Time,GenerateTime,EvalTime,EvalAvgTime,SelectTime,Attempts,Candidates,EstimatedGain,UtilityScore,NBVTime,Iteration,Progress,Planner,TrajectoryLength,MoveTime,MapUpdateTime,Gain,ClusterTime,NbvMemory
0,400.000000,195.000000,21.111111,13.000000,9,9,2900.000000,2900.000000,596.000000,0,9.983739,0,-1.25712,553.000000,120.000000,1.594216,-1,0
1,392.000000,201.000000,21.666667,1.000000,9,9,2443.000000,2443.000000,593.000000,1,12.147318,0,-0.428649,603.000000,130.000000,2.163579,-1,0
3,348.000000,223.000000,24.111111,1.000000,9,9,2491.000000,2491.000000,572.000000,2,13.115234,0,0.257269,552.000000,122.000000,0.967917,-1,0
5,427.000000,234.000000,25.444444,1.000000,9,9,2883.000000,2883.000000,662.000000,3,16.588348,0,1.14693,652.000000,116.000000,3.473113,-1,0
6,441.000000,230.000000,25.111111,1.000000,9,9,2917.000000,2917.000000,672.000000,4,17.556264,0,1.92254,653.000000,115.000000,0.967917,-1,0
8,419.000000,228.000000,25.000000,1.000000,9,9,2318.000000,2318.000000,647.000000,5,18.163585,0,2.70274,652.000000,128.000000,0.607320,-1,0
9,423.000000,197.000000,21.555556,2.000000,9,9,4457.000000,4457.000000,621.000000,6,20.308185,0,3.56196,652.000000,124.000000,2.144600,-1,0
11,426.000000,204.000000,22.222222,1.000000,9,9,2179.000000,2179.000000,631.000000,7,21.978316,0,4.389,603.000000,123.000000,1.670131,-1,0
13,416.000000,203.000000,22.222222,1.000000,9,9,2073.000000,2073.000000,621.000000,8,23.629468,0,5.16564,553.000000,128.000000,1.651152,-1,0
14,431.000000,205.000000,22.444444,1.000000,9,9,1886.000000,1886.000000,637.000000,9,25.717131,0,5.80894,502.000000,133.000000,2.087664,-1,0
16,439.000000,208.000000,22.777778,15.000000,9,9,1877.000000,1877.000000,648.000000,10,29.247181,0,6.56508,552.000000,137.000000,3.530049,-1,0
18,417.000000,232.000000,25.333333,4.000000,9,9,1401.000000,1401.000000,649.000000,11,32.207868,0,7.16102,503.000000,133.000000,2.960687,-1,0
19,487.000000,257.000000,28.222222,2.000000,9,9,1900.000000,1900.000000,745.000000,12,37.408048,0,7.77999,502.000000,136.000000,5.200180,-1,0
21,470.000000,292.000000,32.111111,1.000000,9,9,2577.000000,2577.000000,763.000000,13,43.955720,0,8.48546,652.000000,138.000000,6.547672,-1,0
23,448.000000,301.000000,32.888889,6.000000,9,9,2634.000000,2634.000000,750.000000,14,48.700410,0,9.25831,652.000000,136.000000,4.744690,-1,0
25,447.000000,275.000000,30.000000,3.000000,9,9,2040.000000,2040.000000,723.000000,15,52.192502,0,10.0415,602.000000,139.000000,3.492092,-1,0
27,420.000000,258.000000,28.222222,1.000000,9,9,2452.000000,2452.000000,679.000000,16,56.026212,0,10.6331,552.000000,137.000000,3.833710,-1,0
29,435.000000,253.000000,27.555556,1.000000,9,9,2147.000000,2147.000000,689.000000,17,57.297789,0,11.2629,602.000000,144.000000,1.271577,-1,0
30,412.000000,238.000000,25.888889,1.000000,9,9,705.000000,705.000000,650.000000,18,57.354725,0,11.9502,603.000000,141.000000,0.056936,-1,0
32,412.000000,201.000000,21.888889,1.000000,9,9,502.000000,502.000000,613.000000,19,57.392683,0,12.611,652.000000,151.000000,0.037958,-1,0
34,459.000000,197.000000,21.333333,2.000000,9,9,735.000000,735.000000,657.000000,20,57.525534,0,13.3055,553.000000,153.000000,0.132851,-1,0
36,378.000000,172.000000,18.888889,1.000000,9,9,1233.000000,1233.000000,551.000000,21,58.322642,0,14.1809,553.000000,152.000000,0.797108,-1,0
38,437.000000,185.000000,20.000000,1.000000,9,9,1634.000000,1634.000000,623.000000,22,58.588345,0,14.6618,552.000000,156.000000,0.265703,-1,0
40,436.000000,193.000000,21.000000,1.000000,9,9,617.000000,617.000000,630.000000,23,58.626302,0,15.32,553.000000,159.000000,0.037958,-1,0
42,416.000000,214.000000,23.333333,1.000000,9,9,0.000000,0.000000,631.000000,24,58.626302,0,15.32,-1,-1,0.000000,-1,0
43,2186.000000,223.000000,21.700000,1.000000,34,10,5000.000000,646.614773,2413.000000,25,60.505199,1,23.0525,1353.000000,157.000000,1.878897,-1,0
