Time,GenerateTime,EvalTime,EvalAvgTime,SelectTime,Attempts,Candidates,EstimatedGain,UtilityScore,NBVTime,Iteration,Progress,Planner,TrajectoryLength,MoveTime,MapUpdateTime,Gain,ClusterTime,NbvMemory
0,405.000000,202.000000,22.000000,6.000000,9,9,1817.000000,1817.000000,608.000000,0,9.604164,0,-1.19538,603.000000,118.000000,1.214641,-1,0
2,407.000000,198.000000,21.444444,1.000000,9,9,2953.000000,2953.000000,606.000000,1,11.786721,0,-0.480907,603.000000,120.000000,2.182557,-1,0
3,382.000000,223.000000,24.333333,2.000000,9,9,2347.000000,2347.000000,606.000000,2,14.045194,0,0.314897,553.000000,122.000000,2.258472,-1,0
5,461.000000,170.000000,28.166667,1.000000,9,6,2255.000000,2255.000000,632.000000,3,17.859925,0,1.05129,602.000000,124.000000,3.814731,-1,0
6,463.000000,245.000000,26.555556,1.000000,9,9,2998.000000,2998.000000,709.000000,4,24.084958,0,1.91232,602.000000,126.000000,6.225033,-1,0
8,422.000000,269.000000,29.444444,1.000000,9,9,2814.000000,2814.000000,692.000000,5,27.501135,0,2.84247,602.000000,120.000000,3.416177,-1,0
10,453.000000,253.000000,27.444444,2.000000,9,9,2371.000000,2371.000000,707.000000,6,29.626756,0,3.46389,553.000000,118.000000,2.125621,-1,0
11,418.000000,243.000000,26.666667,2.000000,9,9,3312.000000,3312.000000,662.000000,7,32.967018,0,4.24302,603.000000,118.000000,3.340262,-1,0
13,515.000000,166.000000,27.000000,1.000000,9,6,2150.000000,2150.000000,682.000000,8,34.656128,0,4.98553,653.000000,119.000000,1.689110,-1,0
14,500.000000,212.000000,26.250000,1.000000,9,8,3188.000000,3188.000000,713.000000,9,36.326259,0,5.84523,653.000000,119.000000,1.670131,-1,0
16,433.000000,214.000000,23.333333,1.000000,9,9,2115.000000,2115.000000,648.000000,10,36.781749,0,6.38948,652.000000,117.000000,0.455490,-1,0
