Time,GenerateTime,EvalTime,EvalAvgTime,SelectTime,Attempts,Candidates,EstimatedGain,UtilityScore,NBVTime,Iteration,Progress,Planner,TrajectoryLength,MoveTime,MapUpdateTime,Gain,ClusterTime,NbvMemory
0,13555.000000,1078.000000,21.080000,0.000000,293,50,5000.000000,1038.957940,14634.000000,0,14.880259,1,2.81251,1453.000000,120.000000,6.490736,-1,0
16,15875.000000,1037.000000,20.240000,0.000000,299,50,5000.000000,2521.308504,16913.000000,1,16.835072,1,4.79561,952.000000,116.000000,1.954812,-1,0
35,16809.000000,1128.000000,22.000000,0.000000,312,50,5000.000000,1760.569525,17938.000000,2,18.467245,1,7.6356,1202.000000,121.000000,1.632173,-1,0
54,20045.000000,1138.000000,22.260000,0.000000,371,50,5000.000000,2527.684251,21184.000000,3,20.327163,1,9.6137,853.000000,119.000000,1.859919,-1,0
76,17345.000000,1153.000000,22.540000,0.000000,317,50,5000.000000,1469.351371,18499.000000,4,21.750571,1,13.0166,1003.000000,114.000000,1.423407,-1,0
96,22041.000000,1043.000000,20.400000,0.000000,367,50,4949.000000,1100.525207,23085.000000,5,23.990064,1,17.5135,1402.000000,121.000000,2.239494,-1,0
121,18056.000000,1087.000000,21.300000,0.000000,307,50,5000.000000,2325.504770,19144.000000,6,26.419346,1,19.6636,1052.000000,124.000000,2.429281,-1,0
142,17098.000000,1100.000000,21.500000,0.000000,302,50,5000.000000,1409.320323,18199.000000,7,29.816544,1,23.2114,1202.000000,124.000000,3.397198,-1,0
161,20886.000000,1131.000000,22.120000,0.000000,361,50,4692.000000,1457.028325,22018.000000,8,40.122011,1,26.4316,1353.000000,122.000000,10.305467,-1,0
185,26131.000000,1127.000000,21.980000,0.000000,411,50,4997.000000,1402.420846,27260.000000,9,45.227297,1,29.9948,1203.000000,129.000000,5.105287,-1,0
214,17208.000000,1215.000000,23.800000,0.000000,277,50,4153.000000,1201.222941,18424.000000,10,48.320835,1,33.4521,1002.000000,131.000000,3.093538,-1,0
234,22387.000000,1186.000000,23.140000,0.000000,333,50,4792.000000,1280.405754,23574.000000,11,50.161775,1,37.1946,1202.000000,126.000000,1.840940,-1,0
259,25108.000000,1155.000000,22.580000,0.000000,385,50,4086.000000,1015.409975,26264.000000,12,57.810215,1,41.2186,1353.000000,127.000000,7.648440,-1,0
287,28418.000000,1136.000000,22.220000,0.000000,420,50,2560.000000,1195.880032,29556.000000,13,59.897879,1,43.3593,853.000000,132.000000,2.087664,-1,0
318,23188.000000,1147.000000,22.360000,0.000000,333,50,1731.000000,1439.258680,24336.000000,14,60.979668,1,44.562,703.000000,138.000000,1.081789,-1,0
344,18375.000000,1139.000000,22.240000,0.000000,279,50,2847.000000,671.881362,19516.000000,15,60.998647,1,48.7994,1152.000000,137.000000,0.018979,-1,0
365,16535.000000,1206.000000,23.580000,0.000000,254,50,3012.000000,755.753550,17742.000000,16,64.073206,1,52.7848,1102.000000,131.000000,3.074559,-1,0
384,17952.000000,1210.000000,23.760000,0.000000,269,50,2421.000000,592.639112,19164.000000,17,66.445551,1,56.8699,1603.000000,135.000000,2.372345,-1,0
405,25600.000000,1139.000000,22.200000,0.000000,357,50,4806.000000,924.857504,26740.000000,18,68.172619,1,62.0664,1253.000000,128.000000,1.727067,-1,0
434,24438.000000,1222.000000,23.920000,0.000000,338,50,2894.000000,701.795653,25661.000000,19,68.874833,1,66.1901,1153.000000,132.000000,0.702214,-1,0
461,18007.000000,1233.000000,24.100000,0.000000,240,50,2851.000000,993.542062,19240.000000,20,71.512881,1,69.0596,953.000000,132.000000,2.638048,-1,0
481,24195.000000,1184.000000,23.160000,0.000000,302,50,4261.000000,1127.106432,25380.000000,21,71.702668,1,72.8401,1053.000000,138.000000,0.189788,-1,0
508,23059.000000,1201.000000,23.460000,0.000000,323,50,2556.000000,767.129339,24261.000000,22,73.695438,1,76.172,1102.000000,140.000000,1.992770,-1,0
534,21301.000000,1231.000000,24.080000,0.000000,273,50,1226.000000,480.758790,22533.000000,23,75.764123,1,78.7221,952.000000,146.000000,2.068685,-1,0
559,28474.000000,1201.000000,23.400000,0.000000,341,50,3232.000000,466.152317,29676.000000,24,78.231362,1,85.6555,1853.000000,140.000000,2.467239,-1,0
591,15198.000000,1189.000000,23.300000,0.000000,187,50,4601.000000,979.584799,16388.000000,25,78.440128,1,90.3524,1352.000000,146.000000,0.208766,-1,0
609,17064.000000,1244.000000,24.380000,0.000000,212,50,2558.000000,307.212390,18309.000000,26,81.248985,1,98.6789,2152.000000,145.000000,2.808857,-1,0
630,24282.000000,1256.000000,24.600000,0.000000,289,50,1615.000000,420.227922,25540.000000,27,81.438772,1,102.522,1303.000000,147.000000,0.189788,-1,0
658,15455.000000,1262.000000,24.720000,0.000000,221,50,1078.000000,449.926406,16719.000000,28,82.159965,1,104.918,1152.000000,155.000000,0.721193,-1,0
676,16601.000000,1173.000000,22.980000,0.000000,211,50,2477.000000,400.924192,17775.000000,29,83.260733,1,111.096,1703.000000,149.000000,1.100768,-1,0
696,18756.000000,1238.000000,24.240000,0.000000,248,50,1512.000000,443.563385,19995.000000,30,84.095799,1,114.505,1302.000000,148.000000,0.835065,-1,0
719,19773.000000,1238.000000,24.240000,0.000000,278,50,2432.000000,436.394782,21012.000000,31,84.798013,1,120.078,2103.000000,160.000000,0.702214,-1,0
742,16891.000000,1193.000000,23.340000,0.000000,237,50,1161.000000,225.238551,18085.000000,32,85.006779,1,125.232,1303.000000,159.000000,0.208766,-1,0
763,16666.000000,1263.000000,24.700000,0.000000,208,50,5000.000000,788.970183,17930.000000,33,85.803887,1,131.57,1752.000000,153.000000,0.797108,-1,0
783,13901.000000,1232.000000,24.100000,0.000000,174,50,3004.000000,193.451443,15134.000000,34,86.506101,1,147.098,3653.000000,156.000000,0.702214,-1,0
802,18532.000000,1270.000000,24.900000,0.000000,234,50,1442.000000,278.120283,19803.000000,35,88.024402,1,152.283,1503.000000,157.000000,1.518301,-1,0
824,14932.000000,1273.000000,24.880000,0.000000,183,50,1936.000000,263.935988,16206.000000,36,88.536829,1,159.618,1652.000000,153.000000,0.512427,-1,0
843,17924.000000,1277.000000,25.020000,0.000000,221,50,1348.000000,143.553703,19202.000000,37,89.068234,1,169.008,2303.000000,160.000000,0.531405,-1,0
865,17384.000000,1210.000000,23.760000,0.000000,211,50,486.000000,92.379803,18595.000000,38,89.144149,1,174.269,1702.000000,159.000000,0.075915,-1,0
887,17390.000000,1200.000000,23.480000,0.000000,228,50,1796.000000,220.404827,18592.000000,39,90.453683,1,182.418,1803.000000,160.000000,1.309534,-1,0
908,20958.000000,1227.000000,23.980000,0.000000,249,50,452.000000,78.642339,22186.000000,40,90.510620,1,188.165,1952.000000,161.000000,0.056936,-1,0
933,16011.000000,1133.000000,22.100000,0.000000,215,50,944.000000,191.897667,17145.000000,41,90.624492,1,193.085,1602.000000,159.000000,0.113873,-1,0
952,14198.000000,1272.000000,24.940000,0.000000,180,50,918.000000,250.335637,15471.000000,42,90.985089,1,196.752,1102.000000,159.000000,0.360596,-1,0
969,14405.000000,1146.000000,22.420000,0.000000,203,50,322.000000,106.053478,15553.000000,43,91.023046,1,199.788,1303.000000,156.000000,0.037958,-1,0
987,15126.000000,1202.000000,23.540000,0.000000,197,50,177.000000,38.135204,16329.000000,44,91.042025,1,204.429,1552.000000,158.000000,0.018979,-1,0
1005,19221.000000,1297.000000,25.400000,0.000000,216,50,32.000000,2.675804,20520.000000,45,91.079983,1,216.388,1852.000000,157.000000,0.037958,-1,0
1029,21236.000000,1246.000000,24.400000,0.000000,245,50,26.000000,1.031450,22483.000000,46,91.288749,1,241.596,4654.000000,155.000000,0.208766,-1,0
1056,23747.000000,1201.000000,23.480000,0.000000,283,50,6.000000,0.629640,24949.000000,47,91.288749,1,251.125,2102.000000,156.000000,0.000000,-1,0
1084,19937.000000,1205.000000,23.540000,0.000000,242,50,2422.000000,227.049583,21143.000000,48,91.839133,1,261.792,3002.000000,161.000000,0.550384,-1,0
1109,24331.000000,1199.000000,23.440000,0.000000,259,50,9.000000,0.492163,25532.000000,49,91.858112,1,280.079,4402.000000,157.000000,0.018979,-1,0
1140,16396.000000,1180.000000,23.040000,0.000000,186,50,25.000000,2.528818,17577.000000,50,91.858112,1,289.965,2352.000000,161.000000,0.000000,-1,0
1160,22355.000000,1132.000000,22.040000,0.000000,238,50,0.000000,0.000000,23488.000000,51,91.858112,1,289.965,-1,-1,0.000000,-1,0
1184,20842.000000,1164.000000,22.780000,0.000000,229,50,0.000000,0.000000,22008.000000,52,91.858112,1,289.965,-1,-1,0.000000,-1,0
1206,21724.000000,1181.000000,23.000000,0.000000,240,50,295.000000,27.251908,22906.000000,53,92.028921,1,300.79,2452.000000,158.000000,0.170809,-1,0
