Time,GenerateTime,EvalTime,EvalAvgTime,SelectTime,Attempts,Candidates,EstimatedGain,UtilityScore,NBVTime,Iteration,Progress,Planner,TrajectoryLength,MoveTime,MapUpdateTime,Gain,ClusterTime,NbvMemory
0,3830.000000,192.000000,18.800000,0.000000,77,10,5000.000000,5000.000000,4023.000000,0,10.382293,1,12.013,2703.000000,111.000000,1.992770,-1,0
7,4638.000000,194.000000,18.800000,0.000000,86,10,5000.000000,5000.000000,4833.000000,1,15.032089,1,30.8485,3402.000000,103.000000,4.649796,-1,0
16,2936.000000,206.000000,20.100000,0.000000,40,10,5000.000000,5000.000000,3143.000000,2,20.194312,1,47.6111,4302.000000,107.000000,5.162223,-1,0
23,3947.000000,181.000000,17.600000,0.000000,54,10,5000.000000,5000.000000,4128.000000,3,22.984190,1,52.9228,1253.000000,105.000000,2.789878,-1,0
29,5399.000000,188.000000,18.100000,0.000000,107,10,5000.000000,5000.000000,5587.000000,4,25.698153,1,59.5407,1453.000000,107.000000,2.713963,-1,0
36,4682.000000,191.000000,18.700000,0.000000,78,10,5000.000000,5000.000000,4874.000000,5,32.473570,1,76.7884,2652.000000,107.000000,6.775417,-1,0
44,5285.000000,237.000000,23.200000,0.000000,95,10,4167.000000,4167.000000,5523.000000,6,37.901496,1,80.9599,1152.000000,110.000000,5.427926,-1,0
51,3907.000000,190.000000,18.600000,0.000000,55,10,5000.000000,5000.000000,4099.000000,7,38.053326,1,85.5546,1352.000000,112.000000,0.151830,-1,0
57,2323.000000,189.000000,18.400000,0.000000,40,10,5000.000000,5000.000000,2512.000000,8,44.183465,1,92.119,1602.000000,109.000000,6.130140,-1,0
62,3581.000000,200.000000,19.500000,0.000000,61,10,4907.000000,4907.000000,3782.000000,9,49.212837,1,96.7962,1452.000000,116.000000,5.029372,-1,0
67,3321.000000,206.000000,20.200000,0.000000,53,10,5000.000000,5000.000000,3528.000000,10,54.071400,1,105.264,1752.000000,116.000000,4.858563,-1,0
73,3219.000000,208.000000,20.300000,0.000000,51,10,4269.000000,4269.000000,3428.000000,11,56.424766,1,109.297,1253.000000,120.000000,2.353366,-1,0
78,5202.000000,196.000000,19.000000,0.000000,86,10,5000.000000,5000.000000,5398.000000,12,58.379578,1,114.664,1752.000000,117.000000,1.954812,-1,0
86,2355.000000,199.000000,19.500000,0.000000,28,10,4290.000000,4290.000000,2555.000000,13,58.474472,1,118.986,1302.000000,120.000000,0.094894,-1,0
90,5658.000000,200.000000,19.600000,0.000000,77,10,4198.000000,4198.000000,5859.000000,14,60.239497,1,132.214,3002.000000,119.000000,1.765025,-1,0
100,3671.000000,228.000000,22.400000,0.000000,51,10,4154.000000,4154.000000,3900.000000,15,66.787169,1,151.554,5053.000000,124.000000,6.547672,-1,0
109,3798.000000,210.000000,20.500000,0.000000,49,10,3291.000000,3291.000000,4009.000000,16,69.254408,1,157.14,1502.000000,116.000000,2.467239,-1,0
115,6008.000000,201.000000,19.600000,0.000000,80,10,4272.000000,4272.000000,6210.000000,17,73.050160,1,161.712,1602.000000,117.000000,3.795752,-1,0
123,4088.000000,191.000000,18.600000,0.000000,67,10,3544.000000,3544.000000,4280.000000,18,74.492546,1,167.899,2002.000000,119.000000,1.442386,-1,0
130,8311.000000,232.000000,22.800000,0.000000,120,10,2493.000000,2493.000000,8544.000000,19,75.156803,1,185.389,3601.000000,131.000000,0.664257,-1,0
143,3352.000000,220.000000,21.500000,0.000000,44,10,4411.000000,4411.000000,3573.000000,20,76.466337,1,209.111,4452.000000,135.000000,1.309534,-1,0
152,2961.000000,241.000000,23.600000,0.000000,38,10,4260.000000,4260.000000,3203.000000,21,76.523273,1,215.181,1501.000000,128.000000,0.056936,-1,0
157,4042.000000,207.000000,20.100000,0.000000,59,10,2914.000000,2914.000000,4250.000000,22,76.921827,1,217.149,1002.000000,130.000000,0.398554,-1,0
163,1715.000000,215.000000,21.200000,0.000000,26,10,1301.000000,1301.000000,1930.000000,23,78.155447,1,222.542,1402.000000,132.000000,1.233619,-1,0
167,2932.000000,195.000000,19.000000,0.000000,38,10,2859.000000,2859.000000,3128.000000,24,78.269319,1,228.248,1903.000000,125.000000,0.113873,-1,0
172,4875.000000,213.000000,20.800000,0.000000,77,10,1183.000000,1183.000000,5089.000000,25,78.800725,1,234.874,1652.000000,130.000000,0.531405,-1,0
180,3339.000000,213.000000,20.700000,0.000000,52,10,1896.000000,1896.000000,3553.000000,26,78.857661,1,240.717,1502.000000,132.000000,0.056936,-1,0
185,2780.000000,250.000000,24.500000,0.000000,36,10,2659.000000,2659.000000,3030.000000,27,79.768641,1,247.574,1552.000000,138.000000,0.910981,-1,0
191,4078.000000,221.000000,21.700000,0.000000,56,10,696.000000,696.000000,4300.000000,28,79.882514,1,257.64,2902.000000,135.000000,0.113873,-1,0
199,2277.000000,240.000000,23.600000,0.000000,27,10,2669.000000,2669.000000,2517.000000,29,82.140986,1,284.812,6852.000000,139.000000,2.258472,-1,0
209,2054.000000,203.000000,19.900000,0.000000,25,10,1350.000000,1350.000000,2258.000000,30,82.368732,1,292.637,2352.000000,131.000000,0.227745,-1,0
214,4460.000000,225.000000,22.100000,0.000000,62,10,1716.000000,1716.000000,4686.000000,31,84.456395,1,308.599,2502.000000,132.000000,2.087664,-1,0
222,2569.000000,211.000000,20.600000,0.000000,41,10,455.000000,455.000000,2781.000000,32,84.798013,1,312.365,1152.000000,141.000000,0.341618,-1,0
