Iteration,Time_mean,Time_std,GenerateTime_mean,GenerateTime_std,EvalTime_mean,EvalTime_std,EvalAvgTime_mean,EvalAvgTime_std,SelectTime_mean,SelectTime_std,Attempts_mean,Attempts_std,Candidates_mean,Candidates_std,EstimatedGain_mean,EstimatedGain_std,UtilityScore_mean,UtilityScore_std,NBVTime_mean,NBVTime_std,Progress_mean,Progress_std,Planner_mean,Planner_std,TrajectoryLength_mean,TrajectoryLength_std,MoveTime_mean,MoveTime_std,MapUpdateTime_mean,MapUpdateTime_std,Gain_mean,Gain_std
17,263.3333333333333,35.50117368951811,0.0,0.0,1562.0,976.1060393215483,24.03892466666667,0.3723737635888628,0.0,0.0,0.0,0.0,63.333333333333336,39.3742724800514,2197.0,2071.0065185797944,541.4246046666666,502.4788442254902,5927.666666666667,2940.041723059952,54.482606,19.68623887863482,1.0,0.0,4.798145333333333,1.9669747847403467,7802.333333333333,3050.500013658963,121.0,5.291502622129181,0.0,0.0
18,278.0,36.0416425818802,0.0,0.0,1584.3333333333333,1019.3730099101767,26.28282833333333,1.6689606160129524,0.0,0.0,0.0,0.0,60.333333333333336,39.576929306520654,960.3333333333334,566.8741776914286,2221.5540266666667,2225.855349369231,5825.666666666667,3137.8881964361526,56.671489666666666,20.30857763954387,1.0,0.0,0.9060043333333333,1.1079575994871527,2953.0,2513.463745511361,121.66666666666667,6.027713773341708,0.0,0.0
19,287.0,39.03844259188627,0.0,0.0,1465.0,993.7992755078865,24.667049666666667,1.4360176750988585,0.0,0.0,0.0,0.0,57.0,38.19685850956856,1525.6666666666667,1380.5061873578595,1653.0127173333333,2014.4588497342286,5280.333333333333,2746.6354569424266,57.20922133333334,20.311320623690168,1.0,0.0,1.6698060000000001,1.0978798512501264,5436.0,3869.8406943955715,120.66666666666667,2.081665999466134,0.0,0.0
20,298.3333333333333,38.00438571182717,0.0,0.0,1407.3333333333333,982.3555025210239,24.779185333333334,1.3558672725441587,0.0,0.0,0.0,0.0,54.333333333333336,37.16629297271027,692.3333333333334,537.3940205597131,1387.0622793333334,1421.3829394879322,4775.0,3007.6803354080034,58.50610333333333,20.394445311366383,1.0,0.0,0.5846783333333333,0.5287958648612273,2486.3333333333335,1706.1164477647278,120.33333333333333,2.081665999466131,0.0,0.0
21,306.3333333333333,41.06498914322678,0.0,0.0,1323.0,955.9513585951954,25.595684666666667,3.696098292838048,0.0,0.0,0.0,0.0,48.666666666666664,35.11884584284246,2023.3333333333333,1020.0178103020228,733.8210393333334,1026.3234182624424,4336.666666666667,2592.8016378684533,59.68911266666667,20.805370355782912,1.0,0.0,10.518925333333334,10.837929755651507,11569.666666666666,8070.8509051607025,120.66666666666667,1.5275252316519485,0.0,0.0
22,323.0,35.510561809129406,0.0,0.0,1193.6666666666667,919.3417935312923,24.557541333333333,2.29567363512158,0.0,0.0,0.0,0.0,45.666666666666664,34.01960219246153,775.6666666666666,293.50014196475837,1847.1509786666668,1442.3054765142983,4507.0,3031.747186029864,61.38454833333333,21.007707603252914,1.0,0.0,1.171908,1.4468813666527744,3136.0,2461.2125060628146,120.33333333333333,2.309401076758505,0.0,0.0
23,331.0,39.03844259188627,0.0,0.0,1138.6666666666667,893.709311428125,25.646103999999998,2.6745578179416887,0.0,0.0,0.0,0.0,41.333333333333336,30.088757590391356,1175.3333333333333,960.4698502989739,560.760237,639.1147316374753,4016.3333333333335,2905.3256845547166,61.85901766666667,20.61944596853151,1.0,0.0,3.0065039999999996,2.7130517962233967,5186.0,1158.691934899005,123.66666666666667,5.131601439446884,0.0,0.0
24,340.6666666666667,42.548012096140674,0.0,0.0,1052.3333333333333,816.1962590782522,26.390474666666666,1.6040216902789495,0.0,0.0,0.0,0.0,38.0,29.0,1924.0,2601.6246846922404,675.4355076666667,365.500332684204,3632.3333333333335,2494.5405054505195,62.61816833333334,20.0602386853969,1.0,0.0,2.517154,2.3281643052954832,5603.333333333333,3704.4298256726815,119.66666666666667,1.5275252316519485,0.0,0.0
25,351.0,47.69696007084728,0.0,0.0,970.6666666666666,774.5562170258098,27.346988999999997,3.1698901484314868,0.0,0.0,0.0,0.0,34.333333333333336,28.37839553839035,621.6666666666666,398.0468984093876,1311.4886476666666,1537.838258320266,4503.5,2607.1027022348007,63.693631333333336,20.601844404091043,1.0,0.0,2.867693,3.6308674563858703,4427.5,3995.86042048518,124.0,4.242640687119285,0.0,0.0
26,361.0,46.70117771534247,0.0,0.0,915.3333333333334,789.7305447640565,28.779138333333332,3.7452054812573814,0.0,0.0,0.0,0.0,30.0,25.238858928247925,632.6666666666666,517.534861949737,557.6815789999999,279.0103652568355,4114.0,2487.601656214274,64.05422766666668,20.844615294063704,1.0,0.0,1.9899955,0.4062165823357042,3277.5,672.4585489084067,123.0,2.8284271247461903,0.0,0.0
27,370.0,46.03259714593562,0.0,0.0,786.6666666666666,726.3947503481378,25.261230666666666,2.4213463831237223,0.0,0.0,0.0,0.0,29.0,25.238858928247925,516.0,266.4939023692662,873.376643,1395.201466979808,2900.3333333333335,1780.5775280322207,64.212384,20.93423826965378,1.0,0.0,4.1298216666666665,4.394202750492555,6370.0,4966.992752158996,122.33333333333333,1.5275252316519452,0.0,0.0
28,379.6666666666667,42.500980380849256,0.0,0.0,776.0,740.674692425764,27.897869666666665,1.3342984122490493,0.0,0.0,0.0,0.0,27.0,25.942243542145693,1590.6666666666667,1749.1427424122176,250.9957886666667,196.7873148750596,2730.3333333333335,1985.4421002218457,64.288299,20.85165864148107,1.0,0.0,6.924383,4.66312844026454,10020.0,6375.199369431516,123.66666666666667,2.516611478423582,0.0,0.0
29,393.0,38.58756276314948,0.0,0.0,729.6666666666666,766.1829633536192,35.649572666666664,7.708728036961827,0.0,0.0,0.0,0.0,18.333333333333332,18.33939293797189,391.3333333333333,335.9975198321162,93.74698733333334,89.48739725679845,1939.6666666666667,1867.6459336109008,65.73701100000001,18.61831222894092,1.0,0.0,7.0531006666666665,4.526915562672042,9137.0,2310.5557772968823,124.66666666666667,2.081665999466134,0.0,0.0
30,404.3333333333333,38.279672586548244,0.0,0.0,497.6666666666667,569.084645139309,27.314285666666667,8.6513315350705,0.0,0.0,0.0,0.0,15.666666666666666,17.009801096230763,647.0,617.6503865456574,144.77579966666667,106.4158258954863,1625.0,1634.9957186488286,65.80659966666667,18.632642419707256,1.0,0.0,4.059013,2.154601113811325,6153.0,1936.3757383317939,124.66666666666667,7.234178138070236,0.0,0.0
31,413.3333333333333,38.52704677669096,0.0,0.0,425.6666666666667,518.0003217502218,30.720238,15.526272977760373,0.0,0.0,0.0,0.0,10.333333333333334,9.71253485622231,100.33333333333333,97.82296935450964,69.203488,55.07488348952396,1321.0,1441.9393191115914,66.186175,18.443804580917107,1.0,0.0,3.2747393333333332,3.451533862989806,6203.333333333333,4158.569505651352,123.33333333333333,3.2145502536643202,0.0,0.0
32,437.0,39.59797974644666,0.0,0.0,400.5,283.5498192558056,32.477678499999996,6.130363355766481,0.0,0.0,0.0,0.0,11.5,6.363961030678928,302.0,243.24473272817235,46.2393805,51.79595002404255,1232.0,687.3077913133242,76.741529,4.576223967998284,1.0,0.0,9.6209795,5.51657628492025,13778.5,10006.268060570834,125.5,3.5355339059327378,0.0,0.0
33,452.5,30.405591591021544,0.0,0.0,299.0,182.43354954612926,31.375,5.008673504809232,0.0,0.0,0.0,0.0,9.0,4.242640687119285,211.5,21.920310216782973,59.132842,29.41942936128041,963.5,294.8635277547903,77.7094455,3.3415822940278535,1.0,0.0,3.9766275,1.6077324249278857,8553.0,2476.2879477152896,126.0,7.0710678118654755,0.0,0.0
34,462.5,33.23401871576773,0.0,0.0,233.5,135.0573952066306,29.65,3.7476659402887,0.0,0.0,0.0,0.0,7.5,3.5355339059327378,97.5,72.8319984622144,41.495082499999995,3.6874777181808804,675.0,380.42344827836257,78.00361649999999,3.6770832484974476,1.0,0.0,2.2806935,1.5525215274528401,5728.5,1873.1258633631644,124.0,4.242640687119285,0.0,0.0
35,469.5,36.062445840513924,0.0,0.0,174.0,94.75230867899737,26.236111,0.01964201216779966,0.0,0.0,0.0,0.0,6.5,3.5355339059327378,39.0,21.213203435596427,17.2608795,1.7427346658055836,581.0,335.1686142824235,78.307277,3.3818428328282755,1.0,0.0,2.2086604999999997,1.0059803114974468,3328.0,318.1980515339464,121.0,0.0,0.0,0.0
36,499.0,0.0,0.0,0.0,216.0,0.0,26.375,0.0,0.0,0.0,0.0,0.0,8.0,0.0,65.0,0.0,10.866884,0.0,842.0,0.0,75.95391,0.0,1.0,0.0,5.981476,0.0,7803.0,0.0,123.0,0.0,0.0,0.0
37,508.0,0.0,0.0,0.0,194.0,0.0,27.285714,0.0,0.0,0.0,0.0,0.0,7.0,0.0,9.0,0.0,2.604531,0.0,696.0,0.0,76.124719,0.0,1.0,0.0,3.455517,0.0,6002.0,0.0,126.0,0.0,0.0,0.0
38,515.0,0.0,0.0,0.0,169.0,0.0,27.666667,0.0,0.0,0.0,0.0,0.0,6.0,0.0,31.0,0.0,70.164154,0.0,495.0,0.0,76.447358,0.0,1.0,0.0,0.441821,0.0,2053.0,0.0,125.0,0.0,0.0,0.0
39,518.0,0.0,0.0,0.0,135.0,0.0,26.4,0.0,0.0,0.0,0.0,0.0,5.0,0.0,31.0,0.0,7.649664,0.0,473.0,0.0,76.561231,0.0,1.0,0.0,4.052465,0.0,4403.0,0.0,124.0,0.0,0.0,0.0
40,524.0,0.0,0.0,0.0,103.0,0.0,25.5,0.0,0.0,0.0,0.0,0.0,4.0,0.0,5.0,0.0,1.471284,0.0,292.0,0.0,76.618167,0.0,1.0,0.0,3.398391,0.0,5903.0,0.0,121.0,0.0,0.0,0.0
41,530.0,0.0,0.0,0.0,81.0,0.0,26.333333,0.0,0.0,0.0,0.0,0.0,3.0,0.0,4.0,0.0,5.610781,0.0,337.0,0.0,76.637146,0.0,1.0,0.0,0.712913,0.0,1602.0,0.0,124.0,0.0,0.0,0.0
