Iteration,Time_mean,Time_std,GenerateTime_mean,GenerateTime_std,EvalTime_mean,EvalTime_std,EvalAvgTime_mean,EvalAvgTime_std,SelectTime_mean,SelectTime_std,Attempts_mean,Attempts_std,Candidates_mean,Candidates_std,EstimatedGain_mean,EstimatedGain_std,UtilityScore_mean,UtilityScore_std,NBVTime_mean,NBVTime_std,Progress_mean,Progress_std,Planner_mean,Planner_std,TrajectoryLength_mean,TrajectoryLength_std,MoveTime_mean,MoveTime_std,MapUpdateTime_mean,MapUpdateTime_std,Gain_mean,Gain_std
15,50.0,0.0,546.0,32.96968304366907,322.0,15.0996688705415,26.138889000000002,1.191210456574321,0.0,0.0,12.0,0.0,12.0,0.0,1103.6666666666667,0.5773502691896586,1103.6666666666667,0.5773502691896586,871.0,35.510561809129406,13.197476,0.01095695340867953,0.0,0.0,0.0,0.0,1219.0,29.444863728670914,110.0,4.358898943540674,0.0,0.0
16,54.0,0.0,500.0,3.0,293.0,7.937253933193772,23.722222333333335,0.6028483932012534,0.0,0.0,12.0,0.0,12.0,0.0,1250.0,0.0,1250.0,0.0,796.0,9.0,13.811122333333335,0.054787076444480366,0.0,0.0,0.0,0.0,1202.3333333333333,0.5773502691896586,115.33333333333333,4.041451884327381,0.0,0.0
17,57.0,0.0,521.0,28.792360097775937,285.0,3.4641016151377544,23.111110999999998,0.24056280461243554,0.0,0.0,12.0,0.0,12.0,0.0,1250.0,5.196152422706632,1250.0,5.196152422706632,809.0,25.357444666211933,14.393137333333334,0.010957530758949056,0.0,0.0,0.0,0.0,1202.3333333333333,0.5773502691896093,120.66666666666667,11.590225767142474,0.0,0.0
18,60.333333333333336,0.5773502691896263,528.0,28.827070610799147,267.0,2.0,21.583333333333332,0.08333350000050062,0.0,0.0,12.0,0.0,12.0,0.0,1000.0,0.0,1000.0,0.0,797.6666666666666,30.237945256470955,15.114330333333333,0.010957530758949056,0.0,0.0,0.0,0.0,1203.0,1.0,112.66666666666667,3.0550504633038913,0.0,0.0
19,64.0,0.0,540.3333333333334,20.256686138984666,274.3333333333333,8.621678104251714,22.083333333333332,0.7120005071784249,0.0,0.0,12.0,0.0,12.0,0.0,1046.3333333333333,6.350852961085851,1046.3333333333333,6.350852961085851,817.6666666666666,25.579940057266228,15.835523333333335,0.010957530758950465,0.0,0.0,0.0,0.0,1219.3333333333333,28.290163190291644,114.33333333333333,5.859465277082317,0.0,0.0
20,67.33333333333333,0.5773502691896247,540.6666666666666,1.154700538379268,273.3333333333333,7.505553499465142,22.055555666666667,0.6684003637763313,0.0,0.0,12.0,0.0,12.0,0.0,954.6666666666666,0.5773502691896093,954.6666666666666,0.5773502691896093,817.3333333333334,8.504900548115367,16.841398,0.01095695340867953,0.0,0.0,0.0,0.0,1202.6666666666667,0.5773502691896586,117.33333333333333,4.163331998932267,0.0,0.0
21,70.33333333333333,0.5773502691896247,501.6666666666667,15.534906930308061,290.0,6.557438524302,23.583333333333332,0.5464535407720719,0.0,0.0,12.0,0.0,12.0,0.0,1001.0,0.0,1001.0,0.0,795.0,17.69180601295413,17.866251000000002,0.01095695340867953,0.0,0.0,0.0,0.0,1202.3333333333333,0.5773502691896093,112.0,1.0,0.0,0.0
22,74.0,0.0,521.0,51.068581339214816,312.6666666666667,8.326663997864536,25.416667,0.6614378277661477,0.0,0.0,12.0,0.0,12.0,0.0,627.0,0.0,627.0,0.0,836.6666666666666,46.87572221665852,18.435613333333333,0.01095753075895085,0.0,0.0,0.0,0.0,1219.3333333333333,29.160475533388208,111.0,4.0,0.0,0.0
23,77.0,0.0,555.3333333333334,46.50089604871432,309.0,9.539392014169456,25.083333333333332,0.8333335000000506,0.0,0.0,12.0,0.0,12.0,0.0,450.0,0.0,450.0,0.0,867.0,37.0,18.682337333333333,0.01095753075895085,0.0,0.0,0.0,0.0,1202.6666666666667,0.5773502691896093,115.0,1.0,0.0,0.0
24,80.33333333333333,0.5773502691896247,542.6666666666666,16.441816606851376,303.6666666666667,8.50490054811538,24.555555666666667,0.6988748430844635,0.0,0.0,12.0,0.0,12.0,0.0,800.0,0.0,800.0,0.0,848.6666666666666,14.189197769195191,18.796210333333335,0.010957530758950082,0.0,0.0,0.0,0.0,1218.6666666666667,28.867513459481305,117.0,2.6457513110645907,0.0,0.0
25,84.0,0.0,547.3333333333334,34.93326972004385,300.3333333333333,1.5275252316519545,24.333333333333332,0.08333350000050062,0.0,0.0,12.0,0.0,12.0,0.0,448.6666666666667,0.577350269189634,448.6666666666667,0.577350269189634,850.6666666666666,35.232560697930175,18.985997333333334,0.01095753075895085,0.0,0.0,0.0,0.0,1202.3333333333333,0.5773502691896586,115.66666666666667,2.516611478423582,0.0,0.0
26,87.33333333333333,0.5773502691896247,561.0,26.0,284.0,5.196152422706632,23.083333333333332,0.5068971515231995,0.0,0.0,12.0,0.0,12.0,0.0,799.0,0.0,799.0,0.0,848.0,31.192947920964443,19.080891333333334,0.01095753075895085,0.0,0.0,0.0,0.0,1202.3333333333333,0.5773502691896586,113.0,1.7320508075688772,0.0,0.0
27,90.66666666666667,0.5773502691896247,528.6666666666666,22.941955743426366,274.0,6.082762530298219,22.194444333333333,0.6028480706582159,0.0,0.0,12.0,0.0,12.0,0.0,593.0,1.7320508075688772,593.0,1.7320508075688772,805.0,26.962937525425527,19.270679333333334,0.01095753075895085,0.0,0.0,0.0,0.0,1219.3333333333333,29.160475533388208,113.0,1.0,0.0,0.0
28,94.0,0.0,549.0,15.132745950421556,262.0,8.18535277187245,21.25,0.7406825493347335,0.0,0.0,12.0,0.0,12.0,0.0,768.6666666666666,17.616280348965066,768.6666666666666,17.616280348965066,813.3333333333334,17.473789896108205,19.460466333333333,0.01095753075895085,0.0,0.0,0.0,0.0,1202.6666666666667,0.5773502691896093,114.33333333333333,4.163331998932265,0.0,0.0
29,97.33333333333333,0.5773502691896247,547.6666666666666,47.0141822574139,256.3333333333333,6.658328118479401,20.722222,0.5357583064806376,0.0,0.0,12.0,0.0,12.0,0.0,951.6666666666666,0.5773502691896093,951.6666666666666,0.5773502691896093,806.6666666666666,43.143172499635824,19.934935333333332,0.010957530758950082,0.0,0.0,0.0,0.0,1219.3333333333333,29.160475533388258,111.66666666666667,2.081665999466131,0.0,0.0
30,100.33333333333333,0.5773502691896247,551.0,30.512292604784715,272.0,2.6457513110645907,21.944444333333333,0.2678792569355335,0.0,0.0,12.0,0.0,12.0,0.0,1001.0,0.0,1001.0,0.0,826.0,34.0,20.902852333333332,0.010957530758950082,0.0,0.0,0.0,0.0,1202.6666666666667,0.5773502691896093,113.0,1.7320508075688772,0.0,0.0
31,103.66666666666667,0.5773502691896247,555.6666666666666,37.434387043643895,287.0,2.6457513110645907,23.222222,0.19244989727978506,0.0,0.0,12.0,0.0,12.0,0.0,1100.0,0.0,1100.0,0.0,845.6666666666666,40.07908847932215,21.718939333333335,0.010957530758947261,0.0,0.0,0.0,0.0,1219.3333333333333,29.160475533388208,112.33333333333333,2.88675134594813,0.0,0.0
32,107.0,0.0,546.3333333333334,51.53962876596353,303.0,2.6457513110645907,24.611111333333337,0.2678792569355331,0.0,0.0,12.0,0.0,12.0,0.0,4.666666666666667,0.5773502691896258,4.666666666666667,0.5773502691896258,852.0,53.777318638995006,22.079535333333336,0.01095753075895085,0.0,0.0,0.0,0.0,1219.3333333333333,28.290163190291644,111.66666666666667,1.1547005383792495,0.0,0.0
33,110.33333333333333,0.5773502691896247,45589.0,2559.5802390235785,2379.0,821.508977431166,22.25953766666667,1.1316631921443479,0.0,0.0,729.0,0.0,103.0,30.512292604784715,5000.0,0.0,1145.2114616666668,85.67810922195574,56009.666666666664,6299.766212593395,22.136471999999998,0.01095695340867953,1.0,0.0,4.381785333333333,0.3164624107225588,7136.333333333333,880.814017448254,113.66666666666667,2.516611478423582,0.0,0.0
34,175.66666666666666,7.094598884597584,581.3333333333334,37.68730997740927,327.3333333333333,42.453896562427964,28.108586000000003,2.345554564740926,0.0,0.0,12.0,0.0,11.333333333333334,0.5773502691896258,604.3333333333334,140.30443091126287,604.3333333333334,140.30443091126287,911.0,13.45362404707371,31.802987333333334,2.280164863453811,0.0,0.0,0.0,0.0,1219.3333333333333,28.290163190291644,114.33333333333333,5.5075705472861,0.0,0.0
35,178.66666666666666,7.094598884597584,564.6666666666666,59.601454120963645,319.6666666666667,45.62163229580167,26.767677000000003,3.0409124124510716,0.0,0.0,12.0,0.0,11.666666666666666,0.5773502691896258,739.3333333333334,95.46901766192703,739.3333333333334,95.46901766192703,887.6666666666666,26.652079343520914,33.01130166666667,1.8031153704503573,0.0,0.0,0.0,0.0,1202.3333333333333,0.5773502691896586,114.0,3.605551275463989,0.0,0.0
36,181.66666666666666,7.094598884597584,539.3333333333334,52.166400425305675,344.6666666666667,51.43280405862909,28.138889000000002,4.363940805264434,0.0,0.0,12.0,0.0,12.0,0.0,609.0,141.9260370756543,609.0,141.9260370756543,886.6666666666666,101.90354916946384,34.38409866666667,1.1799438888372373,0.0,0.0,0.0,0.0,1069.3333333333333,231.5174579450399,116.33333333333333,1.5275252316519452,0.0,0.0
37,184.66666666666666,7.094598884597584,598.3333333333334,79.12226825194871,330.6666666666667,62.42061625243164,26.861111333333337,5.164874422122608,0.0,0.0,12.0,0.0,12.0,0.0,594.0,117.88553770501282,594.0,117.88553770501282,931.6666666666666,122.58194538076697,35.32671033333333,0.9818336309601187,0.0,0.0,0.0,0.0,819.0,664.2416728872105,116.0,2.0,0.0,0.0
38,187.33333333333334,7.637626158259737,573.5,20.506096654409877,753.6666666666666,759.3367720144555,24.557511666666667,4.2935089408790486,0.0,0.0,12.0,0.0,31.666666666666668,34.06366588218792,1811.0,1734.2214391478385,1104.9740396666666,512.3963819464544,2844.6666666666665,3382.25092702084,36.12381833333333,1.4396780910169895,0.3333333333333333,0.5773502691896258,0.7498870000000001,1.2988423839354026,2919.3333333333335,2973.642603497154,114.0,3.0,0.0,0.0
39,194.0,2.6457513110645907,554.3333333333334,38.175035472587744,349.0,46.130250378683186,28.444444333333337,3.8480992301635553,0.0,0.0,12.0,0.0,12.0,0.0,766.3333333333334,270.4816691262706,766.3333333333334,270.4816691262706,906.3333333333334,83.57830659527227,39.033895,1.5054757764470992,0.0,0.0,0.0,0.0,1219.0,29.444863728670914,117.0,2.6457513110645907,0.0,0.0
40,197.0,2.6457513110645907,597.0,32.78719262151,355.6666666666667,12.66227994214838,28.94444466666667,1.100294754280112,0.0,0.0,12.0,0.0,12.0,0.0,819.0,269.4290259047826,819.0,269.4290259047826,955.3333333333334,45.09249752822893,40.22955733333333,1.2819211829813602,0.0,0.0,0.0,0.0,969.6666666666666,404.14518843273805,115.33333333333333,3.511884584284246,0.0,0.0
41,199.66666666666666,2.0816659994661317,588.3333333333334,43.68447474027052,337.3333333333333,10.969655114602892,27.388889000000002,0.9477071551128022,0.0,0.0,12.0,0.0,12.0,0.0,779.0,135.0,779.0,135.0,929.0,55.054518434003214,41.19747366666667,1.2247309770093717,0.0,0.0,0.0,0.0,552.6666666666666,433.59005216140895,119.33333333333333,3.2145502536643176,0.0,0.0
42,202.33333333333334,1.5275252316519474,593.6666666666666,19.218047073866103,339.3333333333333,14.502873278538061,27.666666666666668,1.2936810743851574,0.0,0.0,12.0,0.0,12.0,0.0,771.3333333333334,121.13766273679435,771.3333333333334,121.13766273679435,936.0,33.60059523282288,41.55807,1.3791085991273486,0.0,0.0,0.0,0.0,52.333333333333336,0.5773502691896263,118.66666666666667,3.5118845842842483,0.0,0.0
43,204.33333333333334,1.5275252316519474,632.0,0.0,1778.3333333333333,1351.671681042898,22.826532666666665,4.153431716930513,0.0,0.0,12.0,0.0,81.66666666666667,62.29232162420448,3525.0,2489.2470749204467,1178.5317513333332,456.97182820046766,8625.0,7012.6534207816085,41.564396333333335,1.388954822258209,0.6666666666666666,0.5773502691896258,2.2935543333333333,1.9862771291499919,3369.6666666666665,3017.587336488098,116.66666666666667,2.516611478423582,0.0,0.0
44,217.33333333333334,10.263202878893772,579.0,12.727922061357855,748.0,776.4283611512398,24.039215666666667,2.2794275828673154,0.0,0.0,12.0,0.0,30.666666666666668,32.331615074619044,1680.6666666666667,2511.0488512439047,495.6180603333334,470.6374305351487,2896.3333333333335,3489.1134021887756,44.30999033333333,1.4992420411569112,0.3333333333333333,0.5773502691896258,1.4930376666666667,2.5860170962807523,3303.0,3638.1727556563337,115.0,2.0,0.0,0.0
45,224.33333333333334,4.163331998932268,586.0,73.02054505411473,277.3333333333333,67.3226064062684,24.500000333333332,3.8188130791298667,0.0,0.0,12.0,0.0,11.0,1.7320508075688772,408.0,374.148366293373,408.0,374.148366293373,866.0,79.56758133813042,45.037509666666665,1.0192143801229165,0.0,0.0,0.0,0.0,1219.0,28.583211855912904,116.0,3.4641016151377544,0.0,0.0
46,227.33333333333334,4.163331998932268,656.6666666666666,36.47373484212077,299.6666666666667,46.3609030685699,24.472222333333335,3.857112429823163,0.0,0.0,12.0,0.0,12.0,0.0,368.6666666666667,336.03769629809887,368.6666666666667,336.03769629809887,959.0,39.1279950930277,45.42341133333334,0.961257521468798,0.0,0.0,0.0,0.0,1236.0,29.444863728670914,114.0,1.0,0.0,0.0
47,230.33333333333334,4.163331998932268,634.6666666666666,65.73684912842518,280.6666666666667,36.0185137579736,23.603535333333337,4.446862388790138,0.0,0.0,12.0,0.0,11.666666666666666,0.5773502691896258,373.0,405.52681785549026,373.0,405.52681785549026,918.6666666666666,93.17903913076876,45.765028666666666,1.02719309882871,0.0,0.0,0.0,0.0,1236.3333333333333,28.867513459481305,116.66666666666667,4.725815626252609,0.0,0.0
48,233.0,3.605551275463989,593.0,48.218253804964775,267.3333333333333,27.319101986217134,23.238889,4.646274745746639,0.0,0.0,12.0,0.0,11.333333333333334,1.1547005383792515,368.0,400.25866636463974,368.0,400.25866636463974,863.6666666666666,72.21034090304056,46.05603633333334,1.1450871361784354,0.0,0.0,0.0,0.0,1253.0,0.0,119.33333333333333,6.027713773341708,0.0,0.0
49,236.0,3.605551275463989,639.0,63.23764701504951,241.66666666666666,31.56474826976026,23.821428666666666,6.336342530455983,0.0,0.0,12.0,0.0,10.333333333333334,2.8867513459481287,281.0,315.87497526711417,281.0,315.87497526711417,882.6666666666666,42.52450274057691,46.366023000000006,1.3453519990667888,0.0,0.0,0.0,0.0,1252.6666666666667,0.5773502691896093,116.66666666666667,5.507570547286103,0.0,0.0
50,239.0,3.605551275463989,586.0,28.284271247461902,820.3333333333334,980.2460575454171,19.976666666666667,1.824438741701768,0.0,0.0,12.0,0.0,41.333333333333336,50.80682368868707,2004.3333333333333,2608.3873050859097,608.0347126666667,322.64243928675546,4238.0,5878.709807432239,46.63805166666666,1.566102514282617,0.3333333333333333,0.5773502691896258,2.0548123333333335,3.559039361352489,2803.3333333333335,3396.159644853777,118.0,2.0,0.0,0.0
51,246.66666666666666,8.621678104251705,584.5,44.54772721475249,821.6666666666666,979.1559290191391,20.171111333333332,2.161224885636924,0.0,0.0,12.0,0.0,41.333333333333336,50.80682368868707,2065.3333333333335,2574.8340399593394,669.0347126666667,430.93710818506645,843.5,12.020815280171307,46.77722966666666,1.4623911220922863,0.0,0.0,0.0,0.0,552.5,707.8138879677341,112.0,1.4142135623730951,0.0,0.0
52,251.66666666666666,13.61371857110809,571.0,0.0,1707.0,1354.224870544032,20.157752333333335,1.41807273767051,0.0,0.0,12.0,0.0,81.0,61.73329733620261,2899.0,1919.208430577565,983.0666396666667,225.21798726809928,7977.5,10120.819359123056,46.916407,1.2543226529171045,0.5,0.7071067811865476,1.3659655,1.931766935833746,1977.5,2721.6540007870212,115.5,0.7071067811865476,0.0,0.0
53,262.6666666666667,17.897858344878408,546.0,63.66317616958802,274.0,26.0,23.96666666666667,5.139093083630839,0.0,0.0,12.0,0.0,11.333333333333334,1.1547005383792515,848.0,355.52215120861314,848.0,355.52215120861314,823.0,88.61151166750288,47.896976333333335,2.0389879481687316,0.0,0.0,0.0,0.0,819.3333333333334,663.6643227817308,119.33333333333333,4.932882862316246,0.0,0.0
54,265.3333333333333,18.448125469362274,624.0,79.19595949289332,762.3333333333334,754.0970317759734,25.82711433333333,6.30840179840388,0.0,0.0,12.0,0.0,30.333333333333332,31.75426480542942,2104.0,2511.023894748913,701.3065063333333,145.90078323435117,3187.3333333333335,3866.935005056761,48.112069,2.2190547578633577,0.3333333333333333,0.5773502691896258,2.104591,3.645258541152191,3286.3333333333335,3608.439182435161,113.66666666666667,4.618802153517004,0.0,0.0
55,272.6666666666667,11.503622617824938,607.0,60.00833275470999,302.3333333333333,64.16645021608514,25.911111333333334,3.705301620151366,0.0,0.0,12.0,0.0,11.333333333333334,1.1547005383792515,721.3333333333334,654.5031194221563,721.3333333333334,654.5031194221563,912.3333333333334,59.04518044119549,50.535024,1.6798438660009398,0.0,0.0,0.0,0.0,1202.6666666666667,0.5773502691896093,117.33333333333333,5.507570547286103,0.0,0.0
56,275.3333333333333,12.013880860626726,628.5,34.64823227814083,879.6666666666666,959.7313860311818,24.375,4.910129835350589,0.0,0.0,12.0,0.0,40.0,48.49742261192856,992.0,830.2270773710046,905.4137293333333,684.3789447081813,4486.0,6111.0,51.034798,1.8041807588833754,0.3333333333333333,0.5773502691896258,0.385205,0.6671946313295694,1335.6666666666667,759.374962277091,116.33333333333333,3.214550253664317,0.0,0.0
57,282.0,18.33030277982336,574.6666666666666,24.501700621249416,297.3333333333333,62.51666444503684,24.795454666666668,4.408355421135452,0.0,0.0,12.0,0.0,11.666666666666666,0.5773502691896258,552.6666666666666,165.33702952857635,552.6666666666666,165.33702952857635,874.0,55.749439459065414,51.787622,1.7266848191436097,0.0,0.0,0.0,0.0,819.3333333333334,663.6643227817308,117.0,2.6457513110645907,0.0,0.0
58,284.6666666666667,18.44812546936229,622.5,34.64823227814083,1194.6666666666667,1581.2417061706074,23.394639,2.3215502429956145,0.0,0.0,12.0,0.0,51.0,68.4178339323893,870.0,727.7231616487138,528.8183170000001,198.7180974751356,5750.333333333333,8387.396516996996,52.154545000000006,1.920140191365468,0.3333333333333333,0.5773502691896258,0.8452683333333333,1.464047699362399,2202.3333333333335,1645.1596680363075,117.33333333333333,4.041451884327382,0.0,0.0
59,293.3333333333333,18.903262505010424,615.5,3.5355339059327378,867.0,924.9691886760337,25.63880766666667,5.19074591169413,0.0,0.0,12.0,0.0,38.666666666666664,47.05670338361298,1472.0,2134.7878114697955,585.0318016666666,605.2351953365221,4433.333333333333,6030.725191329259,53.236334,1.8456297963771073,0.3333333333333333,0.5773502691896258,1.0300353333333334,1.7840735309244777,2569.0,2323.6860803473432,117.66666666666667,6.506407098647712,0.0,0.0
60,301.3333333333333,25.540817005987357,569.6666666666666,57.62233363317851,324.0,6.082762530298219,27.941919333333335,0.8925364404013624,0.0,0.0,12.0,0.0,11.333333333333334,0.5773502691896255,444.3333333333333,297.03591253135255,444.3333333333333,297.03591253135255,896.3333333333334,63.05817419917366,55.52011133333334,1.644959823801585,0.0,0.0,0.0,0.0,1219.6666666666667,28.867513459481305,116.66666666666667,5.859465277082315,0.0,0.0
61,304.3333333333333,25.540817005987357,615.3333333333334,21.22105872319599,322.3333333333333,14.433756729740653,27.739898999999998,0.13559013336891523,0.0,0.0,12.0,0.0,11.333333333333334,0.5773502691896255,356.6666666666667,224.50241275615133,356.6666666666667,224.50241275615133,940.0,35.93048844644336,56.336198333333336,2.19114977951539,0.0,0.0,0.0,0.0,1202.0,0.0,116.0,1.0,0.0,0.0
62,306.6666666666667,25.026652459594626,595.6666666666666,39.52636251077669,326.3333333333333,6.027713773341709,27.376262999999998,1.9156383921941011,0.0,0.0,12.0,0.0,11.666666666666666,0.5773502691896258,304.3333333333333,200.93365405858057,304.3333333333333,200.93365405858057,924.6666666666666,45.52288801617636,57.025759666666666,2.564966210899927,0.0,0.0,0.0,0.0,1202.6666666666667,0.5773502691896093,114.0,5.291502622129181,0.0,0.0
63,309.3333333333333,25.540817005987357,568.3333333333334,11.590225767142464,315.3333333333333,18.036999011291584,27.227778,1.8424267727546186,0.0,0.0,12.0,0.0,11.333333333333334,1.1547005383792515,189.33333333333334,219.0030441188737,189.33333333333334,219.0030441188737,886.3333333333334,28.676354952004143,57.55716533333333,2.922010318123867,0.0,0.0,0.0,0.0,1202.6666666666667,0.5773502691896586,117.66666666666667,4.725815626252609,0.0,0.0
64,312.3333333333333,25.540817005987357,570.5,0.7071067811865476,893.6666666666666,990.1562166311604,24.642512333333332,2.71240186461489,0.0,0.0,12.0,0.0,38.666666666666664,46.18802153517006,1769.0,2800.2698084291806,494.1139876666667,600.0365953694528,4555.0,6338.440107786773,57.784910333333336,3.058133568066858,0.3333333333333333,0.5773502691896258,1.4180270000000001,2.4560948105044726,2652.3333333333335,2468.8763301010713,113.33333333333333,2.516611478423585,0.0,0.0
65,320.3333333333333,33.126021996812916,625.0,59.39696961966999,1192.0,1590.056917220261,24.224416333333334,2.6866790470713715,0.0,0.0,12.0,0.0,47.0,62.36184731067546,2165.6666666666665,2532.3092886401796,677.237862,634.6188832181036,5122.0,7308.397430353662,59.069140000000004,4.375678095247411,0.3333333333333333,0.5773502691896258,3.1169333333333333,5.398686897138353,6103.0,8487.914997218104,116.66666666666667,5.773502691896256,0.0,0.0
66,332.6666666666667,35.57152419187761,569.0,46.67976006793523,281.3333333333333,53.7990086649683,23.95,2.553157288317543,0.0,0.0,12.0,0.0,11.333333333333334,1.1547005383792515,990.6666666666666,576.5347633346435,990.6666666666666,576.5347633346435,853.0,26.851443164195103,61.85269166666666,2.730766072002562,0.0,0.0,0.0,0.0,1236.0,29.444863728670914,115.66666666666667,2.081665999466134,0.0,0.0
67,335.0,35.79106033634656,614.6666666666666,25.14623895005639,281.3333333333333,56.047598818623214,23.988889,2.8166832912066995,0.0,0.0,12.0,0.0,11.333333333333334,1.1547005383792515,732.3333333333334,764.8740637080939,732.3333333333334,764.8740637080939,898.6666666666666,40.50102879351751,62.864892,2.987713546801971,0.0,0.0,0.0,0.0,902.3333333333334,519.0378920014736,116.33333333333333,4.618802153517007,0.0,0.0
