Time,GenerateTime,EvalTime,EvalAvgTime,SelectTime,Attempts,Candidates,EstimatedGain,UtilityScore,NBVTime,Iteration,Progress,Planner,TrajectoryLength,MoveTime,MapUpdateTime,Gain,ClusterTime,NbvMemory
0,3935.000000,215.000000,21.000000,0.000000,72,10,5000.000000,986.207017,4151.000000,0,13.324001,1,3.06993,1454.000000,116.000000,4.934478,-1,0
6,4873.000000,249.000000,24.500000,0.000000,91,10,5000.000000,1311.714763,5123.000000,1,15.829197,1,6.88173,1052.000000,107.000000,2.505196,-1,0
12,2455.000000,194.000000,19.000000,0.000000,53,10,3155.000000,1995.907907,2650.000000,2,16.246730,1,8.46247,752.000000,101.000000,0.417533,-1,0
16,2767.000000,191.000000,18.700000,0.000000,41,10,4918.000000,1150.935893,2958.000000,3,20.934484,1,12.7355,1253.000000,106.000000,4.687754,-1,0
21,3846.000000,217.000000,21.100000,0.000000,54,10,2934.000000,1467.125611,4063.000000,4,24.920024,1,14.7353,902.000000,103.000000,3.985540,-1,0
26,2127.000000,206.000000,20.100000,0.000000,42,10,4999.000000,1420.228222,2334.000000,5,31.410760,1,18.2552,1602.000000,106.000000,6.490736,-1,0
30,3532.000000,190.000000,18.400000,0.000000,57,10,4995.000000,1189.880536,3723.000000,6,36.155450,1,22.4531,1002.000000,107.000000,4.744690,-1,0
35,4873.000000,200.000000,19.400000,0.000000,67,10,5000.000000,1177.070950,5074.000000,7,47.751472,1,26.7009,1052.000000,107.000000,11.596023,-1,0
42,4055.000000,214.000000,20.800000,0.000000,65,10,3202.000000,1044.538336,4269.000000,8,55.437870,1,29.7664,1052.000000,112.000000,7.686398,-1,0
47,5386.000000,216.000000,21.000000,0.000000,85,10,4033.000000,575.252623,5603.000000,9,55.855403,1,36.7772,1502.000000,114.000000,0.417533,-1,0
55,4092.000000,227.000000,22.100000,0.000000,54,10,4713.000000,1331.112433,4319.000000,10,57.886130,1,40.3179,1253.000000,117.000000,2.030727,-1,0
61,7980.000000,207.000000,20.200000,0.000000,108,10,3828.000000,713.102156,8189.000000,11,59.575240,1,45.686,1552.000000,122.000000,1.689110,-1,0
71,5098.000000,220.000000,21.600000,0.000000,77,10,5000.000000,882.782900,5319.000000,12,61.662904,1,51.3499,1252.000000,116.000000,2.087664,-1,0
78,4342.000000,213.000000,20.800000,0.000000,70,10,3440.000000,605.285018,4556.000000,13,65.079081,1,57.0332,1703.000000,118.000000,3.416177,-1,0
85,3758.000000,209.000000,20.500000,0.000000,55,10,2250.000000,371.759371,3968.000000,14,65.553550,1,63.0855,1952.000000,120.000000,0.474469,-1,0
91,1878.000000,230.000000,22.500000,0.000000,33,10,2198.000000,821.086195,2109.000000,15,67.944874,1,65.7624,1002.000000,124.000000,2.391324,-1,0
95,2418.000000,251.000000,24.500000,0.000000,43,10,3500.000000,771.035521,2669.000000,16,70.355176,1,70.3017,1102.000000,124.000000,2.410303,-1,0
99,3482.000000,247.000000,24.000000,0.000000,48,10,3306.000000,148.048136,3729.000000,17,71.683689,1,92.6323,5252.000000,123.000000,1.328513,-1,0
109,7227.000000,227.000000,22.200000,0.000000,95,10,817.000000,207.460763,7455.000000,18,72.120201,1,96.5704,1252.000000,127.000000,0.436511,-1,0
118,2862.000000,210.000000,20.500000,0.000000,48,10,3808.000000,696.319025,3073.000000,19,72.347946,1,102.039,1452.000000,130.000000,0.227745,-1,0
123,3285.000000,233.000000,22.700000,0.000000,46,10,1694.000000,360.804238,3519.000000,20,74.720291,1,106.734,1102.000000,128.000000,2.372345,-1,0
128,6553.000000,217.000000,21.400000,0.000000,94,10,1899.000000,282.252591,6770.000000,21,77.130594,1,113.462,1852.000000,127.000000,2.410303,-1,0
138,11674.000000,226.000000,22.000000,0.000000,149,10,2027.000000,363.974014,11901.000000,22,78.914597,1,119.031,2052.000000,138.000000,1.784003,-1,0
152,4491.000000,203.000000,20.000000,0.000000,64,10,2861.000000,314.686450,4695.000000,23,80.660643,1,128.123,2752.000000,130.000000,1.746046,-1,0
160,6973.000000,221.000000,21.600000,0.000000,88,10,1685.000000,317.504503,7195.000000,24,81.324900,1,133.43,1402.000000,136.000000,0.664257,-1,0
169,4829.000000,246.000000,24.200000,0.000000,63,10,1559.000000,332.814170,5076.000000,25,82.254859,1,138.114,1652.000000,140.000000,0.929959,-1,0
177,3684.000000,241.000000,23.600000,0.000000,46,10,417.000000,23.130379,3926.000000,26,83.412563,1,156.142,3902.000000,138.000000,1.157704,-1,0
185,10007.000000,232.000000,22.800000,0.000000,123,10,332.000000,24.278613,10239.000000,27,83.887032,1,169.817,3652.000000,141.000000,0.474469,-1,0
200,8542.000000,236.000000,23.000000,0.000000,112,10,325.000000,171.884166,8778.000000,28,84.152735,1,171.708,852.000000,138.000000,0.265703,-1,0
210,10904.000000,230.000000,22.500000,0.000000,157,10,774.000000,197.007733,11135.000000,29,84.703119,1,175.637,1202.000000,139.000000,0.550384,-1,0
223,3651.000000,243.000000,23.700000,0.000000,51,10,823.000000,185.620971,3895.000000,30,84.741077,1,180.07,1052.000000,139.000000,0.037958,-1,0
229,4004.000000,219.000000,21.400000,0.000000,61,10,184.000000,37.594456,4223.000000,31,84.835970,1,184.965,1402.000000,143.000000,0.094894,-1,0
235,5004.000000,238.000000,23.300000,0.000000,77,10,335.000000,74.015391,5243.000000,32,84.873928,1,189.491,1852.000000,142.000000,0.037958,-1,0
243,10569.000000,207.000000,20.300000,0.000000,115,10,411.000000,75.615945,10777.000000,33,85.443291,1,194.926,1352.000000,135.000000,0.569363,-1,0
256,6534.000000,227.000000,22.100000,0.000000,74,10,250.000000,66.725384,6762.000000,34,85.652057,1,198.673,1702.000000,140.000000,0.208766,-1,0
