Iteration,Progress_mean,Progress_std,TrajectoryLength_mean,TrajectoryLength_std,Time_mean,Time_std,GenerateTime_mean,GenerateTime_std,EvalTime_mean,EvalTime_std,EvalAvgTime_mean,EvalAvgTime_std,SelectTime_mean,SelectTime_std,Attempts_mean,Attempts_std,Candidates_mean,Candidates_std,EstimatedGain_mean,EstimatedGain_std,UtilityScore_mean,UtilityScore_std,NBVTime_mean,NBVTime_std,Planner_mean,Planner_std,MoveTime_mean,MoveTime_std,MapUpdateTime_mean,MapUpdateTime_std,Gain_mean,Gain_std,ClusterTime_mean,ClusterTime_std,NbvMemory_mean,NbvMemory_std
0,13.070950666666667,2.5829480805138796,3.3901000000000003,1.016970139728793,0.0,0.0,2606.6666666666665,1244.32002850285,230.33333333333334,14.433756729740647,22.566666666666666,1.415391583037476,0.0,0.0,50.0,21.37755832643195,10.0,0.0,4906.333333333333,162.23542564228472,936.9511433333333,212.2927797326359,2838.3333333333335,1251.709764016137,1.0,0.0,1403.3333333333333,131.72066403314756,116.66666666666667,2.88675134594813,4.681427666666667,2.582948080513879,-1.0,0.0,0.0,0.0
1,18.106648333333332,6.635160369652744,7.5888333333333335,0.3155548459988108,4.333333333333333,1.1547005383792517,4075.0,1375.102541630987,221.0,10.44030650891055,21.53333333333333,1.0115993936995684,0.0,0.0,72.0,20.42057785666214,10.0,0.0,4812.333333333333,325.0482015537594,1172.9712436666666,244.60968482053988,4296.666666666667,1369.0691484849601,1.0,0.0,1286.3333333333333,160.72751268321588,116.66666666666667,1.5275252316519463,5.035697666666667,4.600787508552132,-1.0,0.0,0.0,0.0
2,23.009495,12.259843015118381,11.367833333333332,0.476526823309385,10.333333333333334,0.5773502691896258,4019.3333333333335,512.1389785334966,213.66666666666666,15.373136743466944,20.833333333333332,1.5044378795195672,0.0,0.0,69.66666666666667,9.71253485622231,10.0,0.0,5000.0,0.0,1359.0629506666667,257.94851186137157,4233.666666666667,526.133379793882,1.0,0.0,1368.6666666666667,246.6441431158124,107.66666666666667,3.2145502536643176,4.902846333333334,6.438314147758429,-1.0,0.0,0.0,0.0
3,27.020339333333336,15.465818795746973,15.380366666666667,1.5535836550805164,16.333333333333332,0.5773502691896255,3218.3333333333335,221.5092172649556,170.66666666666666,14.468356276140472,16.6,1.4798648586948746,0.0,0.0,57.333333333333336,8.082903768654761,10.0,0.0,4594.0,690.2629933583286,1224.2404663333334,318.0547653417407,3390.0,234.16020157148824,1.0,0.0,1502.0,350.0,108.33333333333333,3.055050463303895,4.010844666666666,3.6656694678367185,-1.0,0.0,0.0,0.0
4,29.266159666666667,16.9554596183561,20.420766666666665,1.5956452905747347,21.666666666666668,0.5773502691896263,3996.6666666666665,268.00995006404776,194.0,19.519221295943137,18.866666666666664,1.850225211517056,0.0,0.0,77.33333333333333,4.93288286231625,10.0,0.0,4030.0,637.630770901154,822.6655973333333,198.51322742759436,4191.333333333333,278.830294862903,1.0,0.0,1469.0,246.4081979155726,111.33333333333333,2.081665999466131,2.2458199999999997,1.5374356956923434,-1.0,0.0,0.0,0.0
5,33.289656666666666,14.798371155267203,25.55796666666667,3.409726458725587,27.666666666666668,0.5773502691896255,3957.6666666666665,1784.626104631817,197.33333333333334,10.969655114602888,19.266666666666666,0.9712534856222313,0.0,0.0,68.0,34.07345007480164,10.0,0.0,4303.333333333333,580.5732798995605,892.499079,275.52991674717845,4155.666666666667,1776.1107322836976,1.0,0.0,1602.0,217.94494717703367,113.33333333333333,6.027713773341708,4.023497333333332,3.6492558823307157,-1.0,0.0,0.0,0.0
6,35.883421,15.868472307421941,29.962666666666667,2.861466842955432,34.0,1.7320508075688772,4984.666666666667,1589.9856393481462,194.66666666666666,13.796134724383254,18.9,1.3228756555322954,0.0,0.0,79.66666666666667,23.860706890897706,10.0,0.0,4901.666666666667,170.31832941093973,1152.146411,265.7199175674223,5180.333333333333,1583.326035070899,1.0,0.0,1302.3333333333333,346.1218475238645,114.33333333333333,3.7859388972001837,2.5937639999999997,2.4760072055476736,-1.0,0.0,0.0,0.0
7,39.13511533333334,13.384063427671444,35.16446666666667,2.6537289543834977,40.666666666666664,3.214550253664319,10647.666666666666,11270.290694269306,205.66666666666666,13.051181300301264,20.099999999999998,1.2288205727444532,0.0,0.0,163.33333333333334,178.2703938777646,10.0,0.0,4729.333333333333,322.15886350267203,911.2621126666667,89.29310518854827,10854.0,11280.00890957095,1.0,0.0,1435.6666666666667,404.72253870192765,112.33333333333333,3.5118845842842483,3.251694333333333,2.90767603428603,-1.0,0.0,0.0,0.0
8,43.31676866666667,11.214269232241632,40.4351,3.269465031163354,53.333333333333336,13.316656236958785,2319.0,364.12772484390695,211.0,10.583005244258363,20.566666666666666,0.9451631252505217,0.0,0.0,41.666666666666664,1.5275252316519474,10.0,0.0,3861.6666666666665,1023.5977400001102,814.6706063333332,231.9021472118459,2531.0,370.76812160702275,1.0,0.0,1635.6666666666667,424.7356040330659,113.33333333333333,5.859465277082317,4.181653666666667,2.2010727039764797,-1.0,0.0,0.0,0.0
9,51.06642933333333,5.527882277579212,42.792033333333336,2.9892843915113434,57.666666666666664,13.868429375143148,5584.0,3351.2194795327864,212.33333333333334,16.502525059315417,20.733333333333334,1.8175074506954112,0.0,0.0,90.66666666666667,41.05281151557507,10.0,0.0,4300.333333333333,540.7516373838671,1863.6385226666669,483.22305724638227,5797.333333333333,3355.7646421245536,1.0,0.0,1085.0,152.86268347768856,114.33333333333333,3.055050463303895,7.749660666666666,5.804409484699053,-1.0,0.0,0.0,0.0
