Iteration,Progress_mean,Progress_std,TrajectoryLength_mean,TrajectoryLength_std,Time_mean,Time_std,GenerateTime_mean,GenerateTime_std,EvalTime_mean,EvalTime_std,EvalAvgTime_mean,EvalAvgTime_std,SelectTime_mean,SelectTime_std,Attempts_mean,Attempts_std,Candidates_mean,Candidates_std,EstimatedGain_mean,EstimatedGain_std,UtilityScore_mean,UtilityScore_std,NBVTime_mean,NBVTime_std,Planner_mean,Planner_std,MoveTime_mean,MoveTime_std,MapUpdateTime_mean,MapUpdateTime_std,Gain_mean,Gain_std,ClusterTime_mean,ClusterTime_std,NbvMemory_mean,NbvMemory_std
0,13.507462333333335,3.1398430945342364,3.229233333333333,0.8481692520560583,0.0,0.0,2300.6666666666665,469.61402591206036,205.33333333333334,8.082903768654758,19.966666666666665,0.8326663997864526,0.0,0.0,49.0,7.937253933193772,10.0,0.0,5000.0,0.0,973.1647120000001,157.92627539564347,2506.3333333333335,470.2470981657764,1.0,0.0,1553.0,101.0,116.66666666666667,3.7859388972001833,5.117939,3.13984262810081,-1.0,0.0,0.0,0.0
1,17.676463333333334,3.143969417562825,8.129156666666667,0.6592638232402368,4.333333333333333,0.5773502691896257,5251.0,1613.6963778852576,218.66666666666666,7.505553499465135,21.400000000000002,0.7000000000000002,0.0,0.0,88.66666666666667,29.73774257292126,10.0,0.0,4943.666666666667,73.14597277590427,1032.2505453333333,200.8228186775211,5470.333333333333,1611.4354884181164,1.0,0.0,1552.3333333333333,264.0082069431428,113.66666666666667,5.131601439446882,4.169001333333333,1.6055104668411022,-1.0,0.0,0.0,0.0
2,24.344334333333332,6.4665607087879655,14.660433333333332,5.727669494945856,11.333333333333334,2.081665999466133,3979.6666666666665,2257.738322599263,200.0,13.527749258468683,19.633333333333336,1.2583057392117911,0.0,0.0,60.333333333333336,26.727015047201462,10.0,0.0,4771.666666666667,299.7337707588741,1212.6957436666667,803.6514226362519,4180.666666666667,2260.014454231064,1.0,0.0,1818.6666666666667,1327.9056191361394,107.33333333333333,2.516611478423585,6.667871333333333,4.224270163081469,-1.0,0.0,0.0,0.0
3,26.431998000000004,7.889923454811397,19.43126666666667,7.471761567617996,18.0,5.291502622129181,3558.0,606.1212749937094,202.66666666666666,11.93035344544885,19.866666666666667,1.1372481406154649,0.0,0.0,66.66666666666667,13.203534880225572,10.0,0.0,4529.333333333333,815.2185800957517,1016.5527750000001,252.16093884014808,3762.0,611.443374320141,1.0,0.0,1585.6666666666667,751.1327002157032,107.0,1.7320508075688772,2.0876636666666664,1.829359971043789,-1.0,0.0,0.0,0.0
4,30.797112999999996,8.320348382051318,24.142200000000003,6.987559511732261,23.666666666666668,6.429100507328637,5258.0,1548.7888816749687,199.33333333333334,7.505553499465131,19.466666666666665,0.7505553499465117,0.0,0.0,84.0,27.712812921102035,10.0,0.0,4949.666666666667,87.17989064763361,1064.752245,147.89911576013225,5458.0,1542.9202830995514,1.0,0.0,1568.6666666666667,189.29694486000915,107.66666666666667,3.2145502536643176,4.365115,2.772263592187258,-1.0,0.0,0.0,0.0
5,35.05468166666667,6.329949836971567,29.345266666666664,7.95436146044001,31.0,8.18535277187245,5511.0,1131.228093710548,196.33333333333334,10.016652800877813,19.099999999999998,0.9848857801796098,0.0,0.0,86.33333333333333,22.18858565419016,10.0,0.0,4799.666666666667,346.9875117829652,940.8395663333332,164.20236962318273,5708.333333333333,1121.271302287423,1.0,0.0,1469.0,284.7226720863655,108.33333333333333,3.7859388972001833,4.257568666666667,3.2153366852701963,-1.0,0.0,0.0,0.0
6,40.79892,4.530533963433561,33.36803333333334,8.169158680264042,39.0,7.54983443527075,3707.6666666666665,977.0160353511775,214.0,14.798648586948742,21.0,1.4933184523068066,0.0,0.0,63.666666666666664,14.571661996262929,10.0,0.0,4748.333333333333,435.8994532381673,1262.2152796666667,456.79052749411755,3922.3333333333335,963.3412341083161,1.0,0.0,1202.6666666666667,200.00083333159725,111.66666666666667,6.110100926607785,5.744238,2.4461506485995503,-1.0,0.0,0.0,0.0
7,43.70899666666667,4.413000613289137,39.2498,9.916841503724863,44.0,8.0,4557.0,839.8874924655088,192.66666666666666,14.502873278538065,18.833333333333332,1.5011106998930261,0.0,0.0,69.0,7.54983443527075,10.0,0.0,4687.333333333333,348.2546960678828,883.4778813333332,344.79604611125177,4750.333333333333,854.7527907724744,1.0,0.0,1619.0,284.4591359053177,111.33333333333333,4.163331998932267,2.9100766666666664,0.6564381318984551,-1.0,0.0,0.0,0.0
8,46.992322,4.216489666171731,42.4609,10.590440315680931,50.666666666666664,7.023769168568491,5809.333333333333,1151.25684941864,211.66666666666666,5.03322295684717,20.666666666666668,0.5033222956847175,0.0,0.0,84.0,11.532562594670797,10.0,0.0,4474.333333333333,479.16002893953214,1687.8986983333334,941.572218583349,6021.666666666667,1147.5719294812563,1.0,0.0,1002.0,278.03057385834387,116.66666666666667,1.1547005383792495,3.2833256666666664,0.23088662314290395,-1.0,0.0,0.0,0.0
9,49.30140433333333,5.327062534300243,47.14860000000001,10.272506988559316,58.333333333333336,8.082903768654761,4075.0,1488.52141402131,215.33333333333334,15.502687938977981,21.099999999999998,1.6822603841260724,0.0,0.0,61.333333333333336,16.50252505931542,10.0,0.0,4618.666666666667,492.5944917813569,984.9113396666667,59.71223734586026,4291.666666666667,1502.5116749407753,1.0,0.0,1235.3333333333333,152.75252316519465,117.66666666666667,2.081665999466131,2.309082666666667,1.3751850759597173,-1.0,0.0,0.0,0.0
