Time,Progress_mean,Progress_std
318,91.2,1.029
319,91.2,1.029
320,91.207,1.019
321,91.314,1.08
322,91.314,1.08
323,91.314,1.08
324,91.314,1.08
325,91.314,1.08
326,91.358,1.004
327,91.358,1.004
328,91.371,1.013
329,91.371,1.013
330,91.371,1.013
331,91.504,0.784
332,91.504,0.784
333,91.504,0.784
334,91.776,1.061
335,91.776,1.061
336,91.776,1.061
337,91.776,1.061
338,91.776,1.061
339,91.776,1.061
340,91.776,1.061
341,91.776,1.061
342,91.776,1.061
343,91.776,1.061
344,91.776,1.061
345,91.776,1.061
346,91.776,1.061
347,91.776,1.061
348,91.776,1.061
349,91.814,0.998
350,91.814,0.998
351,91.814,0.998
352,91.814,0.998
353,91.814,0.998
354,91.814,0.998
355,91.814,0.998
356,91.814,0.998
357,91.814,0.998
358,91.814,0.998
359,91.814,0.998
360,91.814,0.998
361,91.814,0.998
362,91.814,0.998
363,91.814,0.998
364,91.814,0.998
365,91.814,0.998
366,91.814,0.998
367,91.814,0.998
368,91.814,0.998
369,91.814,0.998
370,91.814,0.998
371,91.814,0.998
372,91.814,0.998
373,91.814,0.998
374,91.814,0.998
375,91.814,0.998
376,91.814,0.998
377,91.833,0.967
378,91.833,0.967
379,91.833,0.967
380,91.833,0.967
381,91.833,0.967
382,91.833,0.967
383,91.833,0.967
384,91.833,0.967
385,91.833,0.967
386,92.333,0.317
