Time,GenerateTime,EvalTime,EvalAvgTime,SelectTime,Attempts,Candidates,EstimatedGain,UtilityScore,NBVTime,Iteration,Progress,Planner,TrajectoryLength,MoveTime,MapUpdateTime,Gain
75,612.000000,193.000000,23.500000,-1,8,8,1249.000000,1249.000000,806.000000,21,58.379578,0,0.000000,1052.000000,109.000000,-1
77,543.000000,191.000000,23.250000,-1,8,8,1150.000000,1150.000000,736.000000,22,58.455493,0,0.000000,1902.000000,112.000000,-1
80,6071.000000,240.000000,23.400000,4.000000,71,10,4877.000000,4877.000000,6319.000000,23,58.455493,1,0.000000,27906.000000,114.000000,0.000000
115,551.000000,180.000000,21.750000,-1,8,8,2129.000000,2129.000000,733.000000,24,58.702217,0,0.000000,1903.000000,125.000000,-1
119,543.000000,193.000000,23.500000,-1,8,8,566.000000,566.000000,737.000000,25,61.074562,0,0.000000,1903.000000,130.000000,-1
122,536.000000,208.000000,25.375000,-1,8,8,354.000000,354.000000,747.000000,26,61.169456,0,0.000000,1053.000000,116.000000,-1
124,539.000000,202.000000,24.500000,-1,8,8,186.000000,186.000000,743.000000,27,61.340265,0,0.000000,1902.000000,113.000000,-1
128,596.000000,211.000000,25.875000,-1,8,8,317.000000,317.000000,809.000000,28,61.473116,0,0.000000,1903.000000,114.000000,-1
131,556.000000,204.000000,24.875000,-1,8,8,175.000000,175.000000,763.000000,29,61.681883,0,0.000000,1902.000000,116.000000,-1
134,478.000000,191.000000,23.125000,-1,8,8,110.000000,110.000000,671.000000,30,61.719840,0,0.000000,1903.000000,112.000000,-1
137,4578.000000,262.000000,25.400000,6.000000,68,10,1910.000000,1910.000000,4848.000000,31,61.871670,1,0.000000,10053.000000,127.000000,-1
154,531.000000,215.000000,26.250000,-1,8,8,3272.000000,3272.000000,749.000000,32,64.054228,0,0.000000,1903.000000,121.000000,-1
157,500.000000,187.000000,22.375000,-1,8,8,3184.000000,3184.000000,689.000000,33,66.122913,0,0.000000,1903.000000,111.000000,-1
160,507.000000,177.000000,21.375000,-1,8,8,2911.000000,2911.000000,685.000000,34,67.812022,0,0.000000,1902.000000,122.000000,-1
163,560.000000,197.000000,23.875000,-1,8,8,2946.000000,2946.000000,759.000000,35,70.184367,0,0.000000,1903.000000,112.000000,-1
166,576.000000,202.000000,24.375000,-1,8,8,2908.000000,2908.000000,780.000000,36,73.904204,0,0.000000,1903.000000,117.000000,-1
170,597.000000,232.000000,28.250000,-1,8,8,1044.000000,1044.000000,832.000000,37,75.498420,0,0.000000,1903.000000,112.000000,-1
173,522.000000,182.000000,22.125000,-1,8,8,1077.000000,1077.000000,707.000000,38,75.650250,0,0.000000,1902.000000,127.000000,-1
176,531.000000,176.000000,21.375000,-1,8,8,1151.000000,1151.000000,709.000000,39,75.972889,0,0.000000,1903.000000,118.000000,-1
179,538.000000,176.000000,21.500000,-1,8,8,1926.000000,1926.000000,716.000000,40,76.314507,0,0.000000,1902.000000,118.000000,-1
183,631.000000,146.000000,23.500000,-1,8,6,969.000000,969.000000,778.000000,41,76.713061,0,0.000000,1903.000000,117.000000,-1
186,644.000000,103.000000,25.250000,-1,8,4,303.000000,303.000000,749.000000,42,77.149572,0,0.000000,1902.000000,121.000000,-1
189,3791.000000,223.000000,21.500000,2.000000,42,10,945.000000,945.000000,4018.000000,43,77.263445,1,0.000000,5803.000000,121.000000,-1
200,514.000000,169.000000,20.500000,-1,8,8,1821.000000,1821.000000,684.000000,44,78.421149,0,0.000000,1902.000000,119.000000,-1
204,545.000000,91.000000,22.250000,-1,8,4,598.000000,598.000000,638.000000,45,81.780390,0,0.000000,1053.000000,122.000000,-1
206,620.000000,89.000000,21.500000,-1,8,4,930.000000,930.000000,710.000000,46,83.165839,0,0.000000,1052.000000,118.000000,-1
208,526.000000,120.000000,23.600000,-1,8,5,809.000000,809.000000,648.000000,47,85.139631,0,0.000000,1053.000000,124.000000,-1
210,594.000000,203.000000,28.285714,-1,8,7,634.000000,634.000000,798.000000,48,86.069590,0,0.000000,1053.000000,139.000000,-1
213,620.000000,191.000000,26.857143,-1,8,7,246.000000,246.000000,813.000000,49,86.638953,0,0.000000,1902.000000,131.000000,-1
216,632.000000,176.000000,28.666667,-1,8,6,573.000000,573.000000,810.000000,50,86.999549,0,0.000000,1903.000000,147.000000,-1
219,564.000000,143.000000,27.800000,-1,8,5,1821.000000,1821.000000,709.000000,51,87.208315,0,0.000000,1902.000000,123.000000,-1
222,9118.000000,271.000000,26.400000,3.000000,91,10,352.000000,352.000000,9396.000000,52,87.682784,1,0.000000,14254.000000,121.000000,-1
247,9118.000000,271.000000,26.400000,3.000000,91,10,352.000000,352.000000,-1,53,87.682784,-1,-1,-1,-1,-1
258,9118.000000,271.000000,26.400000,3.000000,91,10,352.000000,352.000000,-1,54,87.682784,-1,-1,-1,-1,-1
269,620.000000,152.000000,37.500000,-1,8,4,133.000000,133.000000,773.000000,55,88.119296,0,0.000000,1903.000000,122.000000,-1
272,620.000000,163.000000,40.250000,-1,8,4,414.000000,414.000000,784.000000,56,88.138275,0,0.000000,1903.000000,123.000000,-1
276,8600.000000,227.000000,22.100000,0.000000,88,10,470.000000,470.000000,8830.000000,57,88.233168,1,0.000000,9304.000000,122.000000,-1
295,566.000000,133.000000,21.500000,-1,8,6,5.000000,5.000000,700.000000,58,88.252147,0,0.000000,1902.000000,121.000000,-1
299,12323.000000,222.000000,21.600000,3.000000,123,10,162.000000,162.000000,12551.000000,59,88.252147,1,0.000000,7703.000000,121.000000,0.000000
320,8764.000000,258.000000,25.100000,2.000000,83,10,197.000000,197.000000,9028.000000,60,88.347041,1,0.000000,12103.000000,128.000000,-1
378,5867.000000,257.000000,25.000000,2.000000,54,10,82.000000,82.000000,6129.000000,61,88.384999,1,0.000000,16804.000000,123.000000,-1
413,15058.000000,243.000000,23.700000,2.000000,133,10,391.000000,391.000000,15306.000000,62,88.460914,1,0.000000,37455.000000,124.000000,-1
483,578.000000,198.000000,24.000000,-1,8,8,465.000000,465.000000,778.000000,63,88.973340,0,0.000000,1902.000000,127.000000,-1
486,570.000000,228.000000,28.000000,-1,8,8,215.000000,215.000000,800.000000,64,90.985089,0,0.000000,1052.000000,128.000000,-1
488,609.000000,189.000000,26.571429,-1,8,7,369.000000,369.000000,800.000000,65,91.896069,0,0.000000,1053.000000,130.000000,-1
490,545.000000,177.000000,24.714286,-1,8,7,389.000000,389.000000,724.000000,66,92.465432,0,0.000000,1053.000000,125.000000,-1
493,582.000000,149.000000,24.166667,-1,8,6,660.000000,660.000000,733.000000,67,92.996837,0,0.000000,1053.000000,121.000000,-1
495,738.000000,128.000000,25.200000,-1,8,5,31.000000,31.000000,867.000000,68,93.452328,0,0.000000,1903.000000,125.000000,-1
498,726.000000,123.000000,24.000000,-1,8,5,1.000000,1.000000,851.000000,69,93.528243,0,0.000000,1902.000000,124.000000,-1
502,522.000000,140.000000,22.666667,-1,8,6,500.000000,500.000000,663.000000,70,93.547221,0,0.000000,1902.000000,124.000000,-1
505,578.000000,195.000000,23.750000,-1,8,8,65.000000,65.000000,776.000000,71,94.287393,0,0.000000,1902.000000,124.000000,-1
