Time,GenerateTime,EvalTime,EvalAvgTime,SelectTime,Attempts,Candidates,EstimatedGain,UtilityScore,NBVTime,Iteration,Progress,Planner,TrajectoryLength,MoveTime,MapUpdateTime,Gain,ClusterTime,NbvMemory
0,419.000000,187.000000,20.222222,4.000000,9,9,2781.000000,2781.000000,606.000000,0,6.343420,0,-1.29506,603.000000,55.000000,1.793179,-1,0
1,475.000000,218.000000,23.555556,2.000000,9,9,2175.000000,2175.000000,693.000000,1,8.054343,0,-0.663736,551.000000,62.000000,1.710923,-1,0
3,539.000000,219.000000,23.888889,1.000000,9,9,2534.000000,2534.000000,759.000000,2,9.452693,0,-0.116104,552.000000,61.000000,1.398350,-1,0
5,433.000000,228.000000,24.888889,11.000000,9,9,2320.000000,2320.000000,662.000000,3,12.890990,0,0.69661,603.000000,54.000000,3.438297,-1,0
6,459.000000,240.000000,26.222222,2.000000,9,9,2438.000000,2438.000000,700.000000,4,14.569011,0,1.16862,553.000000,55.000000,1.678021,-1,0
8,530.000000,219.000000,23.888889,3.000000,9,9,1864.000000,1864.000000,750.000000,5,18.402136,0,1.92157,602.000000,53.000000,3.833125,-1,0
10,523.000000,225.000000,24.444444,10.000000,9,9,2259.000000,2259.000000,748.000000,6,21.659470,0,2.52401,603.000000,56.000000,3.257334,-1,0
11,489.000000,247.000000,26.888889,1.000000,9,9,1117.000000,1117.000000,737.000000,7,24.176501,0,3.15022,453.000000,54.000000,2.517031,-1,0
13,516.000000,203.000000,28.571429,1.000000,9,7,1605.000000,1605.000000,719.000000,8,26.693532,0,3.67916,603.000000,55.000000,2.517031,-1,0
14,623.000000,188.000000,31.166667,2.000000,9,6,2016.000000,2016.000000,812.000000,9,28.618320,0,4.33744,602.000000,59.000000,1.924788,-1,0
16,486.000000,255.000000,27.888889,2.000000,9,9,2268.000000,2268.000000,742.000000,10,31.085998,0,5.1211,603.000000,62.000000,2.467677,-1,0
18,505.000000,223.000000,27.375000,1.000000,9,8,2706.000000,2706.000000,729.000000,11,33.915601,0,5.80371,603.000000,58.000000,2.829603,-1,0
20,470.000000,250.000000,27.333333,1.000000,9,9,3637.000000,3637.000000,721.000000,12,35.017830,0,6.59379,603.000000,61.000000,1.102229,-1,0
22,461.000000,238.000000,26.111111,1.000000,9,9,1105.000000,1105.000000,700.000000,13,36.169413,0,7.26028,503.000000,63.000000,1.151583,-1,0
23,491.000000,224.000000,27.500000,2.000000,9,8,1767.000000,1767.000000,716.000000,14,39.163528,0,7.88727,553.000000,65.000000,2.994115,-1,0
25,626.000000,206.000000,28.857143,1.000000,9,7,1100.000000,1100.000000,832.000000,15,39.969636,0,8.6171,653.000000,68.000000,0.806108,-1,0
27,493.000000,197.000000,24.375000,2.000000,9,8,1022.000000,1022.000000,691.000000,16,40.874451,0,9.3684,602.000000,69.000000,0.904815,-1,0
29,540.000000,184.000000,22.375000,1.000000,9,8,1447.000000,1447.000000,725.000000,17,42.272802,0,9.9602,502.000000,71.000000,1.398350,-1,0
31,565.000000,175.000000,21.250000,2.000000,9,8,2935.000000,2935.000000,741.000000,18,44.378553,0,10.6527,553.000000,76.000000,2.105751,-1,0
32,528.000000,193.000000,23.375000,1.000000,9,8,2616.000000,2616.000000,721.000000,19,45.645294,0,11.4453,552.000000,78.000000,1.266741,-1,0
34,503.000000,200.000000,21.777778,1.000000,9,9,1393.000000,1393.000000,704.000000,20,46.484304,0,11.9257,602.000000,78.000000,0.839010,-1,0
36,430.000000,224.000000,24.333333,1.000000,9,9,1579.000000,1579.000000,654.000000,21,46.796877,0,12.4974,553.000000,81.000000,0.312572,-1,0
38,426.000000,188.000000,20.444444,1.000000,9,9,1778.000000,1778.000000,614.000000,22,47.043644,0,13.0522,603.000000,83.000000,0.246768,-1,0
40,468.000000,192.000000,20.777778,1.000000,9,9,2790.000000,2790.000000,660.000000,23,47.635887,0,13.7089,652.000000,90.000000,0.592243,-1,0
