Time,GenerateTime,EvalTime,EvalAvgTime,SelectTime,Attempts,Candidates,EstimatedGain,UtilityScore,NBVTime,Iteration,Progress,Planner,TrajectoryLength,MoveTime,MapUpdateTime,Gain,ClusterTime,NbvMemory
0,450.000000,188.000000,20.333333,3.000000,9,9,2654.000000,2654.000000,639.000000,0,5.570214,0,-1.61143,354.000000,61.000000,1.019973,-1,0
1,589.000000,170.000000,20.875000,3.000000,9,8,1781.000000,1781.000000,759.000000,1,6.952113,0,-1.04792,552.000000,54.000000,1.381899,-1,0
3,537.000000,218.000000,23.888889,2.000000,9,9,2117.000000,2117.000000,756.000000,2,8.301110,0,-0.250077,552.000000,55.000000,1.348997,-1,0
5,532.000000,233.000000,25.333333,1.000000,9,9,2727.000000,2727.000000,766.000000,3,9.156572,0,0.611441,652.000000,65.000000,0.855461,-1,0
7,682.000000,214.000000,23.333333,3.000000,9,9,1668.000000,1668.000000,897.000000,4,9.979131,0,1.20052,503.000000,54.000000,0.822559,-1,0
8,459.000000,222.000000,24.111111,1.000000,9,9,3193.000000,3193.000000,681.000000,5,12.002626,0,1.90599,552.000000,57.000000,2.023495,-1,0
10,546.000000,217.000000,23.555556,2.000000,9,9,3441.000000,3441.000000,763.000000,6,16.970883,0,2.70399,602.000000,61.000000,4.968257,-1,0
12,498.000000,198.000000,21.666667,1.000000,9,9,3821.000000,3821.000000,697.000000,7,23.090723,0,3.52369,603.000000,52.000000,6.119840,-1,0
13,499.000000,220.000000,23.888889,1.000000,9,9,3081.000000,3081.000000,720.000000,8,28.503162,0,4.3556,653.000000,49.000000,5.412439,-1,0
15,496.000000,217.000000,23.555556,1.000000,9,9,2627.000000,2627.000000,714.000000,9,33.224651,0,4.90651,602.000000,51.000000,4.721489,-1,0
17,459.000000,234.000000,25.555556,1.000000,9,9,1868.000000,1868.000000,694.000000,10,35.083635,0,5.60068,602.000000,51.000000,1.858984,-1,0
18,534.000000,197.000000,24.125000,5.000000,9,8,1708.000000,1708.000000,732.000000,11,37.255191,0,6.10197,602.000000,53.000000,2.171556,-1,0
20,473.000000,213.000000,23.333333,1.000000,9,9,3150.000000,3150.000000,687.000000,12,41.269279,0,6.90131,602.000000,55.000000,4.014088,-1,0
22,496.000000,206.000000,22.444444,1.000000,9,9,3754.000000,3754.000000,703.000000,13,43.638250,0,7.66557,602.000000,56.000000,2.368970,-1,0
23,464.000000,203.000000,22.111111,1.000000,9,9,2273.000000,2273.000000,668.000000,14,44.822735,0,8.47398,552.000000,57.000000,1.184485,-1,0
25,611.000000,163.000000,19.750000,1.000000,9,8,2340.000000,2340.000000,775.000000,15,46.352695,0,9.10645,552.000000,59.000000,1.529960,-1,0
27,480.000000,189.000000,20.555556,1.000000,9,9,2008.000000,2008.000000,670.000000,16,48.376190,0,9.81519,552.000000,59.000000,2.023495,-1,0
28,470.000000,185.000000,20.111111,1.000000,9,9,3108.000000,3108.000000,656.000000,17,51.353854,0,10.3596,502.000000,61.000000,2.977664,-1,0
30,440.000000,190.000000,20.666667,1.000000,9,9,2150.000000,2150.000000,631.000000,18,54.331518,0,10.8791,602.000000,61.000000,2.977664,-1,0
32,475.000000,214.000000,23.444444,1.000000,9,9,1702.000000,1702.000000,690.000000,19,57.917876,0,11.4864,502.000000,67.000000,3.586358,-1,0
33,503.000000,213.000000,23.222222,1.000000,9,9,2925.000000,2925.000000,717.000000,20,64.087069,0,12.1552,602.000000,61.000000,6.169193,-1,0
35,447.000000,240.000000,26.222222,1.000000,9,9,2043.000000,2043.000000,687.000000,21,67.706329,0,12.6781,552.000000,61.000000,3.619260,-1,0
36,475.000000,242.000000,26.555556,1.000000,9,9,2309.000000,2309.000000,718.000000,22,69.795629,0,13.477,602.000000,62.000000,2.089300,-1,0
38,469.000000,229.000000,25.000000,1.000000,9,9,1711.000000,1711.000000,698.000000,23,71.769771,0,14.1501,552.000000,62.000000,1.974142,-1,0
40,540.000000,142.000000,23.333333,1.000000,9,6,2363.000000,2363.000000,683.000000,24,73.579401,0,14.8849,852.000000,62.000000,1.809630,-1,0
42,530.000000,179.000000,21.875000,3.000000,9,8,2172.000000,2172.000000,710.000000,25,74.089388,0,15.6623,602.000000,64.000000,0.509987,-1,0
43,429.000000,200.000000,21.777778,1.000000,9,9,2159.000000,2159.000000,630.000000,26,74.204546,0,16.4103,552.000000,64.000000,0.115158,-1,0
45,448.000000,192.000000,20.888889,3.000000,9,9,470.000000,470.000000,641.000000,27,74.253900,0,17.2368,552.000000,63.000000,0.049354,-1,0
46,450.000000,204.000000,22.111111,1.000000,9,9,866.000000,866.000000,654.000000,28,74.303253,0,18.0002,602.000000,61.000000,0.049354,-1,0
48,452.000000,179.000000,19.555556,1.000000,9,9,0.000000,0.000000,632.000000,29,74.303253,0,18.0002,-1,-1,0.000000,-1,0
49,7667.000000,0.000000,-1,204.000000,71,10,3794.000000,463.642664,7669.000000,30,76.869638,1,26.1833,1801.000000,69.000000,2.566384,128.000000,9
59,638.000000,130.000000,21.333333,1.000000,9,6,2434.000000,2434.000000,769.000000,31,77.593490,0,26.9071,603.000000,70.000000,0.723852,-1,9
61,424.000000,198.000000,21.444444,1.000000,9,9,3217.000000,3217.000000,623.000000,32,77.938965,0,27.3382,552.000000,73.000000,0.345475,-1,9
63,515.000000,186.000000,20.333333,1.000000,9,9,231.000000,231.000000,702.000000,33,77.955416,0,27.9589,602.000000,82.000000,0.016451,-1,9
65,454.000000,186.000000,20.000000,2.000000,9,9,0.000000,0.000000,640.000000,34,77.955416,0,27.9589,-1,-1,0.000000,-1,9
65,13142.000000,567.000000,23.555556,90.000000,500,10,2451.000000,468.627283,13712.000000,35,78.235086,1,33.1891,1252.000000,78.000000,0.279670,99.000000,9
81,503.000000,221.000000,24.111111,3.000000,9,9,300.000000,300.000000,724.000000,36,78.333793,0,34.1322,602.000000,88.000000,0.098707,-1,9
83,533.000000,255.000000,27.888889,1.000000,9,9,363.000000,363.000000,789.000000,37,78.481854,0,35.0103,603.000000,86.000000,0.148061,-1,9
85,603.000000,210.000000,29.571429,1.000000,9,7,249.000000,249.000000,813.000000,38,78.481854,0,35.5387,602.000000,89.000000,0.000000,-1,9
88,4209.000000,992.000000,22.333333,134.000000,500,10,3507.000000,116.307474,5203.000000,39,82.183370,1,65.6916,6303.000000,94.000000,3.701516,102.000000,9
100,439.000000,284.000000,31.000000,2.000000,9,9,1411.000000,1411.000000,724.000000,40,85.572313,0,66.3759,602.000000,89.000000,3.388944,-1,9
102,583.000000,155.000000,30.600000,2.000000,9,5,249.000000,249.000000,739.000000,41,86.032946,0,67.0628,602.000000,95.000000,0.460633,-1,9
104,480.000000,232.000000,28.500000,1.000000,9,8,0.000000,0.000000,713.000000,42,86.032946,0,67.0628,-1,-1,0.000000,-1,9
104,1286.000000,898.000000,23.333333,65.000000,500,10,1857.000000,140.412199,2187.000000,43,88.204502,1,80.2882,2053.000000,92.000000,2.171556,41.000000,10
109,509.000000,132.000000,21.333333,1.000000,9,6,707.000000,707.000000,642.000000,44,89.142220,0,80.8737,602.000000,91.000000,0.937717,-1,10
111,451.000000,187.000000,20.333333,1.000000,9,9,780.000000,780.000000,639.000000,45,89.783816,0,81.4022,602.000000,96.000000,0.641596,-1,10
