Time,GenerateTime,EvalTime,EvalAvgTime,SelectTime,Attempts,Candidates,EstimatedGain,UtilityScore,NBVTime,Iteration,Progress,Planner,TrajectoryLength,MoveTime,MapUpdateTime,Gain,ClusterTime,NbvMemory
0,568.000000,185.000000,20.222222,4.000000,9,9,2326.000000,2326.000000,754.000000,0,6.178908,0,-1.3591,553.000000,53.000000,1.628667,-1,0
2,471.000000,207.000000,22.555556,1.000000,9,9,3175.000000,3175.000000,679.000000,1,8.761743,0,-0.574689,553.000000,51.000000,2.582836,-1,0
3,496.000000,223.000000,24.333333,1.000000,9,9,2375.000000,2375.000000,719.000000,2,10.341057,0,0.239471,653.000000,53.000000,1.579313,-1,0
5,498.000000,223.000000,24.333333,2.000000,9,9,1799.000000,1799.000000,721.000000,3,10.571373,0,1.12849,602.000000,54.000000,0.230317,-1,0
7,493.000000,192.000000,20.888889,2.000000,9,9,1453.000000,1453.000000,685.000000,4,10.604276,0,1.53758,502.000000,63.000000,0.032902,-1,0
8,527.000000,173.000000,18.666667,3.000000,9,9,1248.000000,1248.000000,700.000000,5,10.686532,0,1.99331,552.000000,63.000000,0.082256,-1,0
10,588.000000,140.000000,19.571429,1.000000,9,7,313.000000,313.000000,729.000000,6,10.735885,0,2.43216,502.000000,66.000000,0.049354,-1,0
12,520.000000,176.000000,19.111111,2.000000,9,9,464.000000,464.000000,696.000000,7,10.818141,0,3.29543,602.000000,62.000000,0.082256,-1,0
14,526.000000,186.000000,20.333333,2.000000,9,9,1318.000000,1318.000000,713.000000,8,11.163616,0,3.89236,603.000000,68.000000,0.345475,-1,0
16,651.000000,155.000000,18.875000,1.000000,9,8,2461.000000,2461.000000,806.000000,9,11.772310,0,4.79486,652.000000,72.000000,0.608694,-1,0
18,482.000000,173.000000,18.666667,2.000000,9,9,3001.000000,3001.000000,655.000000,10,12.989697,0,5.26774,652.000000,70.000000,1.217387,-1,0
20,565.000000,193.000000,21.111111,1.000000,9,9,2909.000000,2909.000000,759.000000,11,13.943866,0,6.09329,602.000000,79.000000,0.954169,-1,0
22,575.000000,206.000000,22.333333,2.000000,9,9,4350.000000,4350.000000,782.000000,12,15.194156,0,6.80477,652.000000,77.000000,1.250290,-1,0
24,542.000000,187.000000,20.444444,1.000000,9,9,3600.000000,3600.000000,730.000000,13,16.740567,0,7.34651,653.000000,76.000000,1.546411,-1,0
26,520.000000,180.000000,22.000000,1.000000,9,8,3288.000000,3288.000000,700.000000,14,18.747611,0,8.19736,601.000000,79.000000,2.007044,-1,0
28,548.000000,152.000000,21.142857,1.000000,9,7,2491.000000,2491.000000,700.000000,15,20.261120,0,9.04581,602.000000,82.000000,1.513509,-1,0
29,599.000000,151.000000,20.857143,2.000000,9,7,2905.000000,2905.000000,750.000000,16,21.297544,0,9.78708,652.000000,80.000000,1.036424,-1,0
31,528.000000,185.000000,20.111111,2.000000,9,9,2929.000000,2929.000000,714.000000,17,21.560763,0,10.6807,602.000000,86.000000,0.263219,-1,0
33,462.000000,204.000000,22.222222,1.000000,9,9,1613.000000,1613.000000,667.000000,18,22.498481,0,11.4866,603.000000,78.000000,0.937717,-1,0
35,491.000000,212.000000,23.222222,1.000000,9,9,1829.000000,1829.000000,704.000000,19,25.130670,0,12.2492,553.000000,79.000000,2.632189,-1,0
37,492.000000,242.000000,26.444444,3.000000,9,9,1811.000000,1811.000000,735.000000,20,27.828664,0,12.8311,453.000000,85.000000,2.697994,-1,0
38,583.000000,224.000000,27.625000,1.000000,9,8,1981.000000,1981.000000,807.000000,21,31.085998,0,13.5164,553.000000,77.000000,3.257334,-1,0
40,458.000000,261.000000,28.444444,1.000000,9,9,2823.000000,2823.000000,720.000000,22,36.975521,0,14.2649,602.000000,77.000000,5.889523,-1,0
42,446.000000,283.000000,31.000000,2.000000,9,9,2528.000000,2528.000000,730.000000,23,39.459649,0,14.9245,603.000000,83.000000,2.484129,-1,0
44,493.000000,287.000000,31.222222,1.000000,9,9,1680.000000,1680.000000,780.000000,24,41.022512,0,15.5646,502.000000,79.000000,1.562862,-1,0
46,439.000000,252.000000,27.444444,1.000000,9,9,1981.000000,1981.000000,691.000000,25,46.895584,0,16.3811,603.000000,84.000000,5.873072,-1,0
48,469.000000,271.000000,29.777778,2.000000,9,9,2563.000000,2563.000000,741.000000,26,54.298616,0,17.154,602.000000,81.000000,7.403032,-1,0
50,496.000000,296.000000,32.444444,2.000000,9,9,2356.000000,2356.000000,792.000000,27,57.457243,0,18.0544,602.000000,80.000000,3.158627,-1,0
52,466.000000,277.000000,30.444444,1.000000,9,9,1942.000000,1942.000000,743.000000,28,60.023627,0,18.8131,603.000000,80.000000,2.566384,-1,0
53,491.000000,259.000000,28.444444,1.000000,9,9,3118.000000,3118.000000,751.000000,29,63.297412,0,19.726,603.000000,84.000000,3.273785,-1,0
55,448.000000,239.000000,26.000000,2.000000,9,9,1402.000000,1402.000000,687.000000,30,65.024787,0,20.1856,453.000000,92.000000,1.727374,-1,0
57,609.000000,231.000000,25.222222,2.000000,9,9,3223.000000,3223.000000,841.000000,31,67.245696,0,21.0887,652.000000,90.000000,2.220910,-1,0
59,461.000000,249.000000,27.333333,1.000000,9,9,1192.000000,1192.000000,710.000000,32,67.492464,0,21.821,553.000000,89.000000,0.246768,-1,0
