Iteration,Progress_mean,Progress_std,TrajectoryLength_mean,TrajectoryLength_std,Time_mean,Time_std,GenerateTime_mean,GenerateTime_std,EvalTime_mean,EvalTime_std,EvalAvgTime_mean,EvalAvgTime_std,SelectTime_mean,SelectTime_std,Attempts_mean,Attempts_std,Candidates_mean,Candidates_std,EstimatedGain_mean,EstimatedGain_std,UtilityScore_mean,UtilityScore_std,NBVTime_mean,NBVTime_std,Planner_mean,Planner_std,MoveTime_mean,MoveTime_std,MapUpdateTime_mean,MapUpdateTime_std,Gain_mean,Gain_std,ClusterTime_mean,ClusterTime_std,NbvMemory_mean,NbvMemory_std
0,5.3530583,0.324588696990189,0.0,0.0648337305986115,0.0,0.0,688.9,63.054561910917904,252.7,12.987600924642619,20.7295456,0.6492702550364955,0.0,0.0,12.0,0.0,11.9,0.316227766016838,2490.2,785.7027710555973,2490.2,785.7027710555973,942.5,61.786819881841396,0.0,0.0,467.9,70.69724181324192,53.5,2.4152294576982394,0.8028178,0.32458850552038276,-1.0,0.0,0.0,0.0
1,6.239777,0.5091930434586341,0.4401348999999999,0.09670636478473263,1.9,0.31622776601683794,708.1,49.70457166543581,262.8,16.477594214906222,21.6462122,1.254163755353502,0.0,0.0,12.0,0.0,11.9,0.316227766016838,1263.2,426.7502001561725,1263.2,426.7502001561725,971.6,49.755401716798545,0.0,0.0,462.2,65.79902059385923,52.4,2.547329756605707,0.8867187000000001,0.23322928546820854,-1.0,0.0,0.0,0.0
2,7.142947100000001,0.5480546119112681,0.9141841,0.1190942167281854,3.4,0.5163977794943222,702.5,93.62958934012262,264.7,23.995601448784097,22.0045454,1.9434347329820867,0.0,0.0,12.0,0.0,11.8,0.421637021355784,1389.4,539.7701568466177,1389.4,539.7701568466177,967.9,94.44275161881578,0.0,0.0,437.6,82.07882390320499,52.9,2.8460498941515415,0.9031699,0.3592949807802466,-1.0,0.0,0.0,0.0
3,7.921088,0.6331485939551104,1.3629307800000001,0.19295538444794144,5.3,0.4830458915396479,726.0,43.642486944108335,275.8,26.178023013376865,23.092424299999998,1.800371457157294,0.0,0.0,12.0,0.0,11.7,0.48304589153964805,1584.0,649.8909310201384,1584.0,649.8909310201384,1002.4,46.907000188315884,0.0,0.0,497.1,72.23641740839587,54.1,3.784471194529327,0.7781408,0.22396849084577353,-1.0,0.0,0.0,0.0
4,8.4952342,0.8232461867667267,1.846042389,0.25921727604144473,7.3,0.4830458915396479,709.0,77.08725215263834,276.7,17.87021109121111,23.6407575,1.6371076305066028,0.0,0.0,12.0,0.0,11.5,0.7071067811865478,1580.7,865.1457231138706,1580.7,865.1457231138706,986.5,72.46953382859128,0.0,0.0,482.2,78.86951248739909,55.4,4.452215428550399,0.574146,0.24663985383820947,-1.0,0.0,0.0,0.0
5,9.0743158,0.9529388418714438,2.2966036,0.29058962093807367,9.2,0.42163702135578396,735.3,58.3115197309531,281.8,25.165231747172307,23.8098484,1.7499304688360366,0.0,0.0,12.0,0.0,11.6,0.5163977794943222,1578.1,1187.7398190587776,1578.1,1187.7398190587776,1017.9,46.826986521306985,0.0,0.0,482.3,74.99785182108735,58.9,4.408325456829762,0.5790816999999999,0.2475343141429756,-1.0,0.0,0.0,0.0
6,9.8557469,1.100420372040557,2.7720564,0.30609498465715945,11.1,0.316227766016838,735.9,58.83394711672278,259.9,27.18843708474453,22.1022726,1.8685784132054444,0.0,0.0,12.0,0.0,11.5,0.5270462766947299,1807.1,779.0570439818754,1807.1,779.0570439818754,996.2,50.55645908838508,0.0,0.0,487.4,58.09226378022387,53.9,4.408325456829761,0.7814311,0.24892138734255925,-1.0,0.0,0.0,0.0
7,10.5187297,1.4842940798184954,3.1987870000000003,0.312238273694946,13.1,0.316227766016838,695.3,69.75679974820454,262.2,21.405087661062673,21.5780302,1.628002895599035,0.0,0.0,12.0,0.0,11.9,0.31622776601683794,1210.7,350.2446922430723,1210.7,350.2446922430723,958.0,67.14826050530937,0.0,0.0,432.0,88.75809822207775,52.3,4.715223571935199,0.6629826000000001,0.4345003648384097,-1.0,0.0,0.0,0.0
8,11.323192500000001,1.9575916918252296,3.649796,0.3371522475760106,14.6,0.5163977794943223,702.8,56.893272400561074,263.7,27.292856208172864,21.6848484,2.1949258284318303,0.0,0.0,12.0,0.0,11.9,0.316227766016838,1307.4,517.5508992682105,1307.4,517.5508992682105,967.4,48.32344726481708,0.0,0.0,446.9,86.24442010936127,55.5,4.478342947514801,0.8044627999999999,0.7150094298028988,-1.0,0.0,0.0,0.0
9,12.2197819,2.5151460907165983,4.1118120000000005,0.40467196809954054,16.6,0.5163977794943221,664.9,50.96502068412543,259.9,31.295899624924235,21.3712122,2.608215527205049,0.0,0.0,12.0,0.0,11.9,0.31622776601683783,1274.7,572.5781945628813,1274.7,572.5781945628813,925.4,70.01301466314831,0.0,0.0,492.0,87.81419778904396,55.5,8.329999333066535,0.8965894000000001,0.671538238012831,-1.0,0.0,0.0,0.0
10,13.0423409,2.7330184152416317,4.543815,0.41316919522690043,18.5,0.5270462766947303,713.8,53.63415164074306,266.8,37.570082660424255,21.7666666,3.1426476427008057,0.0,0.0,12.0,0.0,12.0,0.0,1259.1,555.3164163089565,1259.1,555.3164163089565,981.4,72.83344774971943,0.0,0.0,451.9,57.639589018505525,55.3,4.738729318662921,0.8225592,0.5468900786940238,-1.0,0.0,0.0,0.0
11,13.9981547,3.230767741633869,4.986915,0.38775569487328837,20.4,0.5163977794943225,691.6,78.22645190584691,260.6,40.82809490208101,21.5477271,3.0636881760273282,0.0,0.0,12.0,0.0,11.8,0.42163702135578396,1085.8,457.03459630778747,1085.8,457.03459630778747,952.9,85.91785482527935,0.0,0.0,457.2,68.74720196326378,56.6,5.081557066709202,0.9558137,0.6768994260013078,-1.0,0.0,0.0,0.0
12,14.952323400000001,3.729088179573518,5.40791,0.39026273059312233,22.0,0.6666666666666666,686.3,70.85830932219594,266.7,37.868339164942405,22.1416667,2.7456614500240626,0.0,0.0,12.0,0.0,11.8,0.6324555320336759,972.3,314.2320621593043,972.3,314.2320621593043,953.8,81.01001309851901,0.0,0.0,447.1,83.30726258856427,59.1,6.1544924874255695,0.9541686,0.6423220300041959,-1.0,0.0,0.0,0.0
13,15.820945599999998,3.8145971879107927,5.834178,0.3657696744385581,28.3,9.603818684946802,667.3,66.1850100517901,273.2,33.825697003576714,22.2833335,2.839372602843423,0.0,0.0,12.0,0.0,12.0,0.0,967.5,442.68906820827544,967.5,442.68906820827544,941.2,82.62472054079487,0.0,0.0,467.3,78.78529191557408,57.7,6.111010100175294,0.8686225000000001,0.5364420392344876,-1.0,0.0,0.0,0.0
14,16.7520826,4.136199718809423,6.353054,0.3289416749533432,30.3,9.603818684946802,684.6,82.22219219218671,273.3,41.271593674638304,22.9990909,2.8933594034387875,0.0,0.0,12.0,0.0,11.6,0.6992058987801013,1089.2,364.3007914713701,1089.2,364.3007914713701,958.7,72.25733334563506,0.0,0.0,502.0,66.33417084898419,59.4,6.003702561290363,0.9311368,0.5423182433151221,-1.0,0.0,0.0,0.0
15,18.0040175,4.803380986879236,6.848251,0.33534483833146383,32.2,9.65861733836106,700.0,92.75894685809138,275.3,45.39958394327223,23.0969697,2.642070123927661,0.0,0.0,12.0,0.0,11.6,0.9660917830792958,1051.6,441.57677072559466,1051.6,441.57677072559466,976.0,82.17325869432491,0.0,0.0,472.1,88.98370637369517,58.0,5.41602560309064,1.2519349,0.9052786814205582,-1.0,0.0,0.0,0.0
16,19.713295199999997,5.7646317281209605,7.302239,0.43370568333836723,34.1,9.711962840858806,687.5,104.62233668454041,273.6,51.390011999739144,23.1922223,3.1919954723840434,0.0,0.0,12.0,0.0,11.5,1.0801234497346435,1253.3,676.2363245690567,1253.3,676.2363245690567,962.1,77.2002446743388,0.0,0.0,441.8,158.6651260429406,53.4,19.967751779083972,1.7092779,1.3587356143248643,-1.0,0.0,0.0,0.0
17,22.2007141,6.261818536478334,8.105519,0.8034015075387623,35.7,9.661492868312042,4591.1,12445.448730359225,307.2,43.70049580191664,23.495289800000002,3.2948698486153285,0.0,0.0,83.7,226.7353082340728,11.7,0.9486832980505138,1824.9,1245.6276820230926,1457.101658,556.0945583393176,5138.4,13235.872906612545,0.1,0.31622776601683794,547.4,290.87843967311613,59.7,4.945255863507526,2.4874189,2.854687537830579,-1.0,0.0,2.3,7.273238618387272
18,23.5957744,6.725437965814357,8.537659999999999,0.7996314236926074,41.7,15.158789163019877,692.2,71.53367505354849,297.6,34.96728629892676,24.907576,2.403397819052204,0.0,0.0,12.0,0.0,11.7,0.48304589153964816,1336.6,480.8925035805819,1336.6,480.8925035805819,990.4,81.72202205580139,0.0,0.0,467.1,91.54288612448265,60.3,6.700746227100382,1.3950602,0.7122431534234797,-1.0,0.0,2.3,7.273238618387272
19,24.9842541,6.797422267100578,8.988499000000001,0.8255437851393608,43.5,15.29160989998546,695.1,129.8695499337701,292.9,37.125762244326,24.794191899999998,2.3348020368609146,0.0,0.0,12.0,0.0,11.6,0.9660917830792964,1373.3,345.2899103973678,1373.3,345.2899103973678,988.9,120.56390652079732,0.0,0.0,487.3,74.49541372907912,61.0,6.599663291074444,1.3884795,0.8221642002416212,-1.0,0.0,2.3,7.273238618387272
20,26.287187699999997,6.979783539114138,9.455356,0.830995844448093,45.3,15.246493221575758,652.1,61.12728068910344,296.2,28.263836336287483,24.3954545,2.294563523603285,0.0,0.0,12.0,0.0,11.9,0.316227766016838,1296.9,662.9198795229079,1296.9,662.9198795229079,948.6,43.397900614865904,0.0,0.0,477.3,63.24915458372195,60.7,5.79367471184452,1.3029336,0.8552435986002533,-1.0,0.0,2.3,7.273238618387272
21,27.4815436,7.094440623552286,9.918281,0.8280192838978244,47.2,15.149624124416787,674.2,96.7881994643746,291.2,33.2024095511154,23.9946971,2.7210883168981184,0.0,0.0,12.0,0.0,11.9,0.316227766016838,1273.2,753.7498553528513,1273.2,753.7498553528513,966.1,87.94246856768224,0.0,0.0,487.1,70.93103066437928,60.3,6.272515001532037,1.1943557999999999,0.9675696982113714,-1.0,0.0,2.3,7.273238618387272
22,28.7433494,7.233721125514159,10.398010999999999,0.8527905747186048,49.0,15.275252316519467,681.8,111.01030983151469,281.5,27.8856793195201,23.7877273,1.84097945188702,0.0,0.0,12.0,0.0,11.6,0.6992058987801009,1288.3,555.4927842315626,1288.3,555.4927842315626,963.8,100.48084394550038,0.0,0.0,467.3,57.89079757996467,63.5,8.720983634634086,1.2618056,0.9038358057209039,-1.0,0.0,2.3,7.273238618387272
23,30.0841206,7.4098791759758615,10.92189,0.8981244019133555,50.7,15.166117206164243,688.6,95.27294124426587,276.2,36.79311529801918,23.6858587,2.0380331504603513,0.0,0.0,12.0,0.0,11.4,0.9660917830792958,1486.1,854.5980796712439,1486.1,854.5980796712439,965.5,78.50725373421805,0.0,0.0,502.1,81.7875975384478,60.9,5.989806155275626,1.3407714,0.5954454710232033,-1.0,0.0,2.3,7.273238618387272
24,31.281766800000003,7.4337480223255366,11.315328,0.9239342726412474,52.5,15.123565129367554,661.9,145.50559363054666,266.7,37.60924827160942,23.3105555,1.981284946276098,0.0,0.0,12.0,0.0,11.2,1.3165611772087666,1099.9,770.2234091482809,1099.9,770.2234091482809,929.2,122.29726988867012,0.0,0.0,416.8,164.2895817350165,54.2,20.059910268991732,1.1976461,0.8965449122820153,-1.0,0.0,2.3,7.273238618387272
25,32.8215974,7.299705413028911,12.332581999999999,1.8278305103376273,54.1,15.227533542165578,4114.4,10892.276399153465,288.2,63.872790242272444,23.173015799999998,2.1926296316201297,0.0,0.0,83.7,226.7353082340728,11.4,1.2649110640673518,1759.1,1257.6916642095637,1343.1097676,576.212278207273,4585.8,11521.23017930136,0.1,0.31622776601683794,537.1,309.42328074446283,60.9,5.762908216439952,1.5398306,1.1669446100469378,-1.0,0.0,4.4,9.28798507032966
26,34.4255876,7.430456680988117,12.794911,1.7565773631557224,59.7,16.98397937927256,643.7,70.345259652343,283.9,36.48881107042724,23.340151499999997,2.9414487794669126,0.0,0.0,12.0,0.0,11.9,0.3162277660168377,1492.7,457.57283573219246,1492.7,457.57283573219246,928.4,72.44032026433896,0.0,0.0,472.4,82.22084082923662,61.6,5.777350411544878,1.6039902000000001,1.009191988465668,-1.0,0.0,4.4,9.28798507032966
27,35.6660069,7.543246116065735,13.291463,1.7757012570624977,61.6,17.069791380616746,626.7,58.91245859559571,295.1,47.92923023699745,24.4893938,3.636797107712096,0.0,0.0,12.0,0.0,11.8,0.42163702135578385,1544.6,482.80205283555097,1544.6,482.80205283555097,922.7,68.36511456063603,0.0,0.0,507.3,72.58871966237056,61.6,5.037636129950016,1.240419,0.8456399366779378,-1.0,0.0,4.4,9.28798507032966
28,37.6944376,7.721458353326112,13.766532999999999,1.794997975733925,63.5,17.15452645157475,640.7,78.304320868434,292.8,51.71460141971511,24.183333400000002,3.643190862993265,0.0,0.0,12.0,0.0,11.8,0.6324555320336759,1676.6,397.22039782020823,1676.6,397.22039782020823,934.3,75.92254825368636,0.0,0.0,492.1,51.55460966565238,62.7,8.35397443669113,2.0284309,1.089925837362183,-1.0,0.0,4.4,9.28798507032966
