Iteration,Progress_mean,Progress_std,TrajectoryLength_mean,TrajectoryLength_std,Time_mean,Time_std,GenerateTime_mean,GenerateTime_std,EvalTime_mean,EvalTime_std,EvalAvgTime_mean,EvalAvgTime_std,SelectTime_mean,SelectTime_std,Attempts_mean,Attempts_std,Candidates_mean,Candidates_std,EstimatedGain_mean,EstimatedGain_std,UtilityScore_mean,UtilityScore_std,NBVTime_mean,NBVTime_std,Planner_mean,Planner_std,MoveTime_mean,MoveTime_std,MapUpdateTime_mean,MapUpdateTime_std,Gain_mean,Gain_std,ClusterTime_mean,ClusterTime_std,NbvMemory_mean,NbvMemory_std
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,4.0699573000000004,0.4341857386380599,0.0,0.14090184171830794,1.1,3.4785054261852175,353.7,20.016937272664315,156.5,10.135197197007184,19.1,1.2371562373263756,4.9,1.5951314818673865,8.0,0.0,8.0,0.0,3436.7,498.6644496385655,3436.7,498.6644496385655,511.1,25.251842617036008,0.0,0.0,704.1,40.700668845173105,112.5,7.011894655987542,2.5317667,0.4341857308671921,-1.0,0.0,0.0,0.0
2,5.6508879,0.5383676837167555,1.0270789100000002,0.2460761148081194,2.6,3.3399933466334266,360.6,14.721111069179226,171.3,12.884529914246428,20.9,1.5798206649279316,1.9,1.1972189997378648,8.0,0.0,8.0,0.0,3056.9,532.4802448083037,3056.9,532.4802448083037,532.6,18.49444361002635,0.0,0.0,677.2,42.62706495486952,108.5,3.4075080500434787,1.5809308,0.7880717495728702,-1.0,0.0,0.0,0.0
3,6.7763283,1.1860670915387217,2.0308652,0.3091283710417082,4.1,3.4785054261852175,357.2,26.305048100232693,174.3,11.643309953216342,21.3125,1.54924937021485,2.1,1.66332999331662,8.0,0.0,8.0,0.0,2657.9,837.3310045084388,2657.9,837.3310045084388,532.1,22.452171387195456,0.0,0.0,697.7,37.007656865392946,108.3,5.2925524193068805,1.1254405,0.8247963395003439,-1.0,0.0,0.0,0.0
4,7.856219899999999,1.6615168365310358,3.1749644999999997,0.42698018406270594,6.1,3.4785054261852175,358.2,23.270391296905846,170.4,13.62350909274112,20.8125,1.7640802608347126,1.5,1.2692955176439846,8.0,0.0,8.0,0.0,2936.5,703.7016807963126,2936.5,703.7016807963126,529.2,33.132058996285366,0.0,0.0,697.4,59.90399726970553,112.9,4.931756504757938,1.0798915,0.7971304284071082,-1.0,0.0,0.0,0.0
5,10.2836035,2.7707806571640594,4.1258505,0.5304812479626401,7.5,3.3747427885527648,359.2,19.954392443213543,169.2,15.887101686588396,20.6625,1.957934356520781,1.3,0.4830458915396479,8.0,0.0,8.0,0.0,2490.0,946.3606312841023,2490.0,946.3606312841023,529.1,29.823368913208533,0.0,0.0,673.2,42.0655573018011,113.3,4.295992965026311,2.4273834,1.494749180223685,-1.0,0.0,0.0,0.0
6,13.1095408,3.381192036404151,5.1909035,0.5395862365687664,9.1,3.4785054261852175,390.0,30.93362068832047,170.3,29.664981225531076,21.8583333,2.3529433895537,1.7,0.9486832980505138,8.0,0.0,7.6,0.8432740427115679,2728.4,614.3924189347101,2728.4,614.3924189347101,560.9,28.419281404630123,0.0,0.0,677.5,54.47170519330808,114.1,8.22529972435993,2.8259374,1.0892719522005105,-1.0,0.0,0.0,0.0
7,15.922193100000001,3.7941328594967216,6.1707035,0.4685407918503766,15.4,9.418657606639659,400.0,35.54965228771975,172.3,35.65903345109997,22.3071429,2.0973136651927144,1.9,1.286683937707919,8.0,0.0,7.5,1.2692955176439846,2709.3,834.074876734697,2709.3,834.074876734697,573.1,25.405380007654546,0.0,0.0,662.4,39.19240289194379,115.4,8.682037651253177,2.8126525,0.9800918332154446,-1.0,0.0,0.0,0.0
8,19.505383000000002,3.9469947197339335,7.2099845,0.4860741605786326,17.0,9.556847457887633,412.0,66.99419543678559,157.2,40.41671821302555,22.0541667,2.3744761194138544,1.6,0.8432740427115678,8.0,0.0,7.0,1.699673171197595,2954.5,364.73255041651163,2954.5,364.73255041651163,570.1,41.57843992583976,0.0,0.0,707.7,36.4906380687796,111.4,4.033195589934446,3.5831898000000004,0.9956082817548496,-1.0,0.0,0.0,0.0
9,22.124451999999998,3.7001395767266527,8.1154905,0.41422575277524953,18.6,9.28798507032966,463.9,91.85550246628307,114.2,62.349908669629265,21.7,1.1931194770096492,1.7,0.9486832980505138,8.0,0.0,5.2,2.859681411936962,1780.9,1479.267795603998,1780.9,1479.267795603998,579.0,36.578682316343766,0.0,0.0,657.7,101.81033564645804,110.2,5.827139568909908,2.619069,2.623298220023327,-1.0,0.0,0.0,0.0
10,26.9792191,5.695625859100286,9.2057025,0.3176501440334073,20.2,9.554521907918202,424.3,34.0915434284418,141.1,24.483327660539395,21.8999999,1.818988493166368,1.8,0.9189365834726815,8.0,0.0,6.3,0.9486832980505137,2635.0,817.0280832926668,2635.0,817.0280832926668,565.9,19.214866929310517,0.0,0.0,702.5,53.02462740190742,113.0,5.597618541248887,4.8547668,2.74302439061744,-1.0,0.0,0.0,0.0
11,33.206150300000004,9.083192562439876,10.2108685,0.3168531256311385,21.9,9.620002310002032,446.6,65.09855775838832,132.4,50.5529425454147,23.0961905,2.685494735237946,2.8,3.4253953543107007,8.0,0.0,5.6,1.8973665961010275,2819.2,1120.6180635901085,2819.2,1120.6180635901085,579.6,27.82564764145961,0.0,0.0,653.1,57.743590312884265,113.8,5.223876806442595,6.2269312999999995,4.228829020287612,-1.0,0.0,0.0,0.0
12,38.007776899999996,10.133264687460025,12.399613500000001,3.504773204763438,23.6,9.559172442098625,457.6,70.02094924616013,119.2,50.519083303023,23.2182143,3.359068357826849,1.0,0.0,8.0,0.0,5.1,2.0789954839350235,3147.4,1144.0901479632917,3147.4,1144.0901479632917,577.6,38.4569022846788,0.0,0.0,927.9,777.9392221332803,112.4,4.501851470969102,4.8016263,2.9253570753843996,-1.0,0.0,0.0,0.0
13,43.1225528,11.967380315549505,13.474788499999999,3.4898650556687385,25.4,9.453982112198954,458.2,70.69307682588948,121.6,26.57149684237688,22.515,2.116899240649346,1.2,0.6324555320336759,8.0,0.0,5.4,1.429840705968481,3152.7,1323.4965516472728,3152.7,1323.4965516472728,580.6,47.94487575446526,0.0,0.0,677.3,63.1612574640851,113.8,4.366539438350084,5.114776,4.192719428371891,-1.0,0.0,0.0,0.0
14,46.6810703,13.452150587961764,15.4370585,3.95348376301768,27.1,9.503800409426864,473.2,65.38569330433752,117.3,39.02150404299888,21.9905952,1.608635514897144,1.6,0.6992058987801011,8.0,0.0,5.3,1.888562063228706,3000.0,1418.9815596640665,3000.0,1418.9815596640665,591.3,41.220410262662625,0.0,0.0,977.3,712.2505879253453,114.2,5.116422361159967,3.5585175999999996,2.933598601387578,-1.0,0.0,0.0,0.0
15,49.4310927,14.411717071966494,17.446068500000003,5.134235965111502,29.2,9.211104409594132,440.4,52.75351489079503,123.6,30.119023150752344,19.8951191,1.796491437285927,3.6,4.351245032554859,8.0,0.0,6.1,1.4491376746189437,3017.2,1375.3986735165595,3017.2,1375.3986735165595,564.5,30.05273143437493,0.0,0.0,1002.6,700.8252595650677,114.4,6.44980619863884,2.7500223999999998,2.3350037370652084,-1.0,0.0,0.0,0.0
16,50.8943551,14.753187244755699,19.953638500000004,6.911735143748877,31.2,8.829244336609763,437.8,42.9981911764256,134.6,36.742950949052045,19.2671429,1.4969751653783894,1.4,0.6992058987801011,8.0,0.0,6.8,1.751190071541826,2760.7,1097.1582535502039,2760.7,1097.1582535502039,573.0,26.545558322752726,0.0,0.0,1087.8,992.9300971255619,115.3,6.325433669805663,1.4632625000000001,1.1789071824702033,-1.0,0.0,0.0,0.0
17,51.3118879,14.662542209570644,20.8775185,7.131981047086426,33.2,9.402127418834526,402.2,35.93450832958326,153.0,20.319667538837553,19.6041667,1.0266980447044851,1.8,0.7888106377466155,8.0,0.0,7.6,0.8432740427115679,1521.3,1203.630254226309,1521.3,1203.630254226309,556.0,33.19973226130328,0.0,0.0,657.2,109.46110420296942,118.2,5.050852513300216,0.4175327999999999,0.5056257924211454,-1.0,0.0,0.0,0.0
