Iteration,Progress_mean,Progress_std,TrajectoryLength_mean,TrajectoryLength_std,Time_mean,Time_std,GenerateTime_mean,GenerateTime_std,EvalTime_mean,EvalTime_std,EvalAvgTime_mean,EvalAvgTime_std,SelectTime_mean,SelectTime_std,Attempts_mean,Attempts_std,Candidates_mean,Candidates_std,EstimatedGain_mean,EstimatedGain_std,UtilityScore_mean,UtilityScore_std,NBVTime_mean,NBVTime_std,Planner_mean,Planner_std,MoveTime_mean,MoveTime_std,MapUpdateTime_mean,MapUpdateTime_std,Gain_mean,Gain_std,ClusterTime_mean,ClusterTime_std,NbvMemory_mean,NbvMemory_std
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,16.5076876,0.5073602602491093,0.0,0.0468529626835083,0.0,0.0,555.3,50.539423555609865,256.5,13.761863568895341,20.875,1.1701337926035078,0.0,0.0,12.0,0.0,12.0,0.0,3032.7,948.1897430835713,3032.7,948.1897430835713,812.8,60.10694173258564,0.0,0.0,519.3,47.22064049638558,116.7,3.267686915507326,1.8930576000000001,0.5073602602491099,-1.0,0.0,0.0,0.0
2,18.6154799,0.736933941123693,0.48897480000000004,0.08776518372186852,7.5,11.881357947081078,549.4,21.38119630786725,265.3,13.072872675888807,21.6166667,1.0527741676866091,0.0,0.0,12.0,0.0,12.0,0.0,2336.6,709.7225122852202,2336.6,709.7225122852202,815.2,30.99032106965012,0.0,0.0,487.6,57.864208857174106,116.1,7.837941906733767,2.1077923000000003,0.49032546842866404,-1.0,0.0,0.0,0.0
3,19.632645099999998,0.5543471824029593,0.9669617,0.15105781885317215,10.8,17.95550054997075,567.5,31.784867119083238,280.0,19.084606944399518,22.8666667,1.635920255987644,0.0,0.0,12.0,0.0,12.0,0.0,1611.4,593.5777024862784,1611.4,593.5777024862784,848.1,43.526364934881066,0.0,0.0,492.7,66.20347422907652,113.1,1.728840330651991,1.0171653,0.5977402528973509,-1.0,0.0,0.0,0.0
4,20.5876503,0.759459487636957,1.4813417800000002,0.1794536547057689,12.8,17.95550054997075,552.8,29.16161861076989,281.0,17.763883459298967,22.9333333,1.442199187027156,0.0,0.0,12.0,0.0,12.0,0.0,1724.2,795.8649801735635,1724.2,795.8649801735635,834.4,38.81637684162592,0.0,0.0,518.1,53.04599681199119,114.6,2.913569784454954,0.9550050999999999,0.5689713073356257,-1.0,0.0,0.0,0.0
5,21.3929059,1.0866859455735094,1.9990023000000001,0.18933884244746096,14.8,17.95550054997075,555.8,30.871777834563837,280.6,15.854897595941068,22.8999999,1.2612455395803035,0.0,0.0,12.0,0.0,12.0,0.0,2007.6,752.3338797812223,2007.6,752.3338797812223,836.9,33.19454439780396,0.0,0.0,512.6,39.55923828049944,118.7,6.111010100175292,0.8052558,0.41743969053446645,-1.0,0.0,0.0,0.0
6,21.9014886,1.334625198842249,2.4511132,0.25239524295120935,16.8,17.95550054997075,554.0,34.78185989532155,266.4,25.648045193001014,21.6999998,2.1553120973624833,0.0,0.0,12.0,0.0,12.0,0.0,1828.8,792.8722469603788,1828.8,792.8722469603788,821.2,42.0787621279693,0.0,0.0,447.5,68.96577250910612,121.2,8.766096305907462,0.5085826,0.29089891785681615,-1.0,0.0,0.0,0.0
7,22.5795989,1.6310320802564418,2.932862,0.28579419321719374,18.2,17.775138693004777,538.2,32.54330448289888,259.1,27.80667385918552,21.3310605,2.4073566255510426,0.0,0.0,12.0,0.0,11.9,0.3162277660168379,1869.4,787.184462357952,1869.4,787.184462357952,797.9,50.60621393553255,0.0,0.0,493.0,70.24243731534378,118.2,5.245103536738918,0.6781102,0.3887788960372664,-1.0,0.0,0.0,0.0
8,23.424411,1.9155232524538974,3.397536,0.34181861512438955,19.8,17.95550054997075,572.0,13.291601358251253,247.8,22.763518571999757,20.3219697,1.7442065916042073,0.0,0.0,12.0,0.0,11.9,0.31622776601683794,2241.4,1137.582348667559,2241.4,1137.582348667559,820.7,25.875986293601773,0.0,0.0,477.6,85.9304628431876,119.3,3.0203016773531455,0.8448121000000001,0.5012836006235393,-1.0,0.0,0.0,0.0
9,24.0968704,2.1770584452518182,3.856866,0.4001030610577451,21.8,17.95550054997075,565.8,36.03948451968263,234.2,33.058197840239934,19.9677273,1.4475025073173484,0.0,0.0,12.0,0.0,11.4,1.0749676997731399,1617.8,1006.8281106745304,1617.8,1006.8281106745304,800.6,38.796334305647434,0.0,0.0,467.6,66.72697272384602,119.7,5.143496432929215,0.6724591,0.388733149288086,-1.0,0.0,0.0,0.0
