Time,GenerateTime,EvalTime,EvalAvgTime,SelectTime,Attempts,Candidates,EstimatedGain,UtilityScore,NBVTime,Iteration,Progress,Planner,TrajectoryLength,MoveTime,MapUpdateTime
12,527.000000,238.000000,28.875000,-1,8,8,2919.000000,2919.000000,767.000000,4,8.237693,0,-1,1903.000000,82.000000
16,436.000000,220.000000,27.125000,-1,8,8,2739.000000,2739.000000,659.000000,5,10.021697,0,-1,1902.000000,72.000000
20,488.000000,240.000000,29.250000,-1,8,8,3063.000000,3063.000000,730.000000,6,14.291918,0,-1,1903.000000,72.000000
24,496.000000,240.000000,29.375000,-1,8,8,3191.000000,3191.000000,739.000000,7,18.524181,0,-1,1902.000000,73.000000
28,571.000000,140.000000,27.600000,-1,8,5,2911.000000,2911.000000,713.000000,8,21.883422,0,-1,1903.000000,75.000000
32,579.000000,54.000000,26.000000,-1,8,2,85.000000,85.000000,634.000000,9,24.844108,0,-1,1903.000000,79.000000
36,521.000000,160.000000,26.000000,-1,8,6,2483.000000,2483.000000,683.000000,10,25.071854,0,-1,1902.000000,79.000000
40,637.000000,58.000000,28.500000,-1,8,2,253.000000,253.000000,696.000000,11,29.645735,0,-1,1903.000000,81.000000
43,559.000000,165.000000,27.000000,-1,8,6,2717.000000,2717.000000,725.000000,12,30.328970,0,-1,1902.000000,74.000000
47,597.000000,92.000000,30.000000,-1,8,3,2084.000000,2084.000000,690.000000,13,38.451880,0,-1,1903.000000,76.000000
50,547.000000,125.000000,30.500000,-1,8,4,3058.000000,3058.000000,674.000000,14,43.727975,0,-1,1902.000000,76.000000
54,572.000000,57.000000,28.000000,-1,8,2,2787.000000,2787.000000,630.000000,15,44.164487,0,-1,1902.000000,77.000000
57,562.000000,53.000000,26.000000,-1,8,2,2530.000000,2530.000000,616.000000,16,50.674201,0,-1,1903.000000,77.000000
60,493.000000,183.000000,25.571429,-1,8,7,2923.000000,2923.000000,679.000000,17,53.824676,0,-1,1903.000000,76.000000
63,548.000000,212.000000,25.750000,-1,8,8,1624.000000,1624.000000,761.000000,18,56.747405,0,-1,1903.000000,80.000000
67,551.000000,100.000000,24.500000,-1,8,4,298.000000,298.000000,652.000000,19,57.962046,0,-1,1902.000000,75.000000
70,468.000000,200.000000,24.375000,-1,8,8,1045.000000,1045.000000,671.000000,20,58.075918,0,-1,1902.000000,81.000000
73,448.000000,191.000000,23.125000,-1,8,8,1273.000000,1273.000000,641.000000,21,58.341621,0,-1,1053.000000,76.000000
75,496.000000,190.000000,23.250000,-1,8,8,1158.000000,1158.000000,688.000000,22,58.417536,0,-1,1902.000000,74.000000
79,37620.000000,277.000000,24.363636,0.000000,330,11,4279.000000,4279.000000,37900.000000,23,58.417536,1,-1,7703.000000,75.000000
125,469.000000,201.000000,24.500000,-1,8,8,703.000000,703.000000,673.000000,24,60.277454,0,-1,1902.000000,77.000000
128,463.000000,179.000000,21.750000,-1,8,8,106.000000,106.000000,644.000000,25,60.410306,0,-1,1902.000000,76.000000
131,548.000000,174.000000,21.125000,-1,8,8,372.000000,372.000000,725.000000,26,60.429284,0,-1,1902.000000,78.000000
134,25431.000000,410.000000,25.062500,0.000000,225,16,4548.000000,4548.000000,25845.000000,27,60.467242,1,-1,9703.000000,84.000000
230,457.000000,198.000000,24.250000,-1,8,8,3770.000000,3770.000000,657.000000,28,63.314056,0,-1,1903.000000,84.000000
233,605.000000,104.000000,25.500000,-1,8,4,2042.000000,2042.000000,710.000000,29,67.337553,0,-1,1903.000000,83.000000
236,547.000000,53.000000,26.500000,-1,8,2,521.000000,521.000000,602.000000,30,70.317219,0,-1,1053.000000,82.000000
238,517.000000,133.000000,26.200000,-1,8,5,1220.000000,1220.000000,651.000000,31,70.791688,0,-1,1902.000000,87.000000
241,521.000000,107.000000,26.500000,-1,8,4,1779.000000,1779.000000,629.000000,32,72.822415,0,-1,1903.000000,84.000000
244,542.000000,150.000000,29.400000,-1,8,5,1035.000000,1035.000000,693.000000,33,74.568461,0,-1,1904.000000,81.000000
247,554.000000,182.000000,29.833333,-1,8,6,792.000000,792.000000,738.000000,34,76.219613,0,-1,1902.000000,84.000000
250,504.000000,234.000000,28.625000,-1,8,8,682.000000,682.000000,740.000000,35,77.718935,0,-1,1052.000000,84.000000
253,498.000000,235.000000,28.875000,-1,8,8,263.000000,263.000000,736.000000,36,78.554001,0,-1,1903.000000,80.000000
256,510.000000,99.000000,32.333333,-1,8,3,1041.000000,1041.000000,610.000000,37,78.857661,0,-1,1902.000000,82.000000
259,588.000000,61.000000,30.500000,-1,8,2,43.000000,43.000000,651.000000,38,81.021240,0,-1,1052.000000,80.000000
261,566.000000,186.000000,30.500000,-1,8,6,1160.000000,1160.000000,753.000000,39,81.078176,0,-1,1903.000000,90.000000
264,554.000000,62.000000,30.500000,-1,8,2,125.000000,125.000000,618.000000,40,82.596477,0,-1,1053.000000,87.000000
266,563.000000,82.000000,26.666667,-1,8,3,7.000000,7.000000,647.000000,41,82.767285,0,-1,1053.000000,83.000000
268,6153.000000,165.000000,19.875000,-1,8,8,455.000000,455.000000,6320.000000,42,82.767285,0,-1,6103.000000,83.000000
300,441.000000,169.000000,20.625000,-1,8,8,648.000000,648.000000,612.000000,43,83.014009,0,-1,1053.000000,85.000000
303,460.000000,181.000000,21.875000,-1,8,8,289.000000,289.000000,643.000000,44,83.374606,0,-1,1902.000000,84.000000
306,469.000000,185.000000,22.500000,-1,8,8,305.000000,305.000000,655.000000,45,83.526436,0,-1,1903.000000,85.000000
309,447.000000,168.000000,20.375000,-1,8,8,348.000000,348.000000,617.000000,46,83.621330,0,-1,1053.000000,85.000000
311,460.000000,173.000000,21.125000,-1,8,8,77.000000,77.000000,634.000000,47,83.811117,0,-1,1053.000000,84.000000
