Time,GenerateTime,EvalTime,EvalAvgTime,SelectTime,Attempts,Candidates,EstimatedGain,UtilityScore,NBVTime,Iteration,Progress,Planner,TrajectoryLength,MoveTime,MapUpdateTime,Gain,ClusterTime,NbvMemory
0,3038.000000,196.000000,19.300000,0.000000,54,10,5000.000000,1129.253364,3235.000000,0,11.824679,1,2.4277,1214.000000,116.000000,3.435156,-1,0
5,3315.000000,213.000000,20.700000,0.000000,61,10,5000.000000,599.361079,3528.000000,1,16.360603,1,10.7699,1853.000000,132.000000,4.535924,-1,0
11,3021.000000,218.000000,21.500000,0.000000,57,10,5000.000000,654.319234,3240.000000,2,19.605971,1,18.4115,1703.000000,104.000000,3.245368,-1,0
16,4156.000000,174.000000,17.100000,0.000000,79,10,5000.000000,1720.771939,4331.000000,3,20.213291,1,21.3171,1302.000000,106.000000,0.607320,-1,0
22,3069.000000,173.000000,17.000000,0.000000,52,10,5000.000000,916.625653,3243.000000,4,23.895170,1,26.7719,1252.000000,106.000000,3.681880,-1,0
27,1629.000000,181.000000,17.600000,0.000000,31,10,3820.000000,461.133117,1811.000000,5,33.099869,1,35.0559,1902.000000,123.000000,9.204699,-1,0
31,2642.000000,197.000000,19.300000,0.000000,51,10,5000.000000,636.039025,2840.000000,6,40.653416,1,42.917,1652.000000,111.000000,7.553547,-1,0
36,3334.000000,191.000000,18.700000,0.000000,61,10,2751.000000,816.728559,3526.000000,7,43.765933,1,46.2853,1353.000000,109.000000,3.112517,-1,0
41,3122.000000,175.000000,16.900000,0.000000,58,10,2967.000000,403.860261,3298.000000,8,44.676913,1,53.6319,1952.000000,111.000000,0.910981,-1,0
46,3194.000000,189.000000,18.400000,0.000000,61,10,5000.000000,570.148397,3384.000000,9,50.882968,1,62.4016,1953.000000,113.000000,6.206055,-1,0
52,2863.000000,173.000000,16.700000,0.000000,55,10,5000.000000,526.542986,3037.000000,10,51.091734,1,71.8975,1952.000000,113.000000,0.208766,-1,0
57,3998.000000,205.000000,20.000000,0.000000,76,10,5000.000000,633.155146,4204.000000,11,52.799823,1,79.7944,1703.000000,121.000000,1.708088,-1,0
64,3837.000000,195.000000,19.000000,0.000000,68,10,5000.000000,699.181047,4033.000000,12,55.323998,1,86.9457,1801.000000,115.000000,2.524175,-1,0
70,3632.000000,194.000000,18.900000,0.000000,65,10,4978.000000,1830.559245,3826.000000,13,56.443745,1,89.665,952.000000,116.000000,1.119747,-1,0
75,5156.000000,193.000000,18.900000,0.000000,90,10,4770.000000,469.014449,5350.000000,14,61.871670,1,99.8353,2752.000000,115.000000,5.427926,-1,0
84,2432.000000,235.000000,23.000000,0.000000,45,10,3557.000000,289.677261,2667.000000,15,63.579759,1,112.114,3203.000000,119.000000,1.708088,-1,0
90,2822.000000,183.000000,17.900000,0.000000,46,10,4726.000000,460.046267,3006.000000,16,65.173975,1,122.387,2402.000000,129.000000,1.594216,-1,0
96,1290.000000,211.000000,20.700000,0.000000,22,10,3682.000000,323.451086,1502.000000,17,66.711254,1,133.771,1952.000000,121.000000,1.537280,-1,0
100,1571.000000,205.000000,20.100000,0.000000,26,10,2850.000000,411.756353,1777.000000,18,69.766835,1,140.692,1602.000000,120.000000,3.055580,-1,0
103,4829.000000,201.000000,19.700000,0.000000,71,10,4067.000000,243.520900,5031.000000,19,72.158158,1,157.393,4052.000000,122.000000,2.391324,-1,0
113,1828.000000,210.000000,20.500000,0.000000,33,10,2017.000000,361.592574,2039.000000,20,74.037056,1,162.971,1353.000000,129.000000,1.878897,-1,0
117,2259.000000,202.000000,19.700000,0.000000,39,10,3314.000000,274.945347,2462.000000,21,74.853142,1,175.025,2503.000000,124.000000,0.816087,-1,0
122,1827.000000,226.000000,22.200000,0.000000,32,10,2681.000000,160.753502,2054.000000,22,75.783102,1,191.702,2852.000000,127.000000,0.929959,-1,0
128,2600.000000,222.000000,21.700000,0.000000,43,10,2718.000000,684.642586,2823.000000,23,77.643020,1,195.672,1352.000000,131.000000,1.859919,-1,0
133,2332.000000,180.000000,17.500000,0.000000,44,10,3000.000000,243.089608,2513.000000,24,78.288298,1,208.013,2952.000000,127.000000,0.645278,-1,0
138,2662.000000,214.000000,20.800000,0.000000,41,10,2081.000000,244.879224,2876.000000,25,78.535022,1,216.512,2502.000000,129.000000,0.246724,-1,0
144,2292.000000,209.000000,20.200000,0.000000,39,10,1571.000000,126.709659,2501.000000,26,79.028470,1,228.91,3352.000000,136.000000,0.493448,-1,0
151,2683.000000,205.000000,20.000000,0.000000,48,10,2173.000000,330.569452,2888.000000,27,79.332130,1,235.483,1252.000000,137.000000,0.303660,-1,0
156,2271.000000,202.000000,19.600000,0.000000,44,10,918.000000,145.194594,2474.000000,28,79.427024,1,241.806,1453.000000,137.000000,0.094894,-1,0
160,2540.000000,184.000000,17.900000,0.000000,47,10,2920.000000,353.238799,2724.000000,29,80.224132,1,250.072,1553.000000,143.000000,0.797108,-1,0
165,1522.000000,220.000000,21.600000,0.000000,29,10,1739.000000,214.305148,1743.000000,30,81.021240,1,258.187,1452.000000,142.000000,0.797108,-1,0
169,1429.000000,224.000000,21.900000,0.000000,26,10,1944.000000,293.732088,1654.000000,31,81.438772,1,264.805,1352.000000,144.000000,0.417533,-1,0
173,2883.000000,224.000000,21.900000,0.000000,49,10,1440.000000,126.905451,3108.000000,32,82.767285,1,276.152,2052.000000,142.000000,1.328513,-1,0
179,3714.000000,222.000000,21.700000,0.000000,62,10,896.000000,59.978533,3937.000000,33,83.564393,1,291.091,3402.000000,145.000000,0.797108,-1,0
187,7189.000000,202.000000,19.700000,0.000000,109,10,828.000000,109.226364,7392.000000,34,83.924990,1,298.672,2252.000000,149.000000,0.360596,-1,0
197,1826.000000,173.000000,16.900000,0.000000,30,10,5000.000000,320.202128,2001.000000,35,86.183462,1,314.287,2902.000000,146.000000,2.258472,-1,0
203,2283.000000,242.000000,23.900000,0.000000,39,10,1863.000000,118.564413,2525.000000,36,87.075464,1,330,3703.000000,147.000000,0.892002,-1,0
210,2122.000000,199.000000,19.500000,0.000000,38,10,1130.000000,118.950120,2322.000000,37,87.511976,1,339.499,1701.000000,146.000000,0.436511,-1,0
214,3262.000000,195.000000,19.000000,0.000000,59,10,2751.000000,144.904401,3458.000000,38,87.606869,1,358.484,5103.000000,148.000000,0.094894,-1,0
224,3102.000000,195.000000,18.900000,0.000000,51,10,446.000000,56.841674,3298.000000,39,87.644827,1,366.331,1552.000000,146.000000,0.037958,-1,0
229,2140.000000,217.000000,21.300000,0.000000,38,10,1046.000000,93.542267,2358.000000,40,87.739721,1,377.513,2552.000000,151.000000,0.094894,-1,0
235,4670.000000,218.000000,21.300000,0.000000,83,10,370.000000,34.533424,4890.000000,41,87.815636,1,388.227,2853.000000,149.000000,0.075915,-1,0
243,2320.000000,237.000000,23.300000,0.000000,41,10,643.000000,53.481379,2558.000000,42,87.872572,1,400.25,2502.000000,151.000000,0.056936,-1,0
249,1928.000000,207.000000,20.200000,0.000000,34,10,510.000000,53.799030,2136.000000,43,87.948487,1,409.73,2302.000000,156.000000,0.075915,-1,0
254,1560.000000,207.000000,20.300000,0.000000,25,10,54.000000,6.229349,1768.000000,44,87.948487,1,418.398,2252.000000,157.000000,0.000000,-1,0
259,1790.000000,193.000000,19.000000,0.000000,33,10,105.000000,15.795258,1984.000000,45,88.100317,1,425.046,1652.000000,156.000000,0.151830,-1,0
264,2060.000000,235.000000,23.200000,0.000000,35,10,15.000000,1.059222,2295.000000,46,88.195211,1,439.207,2102.000000,153.000000,0.094894,-1,0
269,2307.000000,229.000000,22.400000,0.000000,39,10,418.000000,43.388836,2537.000000,47,88.309084,1,448.841,2252.000000,157.000000,0.113873,-1,0
274,3601.000000,185.000000,18.100000,0.000000,62,10,16.000000,2.414975,3787.000000,48,88.366020,1,455.466,2252.000000,155.000000,0.056936,-1,0
281,2853.000000,245.000000,24.000000,0.000000,51,10,444.000000,35.330468,3099.000000,49,88.783553,1,468.033,2852.000000,155.000000,0.417533,-1,0
288,1937.000000,210.000000,20.500000,0.000000,35,10,324.000000,24.305658,2148.000000,50,88.821510,1,481.364,2802.000000,156.000000,0.037958,-1,0
294,1904.000000,209.000000,20.400000,0.000000,36,10,364.000000,26.401361,2114.000000,51,88.821510,1,495.151,-1,-1,0.000000,-1,0
298,3071.000000,205.000000,20.100000,0.000000,55,10,0.000000,0.000000,3277.000000,52,88.821510,1,495.151,-1,-1,0.000000,-1,0
301,1960.000000,212.000000,20.600000,0.000000,37,10,164.000000,46.410085,2173.000000,53,88.840489,1,498.685,1353.000000,156.000000,0.018979,-1,0
305,2204.000000,221.000000,21.600000,0.000000,41,10,81.000000,8.699747,2425.000000,54,88.840489,1,507.995,2003.000000,156.000000,0.000000,-1,0
311,1481.000000,196.000000,18.900000,0.000000,27,10,71.000000,8.638636,1677.000000,55,88.859468,1,516.214,1603.000000,156.000000,0.018979,-1,0
315,1693.000000,225.000000,22.100000,0.000000,32,10,0.000000,0.000000,1919.000000,56,88.859468,1,516.214,-1,-1,0.000000,-1,0
317,2244.000000,202.000000,19.800000,0.000000,37,10,175.000000,19.668317,2446.000000,57,88.916404,1,525.112,2203.000000,158.000000,0.056936,-1,0
322,1719.000000,232.000000,22.700000,0.000000,32,10,0.000000,0.000000,1951.000000,58,88.916404,1,525.112,-1,-1,0.000000,-1,0
324,2676.000000,234.000000,22.900000,0.000000,50,10,0.000000,0.000000,2911.000000,59,88.916404,1,525.112,-1,-1,0.000000,-1,0
327,2641.000000,216.000000,21.100000,0.000000,51,10,86.000000,4.735230,2858.000000,60,88.935383,1,543.273,3252.000000,160.000000,0.018979,-1,0
334,2794.000000,225.000000,22.100000,0.000000,50,10,44.000000,2.559753,3020.000000,61,89.428830,1,560.462,3102.000000,158.000000,0.493448,-1,0
341,3262.000000,228.000000,22.300000,0.000000,56,10,36.000000,2.478868,3491.000000,62,89.827384,1,574.985,3553.000000,160.000000,0.398554,-1,0
349,2111.000000,212.000000,20.900000,0.000000,41,10,0.000000,0.000000,2324.000000,63,89.827384,1,574.985,-1,-1,0.000000,-1,0
351,1508.000000,238.000000,23.400000,0.000000,29,10,0.000000,0.000000,1746.000000,64,89.827384,1,574.985,-1,-1,0.000000,-1,0
353,2344.000000,209.000000,20.600000,0.000000,43,10,26.000000,2.811257,2554.000000,65,90.017172,1,584.234,1903.000000,160.000000,0.189788,-1,0
358,1643.000000,210.000000,20.500000,0.000000,29,10,0.000000,0.000000,1854.000000,66,90.017172,1,584.234,-1,-1,0.000000,-1,0
