Time,GenerateTime,EvalTime,EvalAvgTime,SelectTime,Attempts,Candidates,EstimatedGain,UtilityScore,NBVTime,Iteration,Progress,Planner,TrajectoryLength,MoveTime,MapUpdateTime,Gain,ClusterTime,NbvMemory
0,2724.000000,0.000000,-1,330.000000,53,10,5000.000000,1278.737055,2725.000000,0,14.329875,1,1.91011,1554.000000,130.000000,5.940352,0.000000,9
4,2360.000000,0.000000,-1,241.000000,35,19,5000.000000,1612.175500,2361.000000,1,26.096707,1,5.01151,1252.000000,112.000000,11.766832,0.000000,18
9,3877.000000,0.000000,-1,118.000000,68,28,4342.000000,1195.396741,3878.000000,2,32.815188,1,8.64377,1402.000000,115.000000,6.718481,0.000000,27
14,4877.000000,0.000000,-1,152.000000,83,37,5000.000000,1059.560591,4877.000000,3,37.540899,1,13.3627,1252.000000,116.000000,4.725711,0.000000,36
21,3281.000000,0.000000,-1,160.000000,46,46,4142.000000,819.463429,3282.000000,4,38.015368,1,18.4172,1302.000000,121.000000,0.474469,0.000000,45
26,5118.000000,0.000000,-1,125.000000,77,55,3280.000000,1153.362475,5119.000000,5,38.755540,1,21.2611,1202.000000,116.000000,0.740172,0.000000,54
32,3332.000000,0.000000,-1,159.000000,54,64,3223.000000,723.762768,3333.000000,6,40.027117,1,25.7142,1304.000000,120.000000,1.271577,0.000000,63
37,4264.000000,0.000000,-1,184.000000,57,73,5000.000000,775.210012,4265.000000,7,42.987803,1,32.1641,1552.000000,123.000000,2.960687,0.000000,72
44,3416.000000,0.000000,-1,156.000000,48,82,3697.000000,3730.276880,3417.000000,8,45.986448,1,33.1552,652.000000,128.000000,2.998644,0.000000,81
48,3202.000000,0.000000,-1,195.000000,42,91,5000.000000,1242.106819,3204.000000,9,50.636244,1,37.1806,1552.000000,124.000000,4.649796,0.000000,90
53,6388.000000,0.000000,-1,162.000000,84,100,4187.000000,1168.942568,6389.000000,10,54.678720,1,40.7624,1302.000000,133.000000,4.042476,0.000000,99
62,4337.000000,0.000000,-1,178.000000,79,109,3700.000000,547.781505,4338.000000,11,60.638051,1,47.517,1702.000000,137.000000,5.959331,0.000000,108
68,4665.000000,0.000000,-1,343.000000,66,118,4496.000000,1075.729623,4667.000000,12,62.934481,1,51.6965,1253.000000,135.000000,2.296430,0.000000,117
75,3929.000000,0.000000,-1,293.000000,57,127,2392.000000,342.936613,3931.000000,13,65.401720,1,58.6715,2553.000000,135.000000,2.467239,0.000000,126
82,5170.000000,0.000000,-1,317.000000,92,136,1213.000000,256.833186,5172.000000,14,66.957978,1,63.3944,1603.000000,137.000000,1.556258,0.000000,135
89,4144.000000,0.000000,-1,241.000000,64,145,1846.000000,376.447631,4146.000000,15,69.140535,1,68.2981,1503.000000,143.000000,2.182557,0.000000,144
95,6471.000000,0.000000,-1,325.000000,96,154,2180.000000,162.474427,6473.000000,16,70.355176,1,81.7156,2803.000000,142.000000,1.214641,0.000000,153
105,2581.000000,0.000000,-1,408.000000,42,163,2186.000000,835.206326,2584.000000,17,71.892456,1,84.333,1353.000000,145.000000,1.537280,0.000000,162
