Time,GenerateTime,EvalTime,EvalAvgTime,SelectTime,Attempts,Candidates,EstimatedGain,UtilityScore,NBVTime,Iteration,Progress,Planner,TrajectoryLength,MoveTime,MapUpdateTime,Gain,ClusterTime,NbvMemory
0,1831.000000,0.000000,-1,366.000000,32,10,4985.000000,875.120015,1831.000000,0,10.818804,1,3.69636,1503.000000,117.000000,2.429281,0.000000,9
4,2276.000000,0.000000,-1,114.000000,40,19,4243.000000,1215.989529,2276.000000,1,15.848176,1,7.1857,1102.000000,125.000000,5.029372,0.000000,18
8,4418.000000,0.000000,-1,140.000000,64,28,5000.000000,1641.279021,4418.000000,2,20.858569,1,10.2321,1003.000000,125.000000,5.010393,0.000000,27
13,3484.000000,0.000000,-1,133.000000,69,37,3793.000000,1432.683181,3484.000000,3,22.984190,1,12.8796,1152.000000,118.000000,2.125621,0.000000,36
18,4304.000000,0.000000,-1,224.000000,60,46,5000.000000,1031.860043,4304.000000,4,27.083602,1,17.7252,1553.000000,119.000000,4.099412,0.000000,45
24,6352.000000,0.000000,-1,283.000000,108,55,5000.000000,1035.855697,6353.000000,5,35.168554,1,22.5521,1902.000000,123.000000,8.084952,0.000000,54
33,3951.000000,0.000000,-1,150.000000,61,64,4988.000000,955.822533,3952.000000,6,41.469503,1,27.7707,1202.000000,130.000000,6.300948,0.000000,63
39,4646.000000,0.000000,-1,173.000000,74,73,5000.000000,1258.304131,4647.000000,7,43.974699,1,31.7443,1202.000000,123.000000,2.505196,0.000000,72
45,8132.000000,0.000000,-1,245.000000,112,82,3295.000000,690.809118,8134.000000,8,50.104839,1,36.514,1053.000000,123.000000,6.130140,0.000000,81
54,4016.000000,0.000000,-1,167.000000,46,91,2487.000000,362.734729,4018.000000,9,51.300501,1,43.3703,1502.000000,126.000000,1.195662,0.000000,90
60,6470.000000,0.000000,-1,208.000000,90,100,4752.000000,1029.912092,6471.000000,10,53.767739,1,47.9843,1352.000000,129.000000,2.467239,0.000000,99
69,4639.000000,0.000000,-1,316.000000,65,109,5000.000000,595.403079,4641.000000,11,57.791237,1,56.382,2303.000000,133.000000,4.023497,0.000000,108
76,9071.000000,0.000000,-1,265.000000,144,118,2700.000000,388.750788,9073.000000,12,59.005877,1,63.3273,1702.000000,140.000000,1.214641,0.000000,117
88,7443.000000,0.000000,-1,318.000000,102,127,3702.000000,789.218588,7445.000000,13,59.480346,1,68.018,1103.000000,140.000000,0.474469,0.000000,126
97,9229.000000,0.000000,-1,395.000000,127,136,3596.000000,731.018114,9231.000000,14,59.708091,1,72.9372,1253.000000,131.000000,0.227745,0.000000,135
107,9020.000000,0.000000,-1,233.000000,137,145,3251.000000,1233.967783,9022.000000,15,62.175330,1,75.5717,1152.000000,134.000000,2.467239,0.000000,144
118,9191.000000,0.000000,-1,288.000000,128,154,3329.000000,903.939983,9193.000000,16,64.414824,1,79.2545,1053.000000,136.000000,2.239494,0.000000,153
129,13614.000000,0.000000,-1,404.000000,184,163,4008.000000,811.629258,13617.000000,17,70.772709,1,84.1927,1802.000000,140.000000,6.357885,0.000000,162
145,6705.000000,0.000000,-1,353.000000,109,172,3436.000000,371.228932,6707.000000,18,70.905560,1,93.4485,2202.000000,143.000000,0.132851,0.000000,171
154,26945.000000,0.000000,-1,747.000000,373,181,2153.000000,215.737301,26948.000000,19,72.822415,1,103.428,2752.000000,148.000000,1.916855,0.000000,180
185,4709.000000,0.000000,-1,633.000000,62,190,4458.000000,942.782072,4712.000000,20,75.080887,1,108.157,1503.000000,150.000000,2.258472,0.000000,189
191,3639.000000,0.000000,-1,263.000000,59,199,964.000000,169.651102,3641.000000,21,75.346590,1,113.839,1903.000000,146.000000,0.265703,0.000000,198
198,5362.000000,0.000000,-1,307.000000,66,208,2177.000000,288.165592,5367.000000,22,76.200634,1,121.394,1703.000000,150.000000,0.854044,0.000000,207
205,5430.000000,0.000000,-1,339.000000,60,217,1148.000000,228.053946,5435.000000,23,76.732040,1,126.428,1203.000000,149.000000,0.531405,0.000000,216
213,7839.000000,0.000000,-1,298.000000,115,226,2664.000000,418.408908,7843.000000,24,78.572979,1,132.795,1452.000000,161.000000,1.840940,0.000000,225
223,8677.000000,0.000000,-1,828.000000,109,235,1402.000000,151.758316,8682.000000,25,78.648894,1,142.033,1702.000000,152.000000,0.075915,0.000000,234
234,3628.000000,0.000000,-1,412.000000,62,244,2679.000000,729.325881,3632.000000,26,79.313151,1,145.706,1253.000000,151.000000,0.664257,0.000000,243
240,6069.000000,0.000000,-1,363.000000,78,253,1728.000000,409.659934,6073.000000,27,79.958429,1,149.924,1153.000000,155.000000,0.645278,0.000000,252
248,7261.000000,0.000000,-1,311.000000,91,262,1703.000000,239.400809,7265.000000,28,81.173070,1,157.038,1653.000000,154.000000,1.214641,0.000000,261
257,6106.000000,0.000000,-1,397.000000,64,271,952.000000,415.654861,6111.000000,29,81.875284,1,159.328,1152.000000,156.000000,0.702214,0.000000,270
265,7168.000000,0.000000,-1,326.000000,88,280,4943.000000,661.400425,7171.000000,30,86.335292,1,166.802,2053.000000,159.000000,4.460009,0.000000,279
275,5091.000000,0.000000,-1,448.000000,56,289,1111.000000,101.349445,5095.000000,31,86.885677,1,177.764,2803.000000,153.000000,0.550384,0.000000,288
284,2920.000000,0.000000,-1,692.000000,29,298,2101.000000,123.208177,2925.000000,32,87.455039,1,194.816,4353.000000,155.000000,0.569363,0.000000,297
292,11288.000000,0.000000,-1,507.000000,121,307,320.000000,51.901341,11292.000000,33,87.663806,1,200.982,1253.000000,157.000000,0.208766,0.000000,306
305,4356.000000,0.000000,-1,820.000000,43,316,1488.000000,90.201269,4360.000000,34,88.157253,1,217.478,3652.000000,160.000000,0.493448,0.000000,315
314,5208.000000,0.000000,-1,426.000000,57,325,68.000000,2.728959,5212.000000,35,88.176232,1,242.396,4752.000000,158.000000,0.018979,0.000000,324
324,4874.000000,0.000000,-1,359.000000,54,334,1016.000000,122.579189,4878.000000,36,88.214190,1,250.685,2253.000000,159.000000,0.037958,0.000000,333
