Time,GenerateTime,EvalTime,EvalAvgTime,SelectTime,Attempts,Candidates,EstimatedGain,UtilityScore,NBVTime,Iteration,Progress,Planner,TrajectoryLength,MoveTime,MapUpdateTime,Gain,ClusterTime,NbvMemory
0,2815.000000,0.000000,-1,370.000000,63,10,5000.000000,1179.261089,2816.000000,0,17.290562,1,2.23994,1353.000000,120.000000,8.901039,0.000000,9
4,1408.000000,1016.000000,22.222222,146.000000,21,14,5000.000000,1302.948484,2425.000000,1,27.918668,1,6.07739,1203.000000,116.000000,10.628106,0.000000,13
8,700.000000,1404.000000,24.076923,71.000000,8,14,5000.000000,1074.863759,2105.000000,2,28.393137,1,10.7291,1402.000000,124.000000,0.474469,0.000000,14
12,586.000000,1743.000000,23.714286,65.000000,9,15,5000.000000,678.935594,2330.000000,3,29.588799,1,18.0936,1852.000000,117.000000,1.195662,0.000000,15
17,534.000000,1694.000000,22.600000,222.000000,6,16,4000.000000,580.832775,2229.000000,4,31.657483,1,24.9803,1652.000000,125.000000,2.068685,0.000000,16
21,1834.000000,1940.000000,22.750000,180.000000,36,19,5000.000000,878.278964,3774.000000,5,41.051970,1,30.6732,1503.000000,135.000000,9.394486,0.000000,19
27,85.000000,2310.000000,23.473684,93.000000,4,20,1314.000000,1546.194634,2396.000000,6,42.418441,1,31.5231,603.000000,132.000000,1.366471,0.000000,20
30,0.000000,2547.000000,23.650000,107.000000,0,20,576.000000,1898.666855,2547.000000,7,43.291464,1,31.8264,353.000000,128.000000,0.873023,0.000000,20
34,0.000000,2355.000000,23.350000,83.000000,0,20,4918.000000,1196.968904,2355.000000,8,45.758703,1,35.9351,1303.000000,130.000000,2.467239,0.000000,20
38,356.000000,2256.000000,24.400000,199.000000,6,21,4003.000000,694.563402,2613.000000,9,52.685950,1,41.6985,1353.000000,133.000000,6.927248,0.000000,21
42,172.000000,2545.000000,25.190476,200.000000,3,22,3619.000000,695.811533,2719.000000,10,55.703573,1,46.8996,1553.000000,132.000000,3.017623,0.000000,22
47,0.000000,2564.000000,25.318182,158.000000,0,22,2430.000000,450.023218,2565.000000,11,56.918214,1,52.2993,1302.000000,136.000000,1.214641,0.000000,22
51,0.000000,2379.000000,24.909091,84.000000,0,22,3466.000000,815.334387,2380.000000,12,59.214644,1,56.5503,1302.000000,129.000000,2.296430,0.000000,22
56,0.000000,2725.000000,24.318182,125.000000,0,21,1495.000000,277.915233,2725.000000,13,59.727070,1,61.9297,1352.000000,132.000000,0.512427,0.000000,21
60,0.000000,2294.000000,25.857143,231.000000,0,21,611.000000,735.209737,2295.000000,14,60.676008,1,62.7607,502.000000,136.000000,0.948938,0.000000,21
63,0.000000,2560.000000,25.285714,289.000000,0,21,988.000000,157.944881,2561.000000,15,61.112520,1,69.0161,1603.000000,137.000000,0.436511,0.000000,21
68,0.000000,2270.000000,25.476190,182.000000,0,21,159.000000,305.027347,2271.000000,16,61.207414,1,69.5373,453.000000,141.000000,0.094894,0.000000,21
72,0.000000,2433.000000,25.333333,114.000000,0,20,786.000000,178.331311,2434.000000,17,62.042479,1,73.9449,1453.000000,138.000000,0.835065,0.000000,20
76,0.000000,2218.000000,25.300000,112.000000,0,19,2734.000000,452.680759,2218.000000,18,68.210576,1,79.9844,1603.000000,141.000000,6.168097,0.000000,19
80,0.000000,2217.000000,25.736842,100.000000,0,19,1810.000000,186.867538,2217.000000,19,70.336197,1,89.6704,2553.000000,145.000000,2.125621,0.000000,19
86,0.000000,2409.000000,26.000000,137.000000,0,18,4998.000000,104.392470,2409.000000,20,72.347946,1,137.547,9304.000000,149.000000,2.011749,0.000000,18
98,175.000000,2230.000000,26.500000,115.000000,2,19,293.000000,178.896723,2406.000000,21,73.069139,1,139.185,803.000000,148.000000,0.721193,0.000000,19
102,186.000000,2486.000000,26.736842,184.000000,1,20,687.000000,140.017969,2673.000000,22,73.277905,1,144.092,1502.000000,144.000000,0.208766,0.000000,20
107,4398.000000,2574.000000,26.250000,128.000000,63,23,2011.000000,576.747052,6972.000000,23,73.904204,1,147.579,1353.000000,145.000000,0.626299,0.000000,22
115,0.000000,2919.000000,27.227273,274.000000,0,22,324.000000,50.383942,2920.000000,24,73.980119,1,154.009,1603.000000,152.000000,0.075915,0.000000,22
121,0.000000,2814.000000,27.409091,86.000000,0,22,199.000000,196.491636,2814.000000,25,74.093992,1,155.022,602.000000,152.000000,0.113873,0.000000,22
125,0.000000,2673.000000,27.590909,238.000000,0,22,772.000000,108.429937,2674.000000,26,74.985994,1,162.142,1702.000000,155.000000,0.892002,0.000000,22
130,1515.000000,2585.000000,26.818182,175.000000,22,23,2045.000000,335.838049,4101.000000,27,76.618167,1,168.231,1553.000000,150.000000,1.632173,0.000000,22
136,0.000000,2910.000000,27.590909,90.000000,0,21,300.000000,78.363766,2910.000000,28,76.713061,1,172.059,1352.000000,150.000000,0.094894,0.000000,21
141,212.000000,2571.000000,27.190476,170.000000,2,21,617.000000,80.775852,2785.000000,29,76.959785,1,179.698,1402.000000,154.000000,0.246724,0.000000,20
146,607.000000,2540.000000,27.800000,172.000000,9,21,2132.000000,272.176651,3148.000000,30,78.933576,1,187.531,1553.000000,153.000000,1.973791,0.000000,20
151,1223.000000,2607.000000,27.850000,102.000000,13,21,1694.000000,241.493686,3831.000000,31,79.559875,1,194.546,1553.000000,149.000000,0.626299,0.000000,21
157,1669.000000,2861.000000,27.809524,106.000000,23,25,442.000000,439.631145,4531.000000,32,79.597832,1,195.551,752.000000,152.000000,0.037958,0.000000,25
163,1673.000000,3475.000000,27.160000,172.000000,27,25,197.000000,48.562860,5149.000000,33,79.635790,1,199.608,1252.000000,161.000000,0.037958,0.000000,25
170,0.000000,2936.000000,27.480000,204.000000,0,24,763.000000,141.735644,2937.000000,34,80.413919,1,204.991,1703.000000,161.000000,0.778129,0.000000,24
175,0.000000,3168.000000,28.041667,131.000000,0,23,711.000000,75.754300,3168.000000,35,80.717579,1,214.376,1902.000000,164.000000,0.303660,0.000000,23
181,0.000000,2980.000000,27.913043,114.000000,0,22,1588.000000,479.467652,2981.000000,36,81.305921,1,217.688,1153.000000,167.000000,0.588342,0.000000,22
186,2469.000000,2830.000000,28.545455,187.000000,27,25,1173.000000,80.135719,5300.000000,37,82.103029,1,232.326,3102.000000,157.000000,0.797108,0.000000,24
196,0.000000,2292.000000,26.958333,160.000000,0,17,678.000000,120.442568,2293.000000,38,83.146861,1,237.955,1952.000000,163.000000,1.043832,0.000000,17
201,191.000000,1888.000000,29.882353,81.000000,6,17,159.000000,26.061062,2080.000000,39,83.241754,1,244.056,1402.000000,163.000000,0.094894,0.000000,17
205,0.000000,2080.000000,29.000000,105.000000,0,17,142.000000,46.113187,2080.000000,40,83.412563,1,247.136,1103.000000,164.000000,0.170809,0.000000,17
209,228.000000,1471.000000,29.352941,136.000000,4,13,503.000000,48.802323,1701.000000,41,83.792139,1,257.443,2102.000000,166.000000,0.379575,0.000000,13
214,351.000000,1407.000000,28.307692,86.000000,7,13,267.000000,95.181039,1759.000000,42,84.038862,1,260.248,953.000000,173.000000,0.246724,0.000000,12
217,2578.000000,932.000000,26.666667,116.000000,31,13,680.000000,38.718739,3511.000000,43,84.152735,1,277.81,3053.000000,169.000000,0.113873,0.000000,12
225,1482.000000,1044.000000,27.500000,102.000000,28,14,159.000000,25.348698,2527.000000,44,84.171714,1,284.083,1851.000000,169.000000,0.018979,0.000000,13
230,1653.000000,925.000000,27.461538,137.000000,28,12,174.000000,72.088215,2580.000000,45,84.892907,1,286.497,1002.000000,173.000000,0.721193,0.000000,11
234,2403.000000,888.000000,28.363636,139.000000,28,13,156.000000,45.556113,3292.000000,46,84.930864,1,289.921,1153.000000,171.000000,0.037958,0.000000,12
240,1912.000000,1116.000000,29.416667,153.000000,38,14,892.000000,227.792620,3029.000000,47,86.525080,1,293.837,1353.000000,172.000000,1.594216,0.000000,13
245,2590.000000,1006.000000,29.923077,118.000000,33,11,625.000000,25.743382,3597.000000,48,86.752825,1,318.115,4953.000000,182.000000,0.227745,0.000000,11
254,3559.000000,583.000000,28.818182,99.000000,41,11,24.000000,0.836226,4143.000000,49,86.904655,1,346.815,6153.000000,181.000000,0.151830,0.000000,11
266,3231.000000,397.000000,24.909091,82.000000,40,10,211.000000,7.324798,3629.000000,50,87.360146,1,375.622,5402.000000,175.000000,0.455490,0.000000,10
