Time,GenerateTime,EvalTime,EvalAvgTime,SelectTime,Attempts,Candidates,EstimatedGain,UtilityScore,NBVTime,Iteration,Progress,Planner,TrajectoryLength,MoveTime,MapUpdateTime,Gain,ClusterTime,NbvMemory
0,3396.000000,0.000000,-1,569.000000,65,10,5000.000000,1223.986833,3397.000000,0,9.148674,1,2.08501,1353.000000,116.000000,0.759150,0.000000,9
5,1883.000000,869.000000,21.666667,79.000000,25,13,5000.000000,1814.398720,2753.000000,1,12.621787,1,4.84075,1152.000000,117.000000,3.473113,0.000000,13
9,361.000000,1277.000000,21.692308,81.000000,6,14,5000.000000,1332.224506,1639.000000,2,15.089026,1,8.59387,1152.000000,121.000000,2.467239,0.000000,14
12,642.000000,1457.000000,21.857143,136.000000,8,16,4913.000000,1061.442145,2099.000000,3,22.490742,1,13.2225,1602.000000,122.000000,7.401717,0.000000,16
16,0.000000,1578.000000,22.187500,151.000000,0,16,2462.000000,4052.995135,1578.000000,4,24.331682,1,13.8299,452.000000,124.000000,1.840940,0.000000,16
19,0.000000,1533.000000,22.687500,138.000000,0,16,1878.000000,1818.411563,1534.000000,5,26.666069,1,14.8627,602.000000,125.000000,2.334388,0.000000,16
22,490.000000,1550.000000,22.437500,137.000000,5,17,4988.000000,1699.913054,2042.000000,6,37.294175,1,17.797,1053.000000,127.000000,10.628106,0.000000,17
25,0.000000,1859.000000,23.117647,191.000000,0,17,1773.000000,3598.955748,1860.000000,7,38.243113,1,18.2896,403.000000,133.000000,0.948938,0.000000,17
28,88.000000,2105.000000,23.294118,81.000000,2,18,1551.000000,2383.195664,2194.000000,8,41.906014,1,18.9404,552.000000,130.000000,3.662901,0.000000,18
31,0.000000,1876.000000,23.500000,129.000000,0,18,5000.000000,1021.551758,1876.000000,9,42.399462,1,23.8349,1753.000000,132.000000,0.493448,0.000000,18
35,0.000000,1728.000000,23.277778,119.000000,0,18,4948.000000,1154.916291,1728.000000,10,47.125173,1,28.1192,1303.000000,131.000000,4.725711,0.000000,18
39,0.000000,2016.000000,23.944444,156.000000,0,18,4976.000000,1060.520877,2016.000000,11,47.409855,1,32.8113,1253.000000,131.000000,0.284681,0.000000,18
42,0.000000,1922.000000,23.722222,68.000000,0,18,1704.000000,1053.012789,1922.000000,12,48.833262,1,34.4295,701.000000,132.000000,1.423407,0.000000,18
45,0.000000,1852.000000,23.777778,100.000000,0,18,4424.000000,804.603886,1852.000000,13,50.712159,1,39.9278,1652.000000,134.000000,1.878897,0.000000,18
49,0.000000,1988.000000,23.666667,213.000000,0,18,744.000000,605.165133,1989.000000,14,51.072755,1,41.1572,652.000000,136.000000,0.360596,0.000000,18
53,448.000000,2104.000000,23.888889,258.000000,10,18,4955.000000,416.452527,2553.000000,15,55.665615,1,53.0554,3102.000000,140.000000,4.592860,0.000000,18
59,0.000000,2111.000000,23.444444,128.000000,0,18,2910.000000,312.992314,2111.000000,16,56.272936,1,62.3527,2403.000000,148.000000,0.607320,0.000000,18
64,4227.000000,2367.000000,23.666667,74.000000,73,23,3138.000000,861.420434,6596.000000,17,56.500681,1,65.9955,1252.000000,137.000000,0.227745,0.000000,23
72,81.000000,2616.000000,23.913043,100.000000,1,22,1619.000000,553.838957,2698.000000,18,57.506555,1,68.9188,1102.000000,137.000000,1.005874,0.000000,22
76,0.000000,2441.000000,24.863636,201.000000,0,21,1217.000000,206.311072,2442.000000,19,58.056939,1,74.8176,1753.000000,141.000000,0.550384,0.000000,21
81,0.000000,2389.000000,25.714286,195.000000,0,21,891.000000,154.223463,2390.000000,20,58.284684,1,80.595,1652.000000,149.000000,0.227745,0.000000,21
86,0.000000,2598.000000,25.952381,107.000000,0,21,1667.000000,309.354712,2599.000000,21,62.004521,1,85.9836,1853.000000,149.000000,3.719837,0.000000,21
91,0.000000,2405.000000,26.000000,148.000000,0,21,2320.000000,121.023811,2405.000000,22,64.718484,1,105.153,2752.000000,149.000000,2.713963,0.000000,21
97,979.000000,2136.000000,25.952381,59.000000,14,19,250.000000,520.959272,3116.000000,23,65.079081,1,105.633,452.000000,144.000000,0.360596,0.000000,19
101,0.000000,2043.000000,26.894737,100.000000,0,18,594.000000,119.509761,2043.000000,24,65.686401,1,110.604,1453.000000,149.000000,0.607320,0.000000,18
105,1135.000000,2105.000000,27.444444,101.000000,17,20,3699.000000,334.770907,3241.000000,25,70.544964,1,121.653,3453.000000,148.000000,4.858563,0.000000,20
113,0.000000,2119.000000,25.800000,186.000000,0,19,408.000000,874.624709,2120.000000,26,70.658836,1,122.119,453.000000,150.000000,0.113873,0.000000,19
116,0.000000,2311.000000,26.736842,148.000000,0,19,408.000000,805.850152,2312.000000,27,70.696794,1,122.626,403.000000,146.000000,0.037958,0.000000,19
119,81.000000,2302.000000,26.631579,144.000000,1,20,408.000000,389.833820,2384.000000,28,71.835519,1,123.672,702.000000,144.000000,1.138726,0.000000,20
123,0.000000,2060.000000,25.200000,313.000000,0,17,3884.000000,492.249740,2061.000000,29,72.974245,1,131.563,1453.000000,151.000000,1.138726,0.000000,17
127,813.000000,1991.000000,26.294118,98.000000,7,18,546.000000,98.834653,2805.000000,30,73.296884,1,137.087,1552.000000,149.000000,0.322639,0.000000,18
132,869.000000,2081.000000,26.055556,252.000000,12,19,352.000000,96.134408,2951.000000,31,73.315863,1,140.749,1353.000000,155.000000,0.018979,0.000000,19
137,152.000000,2571.000000,26.368421,126.000000,1,19,77.000000,20.142304,2724.000000,32,73.410757,1,144.571,1252.000000,157.000000,0.094894,0.000000,19
142,1836.000000,2057.000000,26.368421,318.000000,28,22,3297.000000,466.517967,3894.000000,33,73.657480,1,151.639,1652.000000,157.000000,0.246724,0.000000,21
148,0.000000,1931.000000,25.904762,181.000000,0,16,1259.000000,212.368405,1932.000000,34,74.701312,1,157.567,1303.000000,163.000000,1.043832,0.000000,16
152,0.000000,1745.000000,26.500000,147.000000,0,16,1209.000000,280.509258,1746.000000,35,76.333486,1,161.877,1352.000000,164.000000,1.632173,0.000000,16
156,650.000000,1763.000000,26.000000,87.000000,5,17,106.000000,29.789348,2414.000000,36,77.054679,1,165.435,1152.000000,165.000000,0.721193,0.000000,17
161,89.000000,1873.000000,25.176471,84.000000,1,16,1556.000000,75.965188,1963.000000,37,78.136468,1,185.918,3503.000000,163.000000,1.081789,0.000000,16
167,1485.000000,1774.000000,26.125000,125.000000,21,18,118.000000,120.957388,3260.000000,38,78.591958,1,186.894,703.000000,162.000000,0.455490,0.000000,18
172,510.000000,2199.000000,26.111111,157.000000,5,18,612.000000,101.501182,2710.000000,39,79.370087,1,192.923,1402.000000,163.000000,0.778129,0.000000,18
177,69.000000,1806.000000,25.611111,117.000000,1,16,257.000000,31.501276,1876.000000,40,79.427024,1,201.082,1903.000000,161.000000,0.056936,0.000000,16
