Iteration,Progress_mean,Progress_std,TrajectoryLength_mean,TrajectoryLength_std,Time_mean,Time_std,GenerateTime_mean,GenerateTime_std,EvalTime_mean,EvalTime_std,EvalAvgTime_mean,EvalAvgTime_std,SelectTime_mean,SelectTime_std,Attempts_mean,Attempts_std,Candidates_mean,Candidates_std,EstimatedGain_mean,EstimatedGain_std,UtilityScore_mean,UtilityScore_std,NBVTime_mean,NBVTime_std,Planner_mean,Planner_std,MoveTime_mean,MoveTime_std,MapUpdateTime_mean,MapUpdateTime_std,Gain_mean,Gain_std,ClusterTime_mean,ClusterTime_std,NbvMemory_mean,NbvMemory_std
0,14.848628,3.254972770304999,2.3175766666666666,0.6779120868028048,0.0,0.0,13055.333333333334,433.5346968044582,979.6666666666666,85.23105850177699,19.086666666666666,1.7265379617411643,0.0,0.0,246.0,40.95119045888654,50.0,0.0,5000.0,0.0,1179.1660663333334,201.82008262755485,14036.0,518.3936728008937,1.0,0.0,1353.0,173.20508075688772,107.0,11.532562594670797,6.459105,3.254972770304999,-1.0,0.0,0.0,0.0
1,18.10664866666667,3.1855498785034477,5.1251533333333334,0.33531165657240924,15.666666666666666,0.5773502691896258,19743.0,4416.327886378003,987.3333333333334,51.597803570823956,19.213333333333335,1.050777489925117,0.0,0.0,356.3333333333333,55.14828495368948,50.0,0.0,5000.0,0.0,1927.2398546666666,625.0917066323115,20731.666666666668,4365.679939406155,1.0,0.0,1102.0,132.28756555322954,108.33333333333333,8.02080627701064,3.258020333333333,1.1594661653357259,-1.0,0.0,0.0,0.0
2,19.023955333333333,2.980954178109139,7.868786666666668,0.21755101524316858,41.333333333333336,6.027713773341707,18325.333333333332,2514.623298494893,1033.3333333333333,82.03860879691544,20.12666666666667,1.624848710906136,0.0,0.0,330.3333333333333,73.24160930327334,50.0,0.0,5000.0,0.0,1834.8456743333334,189.68094431690028,19360.0,2470.7745749056103,1.0,0.0,1068.6666666666667,152.7525231651947,111.66666666666667,8.082903768654761,0.9173066666666667,0.6209078645518459,-1.0,0.0,0.0,0.0
3,20.542255666666666,2.1526745693300553,9.910746666666666,0.2643211579373344,62.333333333333336,8.504900548115382,21467.0,2451.7265345058368,985.3333333333334,137.56574185942276,19.22666666666667,2.7374684168649934,0.0,0.0,362.3333333333333,9.609023536933043,50.0,0.0,4560.0,412.12740748462727,2238.313957,268.3910353652119,22453.666666666668,2422.42901512786,1.0,0.0,919.0,57.15767664977295,104.0,14.106735979665885,1.5183010000000001,0.850240146727382,-1.0,0.0,0.0,0.0
4,25.603258999999998,3.471453000306498,13.4024,1.0888291509690586,85.66666666666667,8.736894948054104,25890.333333333332,12912.188131116016,1004.6666666666666,129.0671659769956,19.56,2.587740327003463,0.0,0.0,411.0,180.41064270158788,50.0,0.0,4733.666666666667,461.3028650825111,1406.1029466666666,271.8050973151553,26896.666666666668,12849.624365456499,1.0,0.0,1119.3333333333333,201.49524394717938,104.33333333333333,8.386497083606082,5.061002666666667,3.3661672381761325,-1.0,0.0,0.0,0.0
5,32.14460466666667,7.281572635731677,17.257266666666666,0.610879172450112,114.0,17.52141546793523,22374.666666666668,2745.7476820227557,970.6666666666666,63.51640208114226,18.906666666666666,1.315345328548108,0.0,0.0,369.3333333333333,34.55912807542072,50.0,0.0,4982.666666666667,29.16047553338816,1326.7742923333333,273.0820457542211,23346.333333333332,2729.3994455435304,1.0,0.0,1301.6666666666667,172.91712851343942,106.66666666666667,13.576941236277534,6.541346333333333,3.813849406942589,-1.0,0.0,0.0,0.0
6,37.256217666666664,9.810036204008851,20.1006,1.1633773076693559,139.0,19.078784028338912,21359.0,2993.815124552617,1025.3333333333333,82.20908303425684,20.0,1.6527552752903245,0.0,0.0,315.6666666666667,20.42873792805941,50.0,0.0,4522.666666666667,649.5277771838041,1678.0637223333333,564.856231006349,22385.333333333332,2962.1946818758106,1.0,0.0,1218.6666666666667,288.6751345948129,108.0,16.0,5.111612666666667,5.180796087070822,-1.0,0.0,0.0,0.0
7,40.63443733333333,11.093146263005696,23.288833333333333,1.567984643844875,163.33333333333334,21.007935008784973,21770.666666666668,4174.198885215381,1031.3333333333333,60.14427099344817,20.126666666666665,1.1953799953710693,0.0,0.0,346.0,42.579337712087536,50.0,0.0,4461.333333333333,932.9980350104352,1393.1538366666666,55.64381527977404,22803.0,4114.345269906258,1.0,0.0,1168.6666666666667,57.73502691896261,110.33333333333333,11.846237095944574,3.3782193333333335,3.0840927963896174,-1.0,0.0,0.0,0.0
8,44.936289666666674,8.044539832075067,26.446299999999997,1.6345995748194737,187.33333333333334,24.70492528491704,23814.666666666668,6005.826532071446,1038.3333333333333,85.33072912692901,20.26666666666667,1.7066145825385803,0.0,0.0,381.6666666666667,79.0527250215534,50.0,0.0,4165.333333333333,1181.5808619528893,1313.134687,344.955912653932,24854.0,5945.956357054767,1.0,0.0,1368.6666666666667,76.70940837559196,111.0,9.539392014169456,4.301852333333334,5.2834748246738465,-1.0,0.0,0.0,0.0
9,48.959787,5.175927299590963,29.78686666666667,1.799831059664584,214.0,29.0,24773.0,6633.091813023547,1056.0,63.66317616958802,20.566666666666666,1.2758265294832745,0.0,0.0,370.3333333333333,93.85804884682683,50.0,0.0,4687.666666666667,288.84136361216235,1404.4143569999999,34.6092575421001,25831.0,6628.058765581367,1.0,0.0,1202.3333333333333,150.0011111069959,116.0,11.269427669584644,4.023497333333333,2.9879946419765098,-1.0,0.0,0.0,0.0
10,51.24356433333333,3.329839959545548,33.27093333333333,1.7832653597637476,241.66666666666666,32.19213154380016,22021.666666666668,6719.874279577954,1057.0,137.1276777313756,20.64,2.7439387748271646,0.0,0.0,326.3333333333333,78.62145593496302,50.0,0.0,4173.666666666667,762.2101634938576,1197.3595726666665,212.95831475669638,23080.0,6642.785033402782,1.0,0.0,1085.3333333333333,76.37626158259734,118.0,11.269427669584644,2.283777666666667,2.0055023469411184,-1.0,0.0,0.0,0.0
11,53.69815066666666,3.7011179249375954,36.56496666666666,0.8344521096703763,266.0,38.691084244306204,27336.666666666668,4756.488445621762,1032.3333333333333,156.57692465153775,20.093333333333334,3.133326241126725,0.0,0.0,386.6666666666667,56.1456439390745,50.0,0.0,3959.3333333333335,747.5355064030962,1301.9609493333332,425.7435474068162,28370.0,4600.831772625467,1.0,0.0,1152.0,229.128784747792,114.33333333333333,10.214368964029708,2.4545863333333333,0.5382520742461968,-1.0,0.0,0.0,0.0
12,56.734752333333326,1.7812082660784887,39.56786666666667,1.4325342590435097,296.0,42.883563284783136,20697.333333333332,6288.124548172796,1047.3333333333333,97.50042734949079,20.406666666666666,1.9695007827704278,0.0,0.0,303.3333333333333,97.07900562600202,50.0,0.0,2733.3333333333335,1265.2131572716644,886.7156616666666,112.29398231034857,21745.666666666668,6322.786121112539,1.0,0.0,1119.3333333333333,208.56733525011373,119.66666666666667,6.429100507328638,3.0366016666666664,4.033019705580959,-1.0,0.0,0.0,0.0
13,60.37867433333334,1.1062082923325676,43.01669999999999,0.6204410366827784,319.3333333333333,43.66157731156002,23548.666666666668,4564.516878414772,1075.3333333333333,53.4820842276489,21.02,1.0514751542475924,0.0,0.0,347.3333333333333,76.21898276238888,50.0,0.0,3982.6666666666665,1253.718203318965,1166.527668,75.03650926071597,24625.333333333332,4617.429407509478,1.0,0.0,1252.3333333333333,360.0004629626653,120.66666666666667,9.865765724632496,3.643922,1.4352509016290493,-1.0,0.0,0.0,0.0
14,61.59964133333333,0.7688938470226792,45.01103333333333,0.898466584427785,345.6666666666667,42.829117821096126,24736.333333333332,4549.588809258847,1081.6666666666667,56.72154205708211,21.106666666666666,1.0900152904126308,0.0,0.0,353.3333333333333,73.63649457526704,50.0,0.0,2544.3333333333335,836.3816911753469,1327.2343833333332,343.65937212254687,25819.0,4529.399408310112,1.0,0.0,869.0,143.76021702821683,125.66666666666667,10.969655114602892,1.220967,0.4895392923188087,-1.0,0.0,0.0,0.0
15,62.491643,1.3475366312783483,49.01763333333333,0.630636236933253,373.0,46.8081189538738,19256.666666666668,3100.9728043524237,1076.6666666666667,54.372174256078225,21.03333333333333,1.0488724104166967,0.0,0.0,288.0,16.46207763315433,50.0,0.0,3410.3333333333335,1088.4563993717586,867.2682156666666,345.92661106445536,20334.666666666668,3094.3182340110616,1.0,0.0,1268.6666666666667,104.08329997330661,124.66666666666667,10.692676621563628,0.8920016666666665,1.1985199931859014,-1.0,0.0,0.0,0.0
16,66.16087,2.747401201480588,53.12199999999999,0.883270536132618,395.0,50.23942674832188,20489.0,7211.795615517678,1099.0,92.89241088485109,21.473333333333333,1.829790516243138,0.0,0.0,302.0,82.27393268830657,50.0,0.0,3785.6666666666665,758.0173700736241,987.8337959999999,357.2416738710203,21589.333333333332,7163.083228145079,1.0,0.0,1335.3333333333333,448.14432199162513,122.33333333333333,8.50490054811538,3.669227,2.501839233497628,-1.0,0.0,0.0,0.0
17,68.084051,2.5953296939163626,57.7409,0.7578612274024846,418.3333333333333,56.88878038184096,18421.666666666668,1433.4191059607556,1091.3333333333333,103.16168539401306,21.30666666666667,2.130664997913407,0.0,0.0,274.0,8.660254037844387,50.0,0.0,3108.3333333333335,1519.4486938798998,648.7068206666667,167.70843476200977,19514.333333333332,1398.7996044227832,1.0,0.0,1402.0,264.7659343646761,125.0,9.16515138991168,1.9231810000000003,0.402749344954154,-1.0,0.0,0.0,0.0
18,69.52011066666667,3.2265566007160507,62.41656666666666,0.6453399440088393,440.0,56.34713834792323,19987.0,5686.886582304944,1061.3333333333333,67.4858009757114,20.7,1.300000000000001,0.0,0.0,285.0,71.02112361825881,50.0,0.0,4061.6666666666665,848.3373935724708,863.0201363333332,62.05898305890673,21049.666666666668,5746.808882617669,1.0,0.0,1352.3333333333333,99.50041875958784,123.0,8.660254037844387,1.4360593333333334,0.8722662929600877,-1.0,0.0,0.0,0.0
