Time,Progress_mean,Progress_std
0,14.849,3.255
1,14.849,3.255
2,14.849,3.255
3,14.849,3.255
4,14.849,3.255
5,14.849,3.255
6,14.849,3.255
7,14.849,3.255
8,14.849,3.255
9,14.849,3.255
10,14.849,3.255
11,14.849,3.255
12,14.849,3.255
13,14.849,3.255
14,14.849,3.255
15,16.063,5.179
16,18.107,3.186
17,18.107,3.186
18,18.107,3.186
19,18.107,3.186
20,18.107,3.186
21,18.107,3.186
22,18.107,3.186
23,18.107,3.186
24,18.107,3.186
25,18.107,3.186
26,18.107,3.186
27,18.107,3.186
28,18.107,3.186
29,18.107,3.186
30,18.107,3.186
31,18.107,3.186
32,18.107,3.186
33,18.107,3.186
34,18.107,3.186
35,18.651,2.993
36,18.651,2.993
37,18.651,2.993
38,18.651,2.993
39,18.651,2.993
40,18.651,2.993
41,18.651,2.993
42,18.822,3.26
43,18.822,3.26
44,18.822,3.26
45,18.822,3.26
46,18.822,3.26
47,19.024,2.981
48,19.024,2.981
49,19.024,2.981
50,19.024,2.981
51,19.024,2.981
52,19.024,2.981
53,19.024,2.981
54,19.644,3.001
55,19.644,3.001
56,19.644,3.001
57,19.644,3.001
58,19.644,3.001
59,19.644,3.001
60,19.644,3.001
61,19.644,3.001
62,19.827,3.246
63,19.827,3.246
64,19.827,3.246
65,19.827,3.246
66,19.827,3.246
67,19.827,3.246
68,19.827,3.246
69,19.827,3.246
70,19.827,3.246
71,20.542,2.153
72,20.542,2.153
73,20.542,2.153
74,20.542,2.153
75,20.542,2.153
76,21.017,2.237
77,21.017,2.237
78,21.017,2.237
79,21.017,2.237
80,21.017,2.237
81,21.017,2.237
82,21.017,2.237
83,21.017,2.237
84,21.017,2.237
85,21.017,2.237
86,21.017,2.237
87,21.017,2.237
88,22.915,5.092
89,22.915,5.092
90,22.915,5.092
91,22.915,5.092
92,22.915,5.092
93,25.603,3.471
94,25.603,3.471
95,25.603,3.471
96,26.35,2.257
97,26.35,2.257
98,26.35,2.257
99,26.35,2.257
100,26.35,2.257
101,26.35,2.257
102,26.35,2.257
103,26.35,2.257
104,26.35,2.257
105,26.35,2.257
106,26.35,2.257
107,26.35,2.257
108,26.35,2.257
109,26.35,2.257
110,26.35,2.257
111,26.35,2.257
112,26.35,2.257
113,26.35,2.257
114,26.35,2.257
115,28.975,5.246
116,28.975,5.246
117,28.975,5.246
118,28.975,5.246
119,28.975,5.246
120,28.975,5.246
121,29.785,4.168
122,29.785,4.168
123,29.785,4.168
124,29.785,4.168
125,29.785,4.168
126,29.785,4.168
127,29.785,4.168
128,29.785,4.168
129,29.785,4.168
130,29.785,4.168
131,32.954,5.931
132,32.954,5.931
133,32.954,5.931
134,32.954,5.931
135,32.954,5.931
136,32.954,5.931
137,36.649,9.627
138,36.649,9.627
139,36.649,9.627
140,36.649,9.627
141,36.649,9.627
142,37.781,7.859
143,37.781,7.859
144,37.781,7.859
145,37.781,7.859
146,37.781,7.859
147,37.781,7.859
148,37.781,7.859
149,37.781,7.859
150,37.781,7.859
151,37.781,7.859
152,37.781,7.859
153,37.781,7.859
154,37.781,7.859
155,37.781,7.859
156,37.781,7.859
157,37.781,7.859
158,37.781,7.859
159,38.389,7.954
160,38.389,7.954
161,41.824,3.214
162,41.824,3.214
163,41.824,3.214
164,43.975,6.938
165,43.975,6.938
166,43.975,6.938
167,43.975,6.938
168,43.975,6.938
169,43.975,6.938
170,43.975,6.938
171,43.975,6.938
172,43.975,6.938
173,43.975,6.938
174,43.975,6.938
175,43.975,6.938
176,43.975,6.938
177,43.975,6.938
178,43.975,6.938
179,43.975,6.938
180,43.975,6.938
181,43.975,6.938
182,43.975,6.938
183,43.975,6.938
184,44.07,6.854
185,45.771,5.959
186,45.771,5.959
187,45.771,5.959
188,45.771,5.959
189,45.771,5.959
190,45.771,5.959
191,46.518,7.148
192,46.518,7.148
193,46.518,7.148
