Time,GenerateTime,EvalTime,EvalAvgTime,SelectTime,Attempts,Candidates,EstimatedGain,UtilityScore,NBVTime,Iteration,Progress,Planner,TrajectoryLength,MoveTime,MapUpdateTime,Gain,ClusterTime,NbvMemory
0,3442.000000,243.000000,23.700000,0.000000,19,10,4719.000000,571.367928,3686.000000,0,17.347498,1,6.25913,1553.000000,115.000000,8.957975,1207.000000,0
6,13882.000000,205.000000,20.100000,0.000000,109,10,4519.000000,1103.985894,14088.000000,1,23.819255,1,10.3525,1652.000000,107.000000,6.471757,954.000000,0
22,9075.000000,237.000000,23.100000,0.000000,73,10,4789.000000,1431.633455,9312.000000,2,34.599191,1,13.6976,952.000000,119.000000,10.779936,758.000000,0
32,1571.000000,236.000000,23.300000,0.000000,11,10,3744.000000,1173.483451,1808.000000,3,43.974699,1,16.8881,1301.000000,111.000000,9.375508,565.000000,0
36,4439.000000,239.000000,23.500000,0.000000,32,10,5000.000000,1310.259703,4679.000000,4,46.062363,1,20.7041,1101.000000,115.000000,2.087664,434.000000,0
42,7726.000000,248.000000,24.300000,0.000000,72,10,4521.000000,676.322901,7975.000000,5,51.509267,1,27.3888,1402.000000,118.000000,5.446904,404.000000,0
52,8466.000000,240.000000,23.500000,0.000000,68,10,5000.000000,1083.896823,8707.000000,6,62.649799,1,32.0018,1402.000000,121.000000,11.140532,344.000000,0
62,2215.000000,255.000000,25.000000,0.000000,18,10,5000.000000,657.832889,2470.000000,7,63.295077,1,39.6025,2053.000000,121.000000,0.645278,209.000000,0
67,5024.000000,270.000000,26.500000,0.000000,41,10,2967.000000,294.684291,5295.000000,8,67.242659,1,49.6709,1952.000000,124.000000,3.947582,211.000000,0
75,9732.000000,226.000000,22.000000,0.000000,80,10,4916.000000,854.308659,9958.000000,9,69.121557,1,55.4253,1302.000000,128.000000,1.878897,169.000000,0
86,2145.000000,263.000000,25.900000,0.000000,20,10,3741.000000,535.591459,2408.000000,10,74.378673,1,62.4101,1853.000000,124.000000,5.257117,153.000000,0
91,4406.000000,260.000000,25.700000,0.000000,36,10,4137.000000,651.567608,4667.000000,11,77.946680,1,68.7594,1402.000000,126.000000,3.568007,107.000000,0
97,3213.000000,291.000000,28.500000,0.000000,30,10,3151.000000,389.094355,3505.000000,12,80.812473,1,76.8577,1553.000000,126.000000,2.865793,86.000000,0
103,4684.000000,261.000000,25.500000,0.000000,38,10,5000.000000,514.283274,4946.000000,13,87.606869,1,86.5799,2453.000000,131.000000,6.794396,62.000000,0
111,12185.000000,224.000000,21.800000,0.000000,100,10,2188.000000,239.048769,12410.000000,14,87.872572,1,95.7329,2502.000000,132.000000,0.265703,28.000000,0
126,2753.000000,273.000000,26.800000,0.000000,24,10,796.000000,162.423006,3027.000000,15,88.024402,1,100.634,1452.000000,133.000000,0.151830,28.000000,0
131,3630.000000,253.000000,24.900000,0.000000,30,10,1172.000000,256.990255,3884.000000,16,88.403977,1,105.194,1202.000000,141.000000,0.379575,25.000000,0
137,6331.000000,225.000000,22.000000,0.000000,52,10,2460.000000,162.719626,6557.000000,17,89.258022,1,120.312,3302.000000,139.000000,0.854044,26.000000,0
147,2893.000000,281.000000,27.600000,0.000000,28,10,1887.000000,260.041025,3176.000000,18,90.055130,1,127.569,1702.000000,139.000000,0.797108,21.000000,0
152,7478.000000,236.000000,23.200000,0.000000,62,10,1737.000000,83.584736,7715.000000,19,90.358790,1,148.35,3453.000000,140.000000,0.303660,22.000000,0
164,3395.000000,307.000000,30.100000,0.000000,30,10,607.000000,104.096437,3703.000000,20,90.415726,1,154.181,1652.000000,152.000000,0.056936,21.000000,0
170,2992.000000,293.000000,28.900000,0.000000,30,10,923.000000,232.335796,3286.000000,21,91.098961,1,158.154,1052.000000,151.000000,0.683235,18.000000,0
175,2635.000000,289.000000,28.200000,0.000000,23,10,398.000000,69.944715,2924.000000,22,91.174876,1,163.844,1802.000000,141.000000,0.075915,15.000000,0
180,4156.000000,263.000000,25.800000,0.000000,35,10,341.000000,55.788154,4421.000000,23,91.250791,1,169.956,1802.000000,140.000000,0.075915,18.000000,0
187,2003.000000,297.000000,29.200000,0.000000,19,10,615.000000,191.958876,2301.000000,24,91.345685,1,173.16,1302.000000,148.000000,0.094894,15.000000,0
191,4318.000000,265.000000,25.900000,0.000000,38,10,364.000000,74.718650,4583.000000,25,91.478537,1,178.032,1452.000000,153.000000,0.132851,17.000000,0
198,2212.000000,306.000000,30.200000,0.000000,18,10,55.000000,9.940937,2519.000000,26,91.516494,1,183.565,1702.000000,153.000000,0.037958,15.000000,0
203,7009.000000,254.000000,24.900000,0.000000,56,10,279.000000,29.476620,7263.000000,27,91.592409,1,193.03,2552.000000,152.000000,0.075915,15.000000,0
214,6964.000000,276.000000,27.300000,0.000000,61,10,247.000000,49.836626,7241.000000,28,91.687303,1,197.986,1203.000000,152.000000,0.094894,14.000000,0
223,3826.000000,259.000000,25.400000,0.000000,32,10,818.000000,180.654739,4086.000000,29,91.915048,1,202.514,1303.000000,160.000000,0.227745,14.000000,0
229,4301.000000,255.000000,25.100000,0.000000,35,10,0.000000,0.000000,4557.000000,30,91.915048,1,202.514,-1,-1,0.000000,14.000000,0
233,3562.000000,271.000000,26.500000,0.000000,31,10,0.000000,0.000000,3834.000000,31,91.915048,1,202.514,-1,-1,0.000000,14.000000,0
237,3507.000000,235.000000,23.000000,0.000000,33,10,130.000000,7.451934,3742.000000,32,91.953006,1,219.959,3953.000000,157.000000,0.037958,14.000000,0
245,3077.000000,294.000000,29.100000,0.000000,32,10,0.000000,0.000000,3372.000000,33,91.953006,1,219.959,-1,-1,0.000000,14.000000,0
249,2077.000000,232.000000,22.600000,0.000000,19,10,350.000000,116.316607,2310.000000,34,92.237687,1,222.968,1052.000000,151.000000,0.284681,14.000000,0
