Time,GenerateTime,EvalTime,EvalAvgTime,SelectTime,Attempts,Candidates,EstimatedGain,UtilityScore,NBVTime,Iteration,Progress,Planner,TrajectoryLength,MoveTime,MapUpdateTime,Gain,ClusterTime,NbvMemory
0,633.000000,253.000000,20.666667,0.000000,12,12,2210.000000,2210.000000,888.000000,0,5.158934,0,-1.53133,453.000000,56.000000,0.608694,-1,0
2,755.000000,262.000000,21.416667,0.000000,12,12,1426.000000,1426.000000,1018.000000,1,5.899238,0,-1.1581,353.000000,54.000000,0.740303,-1,0
3,854.000000,247.000000,22.090909,0.000000,12,11,994.000000,994.000000,1101.000000,2,6.639541,0,-0.638551,403.000000,52.000000,0.740303,-1,0
5,657.000000,274.000000,22.333333,0.000000,12,12,1311.000000,1311.000000,932.000000,3,7.544356,0,-0.0532754,552.000000,53.000000,0.904815,-1,0
7,821.000000,263.000000,23.636364,0.000000,12,11,1480.000000,1480.000000,1085.000000,4,8.103696,0,0.454386,552.000000,58.000000,0.559340,-1,0
9,708.000000,306.000000,25.000000,0.000000,12,12,2097.000000,2097.000000,1015.000000,5,8.794646,0,1.05955,552.000000,58.000000,0.690950,-1,0
11,657.000000,277.000000,22.583333,0.000000,12,12,3792.000000,3792.000000,935.000000,6,9.370437,0,1.45959,403.000000,58.000000,0.575791,-1,0
13,692.000000,275.000000,22.500000,0.000000,12,12,1489.000000,1489.000000,967.000000,7,9.863973,0,1.98293,352.000000,56.000000,0.493535,-1,0
15,772.000000,247.000000,22.181818,0.000000,12,11,1420.000000,1420.000000,1020.000000,8,10.209447,0,2.55075,552.000000,60.000000,0.345475,-1,0
17,678.000000,260.000000,21.000000,0.000000,12,12,1966.000000,1966.000000,938.000000,9,10.275252,0,3.08361,552.000000,57.000000,0.065805,-1,0
19,710.000000,261.000000,21.333333,0.000000,12,12,1009.000000,1009.000000,972.000000,10,10.538471,0,3.43039,352.000000,59.000000,0.263219,-1,0
20,731.000000,256.000000,20.833333,0.000000,12,12,569.000000,569.000000,988.000000,11,10.834592,0,3.8389,403.000000,58.000000,0.296121,-1,0
22,619.000000,257.000000,21.000000,0.000000,12,12,1015.000000,1015.000000,877.000000,12,11.673603,0,4.32811,553.000000,62.000000,0.839010,-1,0
24,706.000000,275.000000,22.416667,0.000000,12,12,774.000000,774.000000,982.000000,13,12.446808,0,4.73075,452.000000,63.000000,0.773206,-1,0
26,723.000000,294.000000,24.000000,0.000000,12,12,1318.000000,1318.000000,1018.000000,14,13.664196,0,5.17531,353.000000,66.000000,1.217387,-1,0
28,711.000000,301.000000,24.583333,0.000000,12,12,1052.000000,1052.000000,1013.000000,15,14.338694,0,5.77707,552.000000,67.000000,0.674498,-1,0
30,854.000000,251.000000,24.700000,0.000000,12,10,988.000000,988.000000,1106.000000,16,14.815778,0,6.3577,503.000000,67.000000,0.477084,-1,0
32,703.000000,293.000000,23.916667,0.000000,12,12,172.000000,172.000000,996.000000,17,15.013193,0,6.64819,353.000000,69.000000,0.197414,-1,0
33,735.000000,300.000000,24.416667,0.000000,12,12,696.000000,696.000000,1035.000000,18,15.490277,0,6.92746,352.000000,71.000000,0.477084,-1,0
35,728.000000,279.000000,22.833333,0.000000,12,12,1305.000000,1305.000000,1008.000000,19,16.049617,0,7.3729,402.000000,69.000000,0.559340,-1,0
37,736.000000,270.000000,22.083333,0.000000,12,12,366.000000,366.000000,1006.000000,20,16.329287,0,7.74274,353.000000,67.000000,0.279670,-1,0
39,846.000000,266.000000,21.666667,0.000000,12,12,582.000000,582.000000,1113.000000,21,16.822823,0,8.3046,552.000000,68.000000,0.493535,-1,0
41,924.000000,248.000000,24.400000,0.000000,12,10,810.000000,810.000000,1173.000000,22,17.316358,0,8.77211,403.000000,71.000000,0.493535,-1,0
43,835.000000,270.000000,24.000000,0.000000,12,11,921.000000,921.000000,1106.000000,23,18.221173,0,9.12841,352.000000,70.000000,0.904815,-1,0
45,824.000000,233.000000,25.444444,0.000000,12,9,487.000000,487.000000,1059.000000,24,18.829867,0,9.69194,452.000000,71.000000,0.608694,-1,0
47,811.000000,232.000000,25.222222,0.000000,12,9,413.000000,413.000000,1044.000000,25,19.224695,0,10.059,353.000000,71.000000,0.394828,-1,0
49,738.000000,325.000000,26.666667,0.000000,12,12,952.000000,952.000000,1064.000000,26,20.409180,0,10.5115,452.000000,68.000000,1.184485,-1,0
51,709.000000,330.000000,26.833333,0.000000,12,12,1792.000000,1792.000000,1040.000000,27,21.972043,0,11.0207,553.000000,69.000000,1.562862,-1,0
53,754.000000,322.000000,26.500000,0.000000,12,12,1392.000000,1392.000000,1077.000000,28,23.436198,0,11.3948,402.000000,68.000000,1.464155,-1,0
54,911.000000,320.000000,26.250000,0.000000,12,12,1556.000000,1556.000000,1232.000000,29,24.110696,0,11.9496,553.000000,76.000000,0.674498,-1,0
