Time,GenerateTime,EvalTime,EvalAvgTime,SelectTime,Attempts,Candidates,EstimatedGain,UtilityScore,NBVTime,Iteration,Progress,Planner,TrajectoryLength,MoveTime,MapUpdateTime,Gain,ClusterTime,NbvMemory
0,767.000000,258.000000,21.000000,0.000000,12,12,1863.000000,1863.000000,1026.000000,0,5.060227,0,-1.56075,452.000000,50.000000,0.509987,-1,0
2,685.000000,275.000000,22.583333,0.000000,12,12,1214.000000,1214.000000,961.000000,1,5.849884,0,-1.09652,501.000000,52.000000,0.789657,-1,0
4,819.000000,274.000000,22.500000,0.000000,12,12,713.000000,713.000000,1094.000000,2,6.540834,0,-0.563688,553.000000,53.000000,0.690950,-1,0
6,796.000000,277.000000,22.583333,0.000000,12,12,1122.000000,1122.000000,1074.000000,3,7.462100,0,-0.165907,552.000000,57.000000,0.921266,-1,0
8,668.000000,298.000000,24.166667,0.000000,12,12,899.000000,899.000000,967.000000,4,7.955635,0,0.407836,553.000000,57.000000,0.493535,-1,0
10,810.000000,278.000000,25.000000,0.000000,12,11,659.000000,659.000000,1089.000000,5,8.317561,0,0.76255,402.000000,60.000000,0.361926,-1,0
12,711.000000,250.000000,22.363636,0.000000,12,11,1385.000000,1385.000000,962.000000,6,9.024962,0,1.18981,402.000000,56.000000,0.707401,-1,0
14,534.000000,270.000000,22.083333,0.000000,12,12,888.000000,888.000000,805.000000,7,9.321084,0,1.6804,502.000000,47.000000,0.296121,-1,0
15,592.000000,281.000000,23.000000,0.000000,12,12,988.000000,988.000000,874.000000,8,9.831070,0,2.17239,502.000000,49.000000,0.509987,-1,0
17,654.000000,256.000000,20.916667,0.000000,12,12,1737.000000,1737.000000,911.000000,9,10.620727,0,2.66682,552.000000,52.000000,0.789657,-1,0
19,591.000000,247.000000,20.083333,0.000000,12,12,1085.000000,1085.000000,839.000000,10,11.245872,0,3.07961,452.000000,52.000000,0.625145,-1,0
21,680.000000,235.000000,19.083333,0.000000,12,12,1726.000000,1726.000000,915.000000,11,12.315199,0,3.55771,502.000000,53.000000,1.069327,-1,0
23,635.000000,244.000000,19.916667,0.000000,12,12,1233.000000,1233.000000,880.000000,12,13.121307,0,3.96702,352.000000,53.000000,0.806108,-1,0
24,636.000000,243.000000,19.666667,0.000000,12,12,1134.000000,1134.000000,880.000000,13,14.404499,0,4.41588,453.000000,56.000000,1.283192,-1,0
26,695.000000,259.000000,21.000000,0.000000,12,12,1263.000000,1263.000000,955.000000,14,15.490277,0,4.92075,502.000000,55.000000,1.085778,-1,0
28,650.000000,276.000000,22.416667,0.000000,12,12,767.000000,767.000000,927.000000,15,16.115422,0,5.40173,451.000000,56.000000,0.625145,-1,0
30,673.000000,272.000000,22.166667,0.000000,12,12,1175.000000,1175.000000,947.000000,16,17.711186,0,5.85036,452.000000,56.000000,1.595765,-1,0
31,709.000000,283.000000,23.250000,0.000000,12,12,1134.000000,1134.000000,993.000000,17,19.389207,0,6.39769,452.000000,57.000000,1.678021,-1,0
33,616.000000,277.000000,24.636364,0.000000,12,11,831.000000,831.000000,893.000000,18,20.294022,0,6.78541,402.000000,56.000000,0.904815,-1,0
35,664.000000,310.000000,25.333333,0.000000,12,12,829.000000,829.000000,975.000000,19,21.083679,0,7.19713,501.000000,57.000000,0.789657,-1,0
37,686.000000,285.000000,25.454545,0.000000,12,11,1970.000000,1970.000000,971.000000,20,23.946185,0,7.61804,501.000000,56.000000,2.862506,-1,0
39,631.000000,274.000000,24.363636,0.000000,12,11,2095.000000,2095.000000,906.000000,21,26.792239,0,8.11377,552.000000,59.000000,2.846055,-1,0
40,675.000000,267.000000,24.000000,0.000000,12,11,2346.000000,2346.000000,942.000000,22,30.016671,0,8.76297,552.000000,56.000000,3.224432,-1,0
42,621.000000,299.000000,24.333333,0.000000,12,12,2522.000000,2522.000000,921.000000,23,31.793398,0,9.32549,502.000000,54.000000,1.776728,-1,0
44,605.000000,307.000000,25.083333,0.000000,12,12,1371.000000,1371.000000,913.000000,24,32.632409,0,9.85103,552.000000,56.000000,0.839010,-1,0
46,564.000000,273.000000,22.416667,0.000000,12,12,753.000000,753.000000,838.000000,25,33.553675,0,10.2562,402.000000,56.000000,0.921266,-1,0
47,587.000000,262.000000,21.416667,0.000000,12,12,1073.000000,1073.000000,850.000000,26,34.442039,0,10.6111,352.000000,58.000000,0.888364,-1,0
49,557.000000,272.000000,22.333333,0.000000,12,12,1138.000000,1138.000000,830.000000,27,34.935574,0,10.9549,352.000000,57.000000,0.493535,-1,0
50,536.000000,267.000000,21.666667,0.000000,12,12,1185.000000,1185.000000,803.000000,28,35.116537,0,11.2997,452.000000,58.000000,0.180963,-1,0
52,576.000000,275.000000,22.583333,0.000000,12,12,2174.000000,2174.000000,852.000000,29,36.317474,0,11.8408,502.000000,57.000000,1.200936,-1,0
53,637.000000,260.000000,23.181818,0.000000,12,11,1194.000000,1194.000000,898.000000,30,38.044848,0,12.2857,552.000000,55.000000,1.727374,-1,0
55,574.000000,284.000000,23.083333,0.000000,12,12,1072.000000,1072.000000,859.000000,31,39.772222,0,12.7998,552.000000,57.000000,1.727374,-1,0
57,582.000000,286.000000,23.416667,0.000000,12,12,964.000000,964.000000,869.000000,32,40.890902,0,13.2074,353.000000,56.000000,1.118680,-1,0
59,566.000000,314.000000,25.833333,0.000000,12,12,1310.000000,1310.000000,880.000000,33,42.897946,0,13.5531,352.000000,56.000000,2.007044,-1,0
60,634.000000,322.000000,26.333333,0.000000,12,12,922.000000,922.000000,957.000000,34,45.069503,0,13.9262,352.000000,58.000000,2.171556,-1,0
62,621.000000,328.000000,26.750000,0.000000,12,12,1808.000000,1808.000000,950.000000,35,48.014264,0,14.3888,552.000000,55.000000,2.944762,-1,0
64,616.000000,345.000000,28.250000,0.000000,12,12,835.000000,835.000000,962.000000,36,49.215200,0,14.9611,502.000000,57.000000,1.200936,-1,0
65,558.000000,350.000000,28.666667,0.000000,12,12,582.000000,582.000000,909.000000,37,50.202271,0,15.3062,402.000000,58.000000,0.987071,-1,0
67,543.000000,357.000000,29.333333,0.000000,12,12,1518.000000,1518.000000,901.000000,38,52.982521,0,15.8472,552.000000,58.000000,2.780250,-1,0
69,580.000000,343.000000,28.083333,0.000000,12,12,1616.000000,1616.000000,923.000000,39,54.726347,0,16.341,502.000000,58.000000,1.743825,-1,0
71,599.000000,282.000000,25.181818,0.000000,12,11,1960.000000,1960.000000,882.000000,40,57.029512,0,16.878,552.000000,61.000000,2.303166,-1,0
72,647.000000,241.000000,23.800000,0.000000,12,10,921.000000,921.000000,890.000000,41,58.148192,0,17.1927,352.000000,65.000000,1.118680,-1,0
74,635.000000,281.000000,22.833333,0.000000,12,12,1599.000000,1599.000000,917.000000,42,60.484260,0,17.646,502.000000,64.000000,2.336068,-1,0
76,538.000000,283.000000,22.916667,0.000000,12,12,1866.000000,1866.000000,822.000000,43,62.228086,0,18.1432,552.000000,63.000000,1.743825,-1,0
78,594.000000,314.000000,25.750000,0.000000,12,12,1234.000000,1234.000000,909.000000,44,62.886133,0,18.5771,502.000000,64.000000,0.658047,-1,0
80,535.000000,331.000000,27.000000,0.000000,12,12,603.000000,603.000000,866.000000,45,63.050645,0,19.1127,552.000000,66.000000,0.164512,-1,0
82,557.000000,331.000000,27.166667,0.000000,12,12,143.000000,143.000000,889.000000,46,63.099998,0,19.4858,402.000000,66.000000,0.049354,-1,0
84,625.000000,323.000000,26.333333,0.000000,12,12,169.000000,169.000000,948.000000,47,63.165803,0,19.8197,352.000000,69.000000,0.065805,-1,0
85,610.000000,339.000000,27.916667,0.000000,12,12,314.000000,314.000000,950.000000,48,63.396120,0,20.2467,452.000000,69.000000,0.230317,-1,0
87,610.000000,326.000000,26.666667,0.000000,12,12,263.000000,263.000000,936.000000,49,63.544180,0,20.6211,353.000000,71.000000,0.148061,-1,0
