Time,GenerateTime,EvalTime,EvalAvgTime,SelectTime,Attempts,Candidates,EstimatedGain,UtilityScore,NBVTime,Iteration,Progress,Planner,TrajectoryLength,MoveTime,MapUpdateTime,Gain,ClusterTime,NbvMemory
0,512.000000,228.000000,18.583333,0.000000,12,12,3635.000000,3635.000000,742.000000,1,2.866704,0,-1.58893,453.000000,108.000000,1.328513,-1,0
1,524.000000,234.000000,19.000000,0.000000,12,12,1996.000000,1996.000000,758.000000,2,3.986451,0,-1.27897,403.000000,104.000000,1.119747,-1,0
3,530.000000,247.000000,20.166667,0.000000,12,12,969.000000,969.000000,778.000000,3,4.460920,0,-0.934736,352.000000,105.000000,0.474469,-1,0
5,522.000000,253.000000,20.666667,0.000000,12,12,2513.000000,2513.000000,776.000000,4,4.992325,0,-0.470349,502.000000,106.000000,0.531405,-1,0
6,492.000000,248.000000,20.166667,0.000000,12,12,1149.000000,1149.000000,740.000000,5,5.163134,0,-0.0326884,352.000000,104.000000,0.170809,-1,0
8,496.000000,242.000000,19.750000,0.000000,12,12,2476.000000,2476.000000,738.000000,6,5.466794,0,0.5169,553.000000,107.000000,0.303660,-1,0
10,569.000000,238.000000,19.250000,0.000000,12,12,2365.000000,2365.000000,807.000000,7,5.599645,0,1.01602,501.000000,107.000000,0.132851,-1,0
11,510.000000,194.000000,15.666667,0.000000,12,12,1177.000000,1177.000000,704.000000,8,5.732497,0,1.52523,551.000000,105.000000,0.132851,-1,0
13,596.000000,194.000000,15.666667,0.000000,12,12,2048.000000,2048.000000,791.000000,9,5.884327,0,1.83372,352.000000,107.000000,0.151830,-1,0
14,515.000000,183.000000,14.833333,0.000000,12,12,544.000000,544.000000,699.000000,10,6.093093,0,2.29677,552.000000,106.000000,0.208766,-1,0
16,543.000000,159.000000,12.833333,0.000000,12,12,1438.000000,1438.000000,702.000000,11,6.548583,0,2.8952,552.000000,109.000000,0.455490,-1,0
18,567.000000,201.000000,16.250000,0.000000,12,12,796.000000,796.000000,769.000000,12,7.004074,0,3.41396,452.000000,101.000000,0.455490,-1,0
19,549.000000,209.000000,16.833333,0.000000,12,12,466.000000,466.000000,759.000000,13,7.364670,0,3.76797,402.000000,105.000000,0.360596,-1,0
21,533.000000,204.000000,16.500000,0.000000,12,12,96.000000,96.000000,738.000000,14,7.478543,0,4.2438,502.000000,99.000000,0.113873,-1,0
22,520.000000,230.000000,18.750000,0.000000,12,12,903.000000,903.000000,750.000000,15,7.915054,0,4.64286,452.000000,108.000000,0.436511,-1,0
24,556.000000,209.000000,16.916667,0.000000,12,12,1164.000000,1164.000000,766.000000,16,8.180757,0,5.02957,352.000000,106.000000,0.265703,-1,0
25,473.000000,206.000000,16.666667,0.000000,12,12,479.000000,479.000000,680.000000,17,8.389523,0,5.50187,551.000000,105.000000,0.208766,-1,0
27,558.000000,202.000000,16.250000,0.000000,12,12,60.000000,60.000000,760.000000,18,8.465438,0,5.91686,552.000000,106.000000,0.075915,-1,0
29,578.000000,210.000000,17.000000,0.000000,12,12,738.000000,738.000000,788.000000,19,8.901950,0,6.31101,552.000000,107.000000,0.436511,-1,0
31,581.000000,234.000000,19.000000,0.000000,12,12,2303.000000,2303.000000,815.000000,20,9.907824,0,6.82739,552.000000,103.000000,1.005874,-1,0
32,555.000000,239.000000,19.416667,0.000000,12,12,3991.000000,3991.000000,795.000000,21,12.166296,0,7.28509,552.000000,107.000000,2.258472,-1,0
34,543.000000,248.000000,20.166667,0.000000,12,12,2296.000000,2296.000000,792.000000,22,13.760512,0,7.63898,452.000000,108.000000,1.594216,-1,0
36,546.000000,266.000000,21.583333,0.000000,12,12,1308.000000,1308.000000,812.000000,23,14.861280,0,8.04314,351.000000,110.000000,1.100768,-1,0
37,580.000000,274.000000,22.333333,0.000000,12,12,1316.000000,1316.000000,855.000000,24,16.075921,0,8.4289,452.000000,114.000000,1.214641,-1,0
39,512.000000,266.000000,21.583333,0.000000,12,12,1393.000000,1393.000000,779.000000,25,17.138732,0,8.88707,452.000000,110.000000,1.062811,-1,0
41,549.000000,287.000000,23.416667,0.000000,12,12,874.000000,874.000000,836.000000,26,17.594222,0,9.18508,351.000000,105.000000,0.455490,-1,0
42,520.000000,267.000000,21.833333,0.000000,12,12,2985.000000,2985.000000,787.000000,27,18.429287,0,9.64031,352.000000,108.000000,0.835065,-1,0
44,499.000000,251.000000,20.500000,0.000000,12,12,2074.000000,2074.000000,751.000000,28,18.998650,0,10.0331,352.000000,110.000000,0.569363,-1,0
45,562.000000,242.000000,19.666667,0.000000,12,12,2096.000000,2096.000000,804.000000,29,19.947588,0,10.6482,552.000000,105.000000,0.948938,-1,0
47,516.000000,227.000000,18.500000,0.000000,12,12,1892.000000,1892.000000,744.000000,30,20.744696,0,11.0333,353.000000,100.000000,0.797108,-1,0
49,546.000000,204.000000,18.000000,0.000000,12,11,1600.000000,1600.000000,750.000000,31,21.883422,0,11.5078,501.000000,104.000000,1.138726,-1,0
