Time,GenerateTime,EvalTime,EvalAvgTime,SelectTime,Attempts,Candidates,EstimatedGain,UtilityScore,NBVTime,Iteration,Progress,Planner,TrajectoryLength,MoveTime,MapUpdateTime,Gain,ClusterTime,NbvMemory
0,2162.000000,214.000000,20.900000,0.000000,52,10,5000.000000,819.862494,2376.000000,0,13.893364,1,4.09858,1553.000000,115.000000,5.503841,-1,0
4,3431.000000,219.000000,21.400000,0.000000,57,10,4970.000000,1254.044124,3651.000000,1,19.795758,1,8.06176,1253.000000,118.000000,5.902395,-1,0
9,2596.000000,186.000000,18.300000,0.000000,48,10,4979.000000,1953.137693,2782.000000,2,24.616363,1,10.611,1052.000000,110.000000,4.820605,-1,0
14,3320.000000,189.000000,18.600000,0.000000,81,10,5000.000000,1112.825221,3511.000000,3,25.299599,1,15.1041,1152.000000,108.000000,0.683235,-1,0
19,3472.000000,207.000000,20.200000,0.000000,52,10,4849.000000,1070.130987,3679.000000,4,26.495261,1,19.6353,1352.000000,109.000000,1.195662,-1,0
24,5234.000000,200.000000,19.400000,0.000000,83,10,4399.000000,917.155407,5435.000000,5,29.740629,1,24.4316,1552.000000,110.000000,3.245368,-1,0
32,2808.000000,224.000000,22.100000,0.000000,47,10,4245.000000,852.551908,3032.000000,6,36.079535,1,29.4108,1202.000000,117.000000,6.338906,-1,0
36,5442.000000,207.000000,20.300000,0.000000,77,10,5000.000000,750.922746,5650.000000,7,39.476733,1,36.0693,1852.000000,116.000000,3.397198,-1,0
44,5463.000000,217.000000,21.200000,0.000000,85,10,4062.000000,2774.515671,5681.000000,8,42.873931,1,37.5333,702.000000,118.000000,3.397198,-1,0
51,2859.000000,209.000000,20.500000,0.000000,45,10,4816.000000,1050.172040,3069.000000,9,44.733849,1,42.1192,1102.000000,120.000000,1.859919,-1,0
55,5908.000000,206.000000,20.200000,0.000000,95,10,3732.000000,1630.294226,6115.000000,10,49.326709,1,44.4084,1153.000000,123.000000,4.592860,-1,0
63,6638.000000,216.000000,21.100000,0.000000,92,10,3865.000000,961.156605,6855.000000,11,56.102127,1,48.4296,1802.000000,122.000000,6.775417,-1,0
72,4207.000000,205.000000,19.900000,0.000000,63,10,4617.000000,777.768123,4412.000000,12,56.329872,1,54.3658,1402.000000,120.000000,0.227745,-1,0
79,9396.000000,209.000000,20.400000,0.000000,134,10,2909.000000,843.082033,9606.000000,13,58.000003,1,57.8162,1052.000000,130.000000,1.670131,-1,0
90,4887.000000,201.000000,19.700000,0.000000,71,10,3499.000000,755.869508,5089.000000,14,59.651155,1,62.4453,1552.000000,127.000000,1.651152,-1,0
97,2157.000000,213.000000,20.800000,0.000000,29,10,2416.000000,403.265345,2371.000000,15,62.611842,1,68.4364,1953.000000,126.000000,2.960687,-1,0
102,8298.000000,233.000000,22.800000,0.000000,125,10,4997.000000,494.664859,8532.000000,16,67.318574,1,78.5382,2702.000000,127.000000,4.706733,-1,0
113,5066.000000,235.000000,23.100000,0.000000,65,10,3485.000000,258.276266,5302.000000,17,70.772709,1,92.0315,3253.000000,128.000000,3.454134,-1,0
122,4336.000000,238.000000,23.300000,0.000000,58,10,2546.000000,539.562580,4575.000000,18,74.777227,1,96.7502,1752.000000,127.000000,4.004518,-1,0
129,7567.000000,235.000000,23.000000,0.000000,89,10,454.000000,277.395726,7802.000000,19,75.403526,1,98.3868,951.000000,132.000000,0.626299,-1,0
138,4003.000000,239.000000,23.500000,0.000000,53,10,2141.000000,508.122074,4243.000000,20,76.826933,1,102.6,1152.000000,129.000000,1.423407,-1,0
144,7278.000000,210.000000,20.600000,0.000000,88,10,1361.000000,338.728151,7489.000000,21,77.206509,1,106.618,1402.000000,128.000000,0.379575,-1,0
154,3446.000000,203.000000,19.800000,0.000000,42,10,2447.000000,120.085139,3650.000000,22,80.470855,1,126.996,4952.000000,131.000000,3.264347,-1,0
163,3064.000000,249.000000,24.400000,0.000000,33,10,1275.000000,495.249570,3314.000000,23,81.419793,1,129.57,1153.000000,135.000000,0.948938,-1,0
168,5266.000000,214.000000,20.900000,0.000000,70,10,1922.000000,364.936187,5481.000000,24,82.292816,1,134.837,1453.000000,132.000000,0.873023,-1,0
175,4951.000000,202.000000,19.600000,0.000000,72,10,1837.000000,332.047402,5154.000000,25,82.938094,1,140.369,1703.000000,133.000000,0.645278,-1,0
183,4486.000000,216.000000,21.100000,0.000000,74,10,4847.000000,575.271474,4703.000000,26,84.209671,1,148.795,1952.000000,134.000000,1.271577,-1,0
190,2641.000000,218.000000,21.200000,0.000000,40,10,631.000000,101.289765,2859.000000,27,84.987800,1,155.024,1452.000000,133.000000,0.778129,-1,0
195,3552.000000,234.000000,22.900000,0.000000,45,10,109.000000,23.741197,3787.000000,28,84.987800,1,159.615,1303.000000,132.000000,0.000000,-1,0
200,3995.000000,264.000000,25.900000,0.000000,60,10,677.000000,164.286789,4259.000000,29,85.291461,1,163.736,1203.000000,134.000000,0.303660,-1,0
206,4836.000000,255.000000,25.100000,0.000000,59,10,519.000000,127.150022,5092.000000,30,85.671036,1,167.818,1402.000000,135.000000,0.379575,-1,0
213,3440.000000,220.000000,21.500000,0.000000,43,10,2508.000000,403.725505,3661.000000,31,89.049255,1,174.03,1752.000000,137.000000,3.378219,-1,0
219,4986.000000,229.000000,22.500000,0.000000,55,10,464.000000,44.626515,5215.000000,32,89.106191,1,184.428,2452.000000,139.000000,0.056936,-1,0
228,3231.000000,225.000000,21.900000,0.000000,40,10,259.000000,64.331258,3457.000000,33,89.163128,1,188.454,1102.000000,135.000000,0.056936,-1,0
233,4156.000000,217.000000,21.300000,0.000000,45,10,496.000000,31.675277,4373.000000,34,90.093087,1,204.113,3253.000000,136.000000,0.929959,-1,0
241,7067.000000,229.000000,22.300000,0.000000,78,10,2001.000000,110.924737,7296.000000,35,90.586535,1,222.152,4252.000000,143.000000,0.493448,-1,0
253,3542.000000,215.000000,21.000000,0.000000,37,10,209.000000,15.437781,3758.000000,36,90.719386,1,235.69,2753.000000,138.000000,0.132851,-1,0
260,4266.000000,252.000000,24.900000,0.000000,52,10,334.000000,77.878523,4519.000000,37,90.795301,1,239.979,1103.000000,139.000000,0.075915,-1,0
267,4474.000000,219.000000,21.400000,0.000000,56,10,212.000000,43.512582,4694.000000,38,90.833259,1,244.851,1602.000000,143.000000,0.037958,-1,0
274,4054.000000,219.000000,21.600000,0.000000,46,10,76.000000,2.803716,4274.000000,39,90.852237,1,271.958,5053.000000,142.000000,0.018979,-1,0
284,4970.000000,225.000000,22.000000,0.000000,53,10,51.000000,1.371400,5196.000000,40,90.890195,1,309.146,7002.000000,145.000000,0.037958,-1,0
297,4738.000000,232.000000,22.600000,0.000000,55,10,1.000000,0.040904,4971.000000,41,91.174876,1,333.593,3952.000000,143.000000,0.284681,-1,0
307,4553.000000,234.000000,22.800000,0.000000,49,10,38.000000,1.847351,4788.000000,42,91.193855,1,354.163,3503.000000,149.000000,0.018979,-1,0
316,2930.000000,242.000000,23.700000,0.000000,35,10,130.000000,12.618303,3172.000000,43,91.497515,1,364.466,1752.000000,147.000000,0.303660,-1,0
321,4336.000000,252.000000,24.700000,0.000000,50,10,116.000000,21.469669,4589.000000,44,91.820154,1,369.869,1552.000000,146.000000,0.322639,-1,0
328,2883.000000,233.000000,22.800000,0.000000,37,10,8.000000,1.151788,3117.000000,45,91.858112,1,376.815,1652.000000,146.000000,0.037958,-1,0
334,3032.000000,246.000000,24.000000,0.000000,36,10,960.000000,78.163559,3279.000000,46,92.674198,1,389.097,2053.000000,148.000000,0.816087,-1,0
