Time,GenerateTime,EvalTime,EvalAvgTime,SelectTime,Attempts,Candidates,EstimatedGain,UtilityScore,NBVTime,Iteration,Progress,Planner,TrajectoryLength,MoveTime,MapUpdateTime,Gain,ClusterTime,NbvMemory
0,2824.000000,204.000000,19.700000,0.000000,55,10,5000.000000,1135.340852,3028.000000,0,16.436518,1,2.40396,1452.000000,114.000000,8.046994,-1,0
5,6507.000000,211.000000,20.700000,0.000000,116,10,5000.000000,979.966987,6718.000000,1,19.169459,1,7.50618,1752.000000,108.000000,2.732942,-1,0
13,6585.000000,201.000000,19.800000,0.000000,91,10,4908.000000,358.052537,6788.000000,2,30.670588,1,21.2137,3352.000000,107.000000,11.501129,-1,0
24,4247.000000,211.000000,20.800000,0.000000,64,10,5000.000000,730.437874,4459.000000,3,34.826936,1,28.0589,2453.000000,108.000000,4.156349,-1,0
31,6231.000000,199.000000,19.500000,0.000000,100,10,5000.000000,1209.888617,6431.000000,4,40.387713,1,32.1915,1652.000000,110.000000,5.560777,-1,0
40,4544.000000,204.000000,19.900000,0.000000,66,10,5000.000000,789.765368,4749.000000,5,42.057844,1,38.5225,1703.000000,111.000000,1.670131,-1,0
47,3568.000000,221.000000,21.600000,0.000000,74,10,5000.000000,1179.315272,3790.000000,6,45.113425,1,42.7622,1403.000000,113.000000,3.055580,-1,0
52,3771.000000,178.000000,17.300000,0.000000,68,10,4750.000000,624.630603,3949.000000,7,48.282878,1,50.3667,1703.000000,110.000000,3.169453,-1,0
58,7094.000000,207.000000,20.200000,0.000000,95,10,5000.000000,1176.306278,7301.000000,8,51.300501,1,54.6173,1251.000000,116.000000,3.017623,-1,0
67,5735.000000,233.000000,23.000000,0.000000,78,10,4058.000000,933.011012,5969.000000,9,55.153189,1,58.9667,1202.000000,116.000000,3.852688,-1,0
75,3720.000000,227.000000,22.200000,0.000000,58,10,2194.000000,259.271096,3948.000000,10,56.102127,1,67.4289,1302.000000,117.000000,0.948938,-1,0
80,4361.000000,218.000000,21.500000,0.000000,68,10,2778.000000,619.450417,4580.000000,11,57.070044,1,71.9135,1202.000000,119.000000,0.967917,-1,0
87,5870.000000,223.000000,21.800000,0.000000,72,10,3566.000000,592.502063,6093.000000,12,60.087667,1,77.932,1652.000000,128.000000,3.017623,-1,0
95,5714.000000,243.000000,23.800000,0.000000,97,10,4145.000000,856.600260,5959.000000,13,60.353369,1,82.7709,1602.000000,131.000000,0.265703,-1,0
103,5972.000000,226.000000,22.200000,0.000000,81,10,4055.000000,1095.392628,6199.000000,14,65.762316,1,86.4728,1303.000000,133.000000,5.408947,-1,0
111,4387.000000,216.000000,21.100000,0.000000,65,10,2554.000000,897.142650,4603.000000,15,67.185723,1,89.3196,1202.000000,126.000000,1.423407,-1,0
117,4292.000000,223.000000,21.800000,0.000000,56,10,3110.000000,637.065206,4515.000000,16,69.159514,1,94.2014,1201.000000,125.000000,1.973791,-1,0
123,3389.000000,229.000000,22.500000,0.000000,61,10,3968.000000,833.822533,3619.000000,17,71.342072,1,98.9602,1153.000000,126.000000,2.182557,-1,0
129,4598.000000,209.000000,20.300000,0.000000,63,10,3346.000000,741.095542,4809.000000,18,71.683689,1,103.475,1652.000000,125.000000,0.341618,-1,0
135,4033.000000,219.000000,21.400000,0.000000,50,10,2651.000000,415.392166,4253.000000,19,73.050160,1,109.857,1902.000000,127.000000,1.366471,-1,0
142,3902.000000,226.000000,22.000000,0.000000,55,10,4160.000000,1146.089642,4129.000000,20,73.581565,1,113.487,1101.000000,128.000000,0.531405,-1,0
148,2842.000000,234.000000,22.900000,0.000000,43,10,4268.000000,494.402933,3077.000000,21,76.428379,1,122.119,2103.000000,130.000000,2.846814,-1,0
154,4464.000000,224.000000,21.900000,0.000000,60,10,1878.000000,277.964014,4688.000000,22,77.605063,1,128.876,1652.000000,130.000000,1.176683,-1,0
161,2005.000000,235.000000,23.000000,0.000000,28,10,586.000000,66.362770,2241.000000,23,77.794850,1,137.706,2852.000000,134.000000,0.189788,-1,0
166,3890.000000,230.000000,22.200000,0.000000,66,10,1498.000000,227.576935,4120.000000,24,77.908723,1,144.288,1351.000000,134.000000,0.113873,-1,0
172,2404.000000,237.000000,23.200000,0.000000,39,10,856.000000,122.885448,2642.000000,25,79.104385,1,151.254,1552.000000,133.000000,1.195662,-1,0
177,2538.000000,237.000000,23.200000,0.000000,35,10,636.000000,166.804514,2776.000000,26,79.787620,1,155.067,1201.000000,134.000000,0.683235,-1,0
182,4020.000000,232.000000,22.800000,0.000000,60,10,4612.000000,414.282226,4253.000000,27,82.862179,1,166.2,2303.000000,133.000000,3.074559,-1,0
189,2384.000000,206.000000,20.000000,0.000000,40,10,1847.000000,287.160419,2591.000000,28,84.646183,1,172.631,1801.000000,135.000000,1.784003,-1,0
194,3168.000000,209.000000,20.200000,0.000000,44,10,4970.000000,169.972275,3377.000000,29,89.713512,1,201.872,5452.000000,133.000000,5.067329,-1,0
203,2735.000000,242.000000,23.700000,0.000000,34,10,368.000000,24.141203,2977.000000,30,89.808406,1,217.115,3803.000000,136.000000,0.094894,-1,0
210,12986.000000,232.000000,22.500000,0.000000,135,10,1463.000000,402.499633,13218.000000,31,90.776322,1,220.75,1253.000000,137.000000,0.967917,-1,0
226,5207.000000,234.000000,23.100000,0.000000,60,10,723.000000,57.050322,5441.000000,32,90.795301,1,233.423,3552.000000,142.000000,0.018979,-1,0
235,4874.000000,224.000000,21.900000,0.000000,52,10,453.000000,99.467006,5099.000000,33,91.155898,1,237.977,1502.000000,140.000000,0.360596,-1,0
243,4372.000000,211.000000,20.600000,0.000000,50,10,168.000000,12.966133,4584.000000,34,91.383643,1,250.934,3103.000000,138.000000,0.227745,-1,0
251,4603.000000,243.000000,23.900000,0.000000,47,10,617.000000,63.608359,4847.000000,35,91.592409,1,260.634,2103.000000,144.000000,0.208766,-1,0
258,2263.000000,217.000000,21.000000,0.000000,29,10,1540.000000,86.433102,2481.000000,36,91.839133,1,278.451,3703.000000,143.000000,0.246724,-1,0
265,4312.000000,220.000000,21.500000,0.000000,45,10,71.000000,9.289352,4533.000000,37,91.858112,1,286.094,1502.000000,143.000000,0.018979,-1,0
272,5403.000000,249.000000,24.500000,0.000000,69,10,808.000000,115.425270,5652.000000,38,92.047899,1,293.095,1451.000000,144.000000,0.189788,-1,0
