Time,GenerateTime,EvalTime,EvalAvgTime,SelectTime,Attempts,Candidates,EstimatedGain,UtilityScore,NBVTime,Iteration,Progress,Planner,TrajectoryLength,MoveTime,MapUpdateTime,Gain,ClusterTime,NbvMemory
0,330.000000,165.000000,20.125000,5.000000,8,8,3203.000000,3203.000000,496.000000,1,3.948493,0,-0.908378,655.000000,116.000000,2.410303,-1,0
1,361.000000,169.000000,20.500000,1.000000,8,8,3100.000000,3100.000000,531.000000,2,5.960242,0,0.095171,652.000000,108.000000,2.011749,-1,0
3,355.000000,187.000000,23.000000,1.000000,8,8,2651.000000,2651.000000,543.000000,3,7.023052,0,0.876145,652.000000,111.000000,1.062811,-1,0
5,369.000000,191.000000,23.500000,1.000000,8,8,2892.000000,2892.000000,560.000000,4,9.604164,0,2.02866,752.000000,111.000000,2.581111,-1,0
6,349.000000,187.000000,22.875000,1.000000,8,8,3304.000000,3304.000000,536.000000,5,14.272939,0,3.07129,702.000000,114.000000,4.668775,-1,0
8,396.000000,201.000000,24.625000,1.000000,8,8,3423.000000,3423.000000,597.000000,6,16.948944,0,4.07176,753.000000,123.000000,2.676005,-1,0
10,418.000000,189.000000,23.125000,5.000000,8,8,3253.000000,3253.000000,608.000000,7,20.839590,0,4.9003,603.000000,115.000000,3.890646,-1,0
11,441.000000,157.000000,25.666667,1.000000,8,6,3200.000000,3200.000000,598.000000,8,23.933128,0,5.73016,703.000000,112.000000,3.093538,-1,0
13,422.000000,138.000000,22.666667,2.000000,8,6,3192.000000,3192.000000,561.000000,9,27.254411,0,6.70341,704.000000,112.000000,3.321283,-1,0
14,427.000000,128.000000,20.833333,2.000000,8,6,2855.000000,2855.000000,556.000000,10,32.037059,0,7.92493,703.000000,101.000000,4.782648,-1,0
16,493.000000,117.000000,23.200000,4.000000,8,5,3496.000000,3496.000000,611.000000,11,39.059200,0,9.01878,752.000000,114.000000,7.022141,-1,0
18,455.000000,76.000000,24.666667,1.000000,8,3,2888.000000,2888.000000,532.000000,12,44.847722,0,9.78071,602.000000,105.000000,5.788522,-1,0
19,429.000000,136.000000,22.500000,1.000000,8,6,4395.000000,4395.000000,566.000000,13,54.982380,0,11.1306,752.000000,114.000000,10.134658,-1,0
21,501.000000,101.000000,19.600000,2.000000,8,5,4314.000000,4314.000000,602.000000,14,61.985543,0,12.1648,701.000000,115.000000,7.003163,-1,0
22,420.000000,146.000000,20.285714,2.000000,8,7,4870.000000,4870.000000,566.000000,15,65.819252,0,15.8923,1752.000000,103.000000,3.833710,-1,0
25,416.000000,161.000000,19.750000,1.000000,8,8,3762.000000,3762.000000,578.000000,16,66.730233,0,16.8021,703.000000,115.000000,0.910981,-1,0
27,391.000000,154.000000,18.750000,2.000000,8,8,1574.000000,1574.000000,546.000000,17,66.787169,0,17.9462,703.000000,119.000000,0.056936,-1,0
29,383.000000,156.000000,19.125000,1.000000,8,8,19.000000,19.000000,539.000000,18,66.825127,0,18.2856,353.000000,116.000000,0.037958,-1,0
30,381.000000,157.000000,19.000000,1.000000,8,8,0.000000,0.000000,538.000000,19,66.825127,0,19.2364,-1,-1,0.000000,-1,0
31,4381.000000,0.000000,-1,579.000000,63,10,3936.000000,483.315933,4383.000000,20,72.006328,1,27.3802,1702.000000,129.000000,5.181202,0.000000,9
37,381.000000,178.000000,21.750000,1.000000,8,8,1966.000000,1966.000000,560.000000,21,73.258926,0,28.3616,601.000000,121.000000,1.252598,-1,9
39,346.000000,182.000000,22.250000,2.000000,8,8,563.000000,563.000000,528.000000,22,73.847268,0,29.6167,702.000000,129.000000,0.588342,-1,9
41,368.000000,179.000000,22.000000,1.000000,8,8,970.000000,970.000000,548.000000,23,74.929057,0,30.2852,504.000000,133.000000,1.081789,-1,9
