Time,GenerateTime,EvalTime,EvalAvgTime,SelectTime,Attempts,Candidates,EstimatedGain,UtilityScore,NBVTime,Iteration,Progress,Planner,TrajectoryLength,MoveTime,MapUpdateTime,Gain,ClusterTime,NbvMemory
0,347.000000,168.000000,20.625000,3.000000,8,8,3111.000000,3111.000000,516.000000,1,4.157260,0,-1.06388,655.000000,118.000000,2.619069,-1,0
1,370.000000,182.000000,22.250000,2.000000,8,8,3250.000000,3250.000000,553.000000,2,5.751475,0,-0.187531,602.000000,112.000000,1.594216,-1,0
3,374.000000,171.000000,20.875000,6.000000,8,8,3446.000000,3446.000000,546.000000,3,6.301859,0,0.914183,703.000000,113.000000,0.550384,-1,0
5,356.000000,152.000000,18.500000,1.000000,8,8,4296.000000,4296.000000,509.000000,4,7.098967,0,2.43091,752.000000,116.000000,0.797108,-1,0
6,327.000000,156.000000,19.125000,2.000000,8,8,2946.000000,2946.000000,483.000000,5,9.376419,0,3.68249,753.000000,117.000000,2.277451,-1,0
8,374.000000,186.000000,22.750000,1.000000,8,8,2796.000000,2796.000000,561.000000,6,11.862636,0,4.78138,602.000000,118.000000,2.486218,-1,0
10,359.000000,191.000000,23.375000,2.000000,8,8,3450.000000,3450.000000,550.000000,7,14.747408,0,5.66921,653.000000,116.000000,2.884772,-1,0
11,400.000000,183.000000,22.500000,3.000000,8,8,2904.000000,2904.000000,584.000000,8,18.524181,0,6.74695,653.000000,113.000000,3.776773,-1,0
13,524.000000,44.000000,21.500000,1.000000,8,2,111.000000,111.000000,569.000000,9,18.732948,0,7.32232,451.000000,115.000000,0.208766,-1,0
14,408.000000,137.000000,22.333333,1.000000,8,6,1692.000000,1692.000000,545.000000,10,21.750571,0,8.33663,652.000000,115.000000,3.017623,-1,0
16,437.000000,131.000000,21.500000,1.000000,8,6,2999.000000,2999.000000,569.000000,11,25.963855,0,9.27324,603.000000,105.000000,4.213285,-1,0
17,503.000000,86.000000,21.250000,1.000000,8,4,4030.000000,4030.000000,590.000000,12,31.012206,0,21.3624,3103.000000,114.000000,5.048350,-1,0
22,490.000000,104.000000,20.400000,3.000000,8,5,3787.000000,3787.000000,594.000000,13,40.767289,0,22.3986,653.000000,112.000000,9.755083,-1,0
23,451.000000,142.000000,23.166667,1.000000,8,6,3867.000000,3867.000000,594.000000,14,48.947134,0,23.6329,702.000000,110.000000,8.179846,-1,0
25,512.000000,96.000000,23.500000,2.000000,8,4,4572.000000,4572.000000,608.000000,15,55.646637,0,24.7248,702.000000,116.000000,6.699502,-1,0
27,489.000000,84.000000,20.250000,1.000000,8,4,3675.000000,3675.000000,573.000000,16,59.005877,0,33.6102,2502.000000,116.000000,3.359241,-1,0
30,382.000000,162.000000,19.875000,2.000000,8,8,3996.000000,3996.000000,544.000000,17,59.992773,0,35.1259,752.000000,119.000000,0.986896,-1,0
