Time,Progress_mean,Progress_std
318,88.67,1.023
319,88.67,1.023
320,88.67,1.023
321,88.67,1.023
322,88.67,1.023
323,88.67,1.023
324,88.682,1.014
325,88.701,1.047
326,88.701,1.047
327,88.701,1.047
328,88.701,1.047
329,88.701,1.047
330,88.701,1.047
331,88.701,1.047
332,88.758,1.011
333,89.056,1.52
334,89.056,1.52
335,89.056,1.52
336,89.056,1.52
337,89.056,1.52
338,89.056,1.52
339,89.056,1.52
340,89.056,1.52
341,89.056,1.52
342,89.119,1.456
343,89.131,1.446
344,89.131,1.446
345,89.131,1.446
346,89.131,1.446
347,89.138,1.457
348,89.138,1.457
349,89.176,1.422
350,89.176,1.422
351,89.176,1.422
352,89.176,1.422
353,89.176,1.422
354,89.176,1.422
355,89.176,1.422
356,89.201,1.403
357,90.087,1.36
358,90.087,1.36
359,90.087,1.36
360,90.384,1.662
361,90.39,1.652
362,90.39,1.652
363,90.39,1.652
364,90.39,1.652
365,90.39,1.652
366,90.466,1.679
367,90.466,1.679
368,90.466,1.679
369,90.466,1.679
370,90.466,1.679
371,90.479,1.657
372,90.479,1.657
373,90.479,1.657
374,90.479,1.657
375,90.479,1.657
376,90.568,1.76
377,90.568,1.76
378,90.568,1.76
379,90.568,1.76
380,90.568,1.76
381,90.568,1.76
382,90.574,1.749
383,90.574,1.749
384,90.574,1.749
385,90.574,1.749
386,90.574,1.749
387,90.7,1.537
388,90.7,1.537
389,90.909,1.814
390,90.922,1.816
391,90.922,1.816
392,90.922,1.816
393,90.934,1.796
394,90.934,1.796
395,90.934,1.796
396,90.934,1.796
397,90.934,1.796
398,90.998,1.812
399,90.998,1.812
400,90.998,1.812
401,90.998,1.812
402,91.061,1.709
403,91.061,1.709
404,91.061,1.709
405,91.061,1.709
406,91.061,1.709
407,91.061,1.709
408,91.061,1.709
409,91.061,1.709
410,91.061,1.709
411,91.061,1.709
412,91.061,1.709
413,91.08,1.715
414,91.105,1.674
415,91.105,1.674
416,91.105,1.674
417,91.105,1.674
418,91.105,1.674
419,91.105,1.674
420,91.105,1.674
421,91.105,1.674
422,91.105,1.674
423,91.105,1.674
