Iteration,Progress_mean,Progress_std,TrajectoryLength_mean,TrajectoryLength_std,Time_mean,Time_std,GenerateTime_mean,GenerateTime_std,EvalTime_mean,EvalTime_std,EvalAvgTime_mean,EvalAvgTime_std,SelectTime_mean,SelectTime_std,Attempts_mean,Attempts_std,Candidates_mean,Candidates_std,EstimatedGain_mean,EstimatedGain_std,UtilityScore_mean,UtilityScore_std,NBVTime_mean,NBVTime_std,Planner_mean,Planner_std,MoveTime_mean,MoveTime_std,MapUpdateTime_mean,MapUpdateTime_std,Gain_mean,Gain_std,ClusterTime_mean,ClusterTime_std,NbvMemory_mean,NbvMemory_std
0,12.254863666666665,1.8406790366634622,2.4197333333333333,1.1130556368094693,0.0,0.0,2671.0,814.7938389555974,0.0,0.0,-1.0,0.0,405.3333333333333,100.92241244309083,50.666666666666664,17.616280348965084,10.0,0.0,4892.0,174.23260314877925,1146.0335556666666,234.63416287619262,2671.6666666666665,815.3093482435569,1.0,0.0,1487.0,76.26925986267338,119.66666666666667,9.29157324317757,3.8653406666666665,1.8406790366634627,0.0,0.0,9.0,0.0
1,19.017629,6.141821606409534,6.302786666666667,1.1431736517403348,4.333333333333333,0.5773502691896258,2566.6666666666665,432.74626899989954,0.0,0.0,-1.0,0.0,156.0,73.61385739111897,41.333333333333336,7.094598884597587,19.0,0.0,4747.666666666667,437.0541537765466,1272.2052453333333,315.63952449412227,2567.0,432.50780339781153,1.0,0.0,1285.3333333333333,202.07259421636905,117.66666666666667,6.658328118479393,6.762765333333334,4.401286158946421,0.0,0.0,18.0,0.0
2,23.907822999999997,7.840808813128336,9.98239,1.232879470305188,9.0,1.0,3879.0,538.0027880968648,0.0,0.0,-1.0,0.0,117.0,23.515952032609693,62.0,7.211102550927978,28.0,0.0,4780.666666666667,379.8964771267737,1327.804872,272.56454109124655,3879.3333333333335,538.001239155946,1.0,0.0,1202.0,199.50187969039288,121.66666666666667,5.773502691896256,4.890194,1.8912534000188868,0.0,0.0,27.0,0.0
3,27.153191000000003,9.054207960476555,13.7314,1.0842331806396628,14.0,1.0,3896.0,853.1898967990654,0.0,0.0,-1.0,0.0,148.0,13.45362404707371,71.66666666666667,10.26320287889377,37.0,0.0,4597.666666666667,696.8617749118782,1260.2346076666665,188.15584904700532,3896.3333333333335,852.8565725450753,1.0,0.0,1252.0,100.0,117.66666666666667,1.5275252316519452,3.2453680000000005,1.3370262183057595,0.0,0.0,36.0,0.0
4,28.867605666666666,8.399082285903047,18.5563,0.9086704738242559,19.666666666666668,1.5275252316519465,3632.6666666666665,581.6118407781373,0.0,0.0,-1.0,0.0,176.0,42.33202097703345,51.333333333333336,7.571877794400366,46.0,0.0,4714.0,495.3665309646989,981.4393073333332,143.5670324315492,3633.0,581.3097281140235,1.0,0.0,1436.0,126.36059512363813,120.66666666666667,1.5275252316519452,1.7144146666666666,2.0660131722267248,0.0,0.0,45.0,0.0
5,32.720294,7.562672985134024,22.765833333333333,1.6221948136192945,25.0,1.0,5858.666666666667,653.1227551795553,0.0,0.0,-1.0,0.0,207.66666666666666,79.25486315257464,93.33333333333333,15.56705923844749,55.0,0.0,3890.6666666666665,962.3415886956841,957.7990103333333,244.1371563911206,5859.666666666667,653.1227551795553,1.0,0.0,1452.3333333333333,390.2567530912608,121.33333333333333,4.72581562625261,3.852688666666667,3.7982657569255642,0.0,0.0,54.0,0.0
6,37.56620433333333,5.558552758114774,28.712133333333338,3.5631805123138682,32.666666666666664,0.5773502691896263,3894.6666666666665,536.7218398140077,0.0,0.0,-1.0,0.0,153.33333333333334,4.932882862316249,64.33333333333333,12.342339054382414,64.0,0.0,4403.666666666667,1022.5049307134578,763.9313916666666,175.2932554558155,3895.6666666666665,536.7218398140077,1.0,0.0,1502.6666666666667,435.43235218956033,123.0,6.082762530298219,4.84591,3.1132300969698656,0.0,0.0,63.0,0.0
7,41.007686,4.31266302374519,33.19466666666667,2.15877990154933,38.666666666666664,1.5275252316519474,4441.666666666667,192.39109473500415,0.0,0.0,-1.0,0.0,166.33333333333334,21.779194965226182,63.666666666666664,9.073771725877465,73.0,0.0,4696.666666666667,525.3887449625596,1128.6572366666667,309.6932722002181,4442.666666666667,192.39109473500415,1.0,0.0,1385.6666666666667,175.64262960151027,125.0,3.4641016151377544,3.441482,1.248181450427381,0.0,0.0,72.0,0.0
8,45.54361,4.797999688681417,36.286433333333335,3.0238790391372032,45.0,1.0,5130.666666666667,2608.0255622469144,0.0,0.0,-1.0,0.0,220.0,55.86591089385369,73.33333333333333,34.01960219246153,82.0,0.0,3990.3333333333335,879.4869716677634,1945.9201616666667,1587.3458372939256,5132.333333333333,2608.354334313751,1.0,0.0,886.0,208.72709455171363,128.33333333333334,5.5075705472860985,4.535923666666666,1.5665242218083744,0.0,0.0,81.0,0.0
9,50.509719,0.8610449696148283,41.4398,3.69394494950859,51.333333333333336,3.055050463303893,4161.0,1039.1154892503528,0.0,0.0,-1.0,0.0,193.66666666666666,26.02562839459085,62.333333333333336,31.817186131607137,91.0,0.0,4162.333333333333,1450.8812264735295,898.9799276666666,470.41984294692634,4162.666666666667,1038.5842928396967,1.0,0.0,1469.0,103.52294431670691,128.0,5.291502622129181,4.966109,3.938142442280243,0.0,0.0,90.0,0.0
10,54.52688966666667,0.6957730133098955,45.7877,4.363498329322471,57.333333333333336,3.785938897200182,5570.666666666667,1487.2421905437373,0.0,0.0,-1.0,0.0,289.3333333333333,182.1684202416361,76.66666666666667,18.147543451754935,100.0,0.0,4380.333333333333,321.96014246072957,1021.8716953333333,151.25143873644652,5572.333333333333,1486.0879292065235,1.0,0.0,1435.6666666666667,189.86925325953467,133.66666666666666,5.03322295684717,4.017171,1.5374356956923432,0.0,0.0,99.0,0.0
11,59.32851633333333,1.4370066849341119,52.33643333333333,4.482879483471903,65.33333333333333,3.511884584284246,4125.0,646.6127125258209,0.0,0.0,-1.0,0.0,250.33333333333334,69.24112458166269,65.66666666666667,13.012814197295425,109.0,0.0,4521.666666666667,714.7785204756318,741.9197673333334,295.9751681101663,4126.666666666667,646.4490183559207,1.0,0.0,1786.0,480.53823989355936,139.0,7.211102550927978,4.801626333333333,1.0222139669097332,0.0,0.0,108.0,0.0
12,61.258023666666666,2.0265848128290433,57.62863333333333,5.818913745136056,71.33333333333333,4.163331998932265,6557.333333333333,2267.76328864662,0.0,0.0,-1.0,0.0,291.0,45.033320996790806,100.0,39.949968710876355,118.0,0.0,4065.3333333333335,1208.968706515323,838.9074226666667,390.0239295078339,6559.333333333333,2267.76328864662,1.0,0.0,1469.3333333333333,224.9451785065271,139.66666666666666,4.509249752822898,1.9295073333333335,0.619165128629135,0.0,0.0,117.0,0.0
