Iteration,Progress_mean,Progress_std,TrajectoryLength_mean,TrajectoryLength_std,Time_mean,Time_std,GenerateTime_mean,GenerateTime_std,EvalTime_mean,EvalTime_std,EvalAvgTime_mean,EvalAvgTime_std,SelectTime_mean,SelectTime_std,Attempts_mean,Attempts_std,Candidates_mean,Candidates_std,EstimatedGain_mean,EstimatedGain_std,UtilityScore_mean,UtilityScore_std,NBVTime_mean,NBVTime_std,Planner_mean,Planner_std,MoveTime_mean,MoveTime_std,MapUpdateTime_mean,MapUpdateTime_std,Gain_mean,Gain_std,ClusterTime_mean,ClusterTime_std,NbvMemory_mean,NbvMemory_std
0,11.818352666666668,4.7395378102027355,2.1626133333333333,0.07746537054280019,0.0,0.0,2724.6666666666665,720.7581656376383,0.0,0.0,-1.0,0.0,478.3333333333333,100.66942601074734,55.333333333333336,15.044378795195678,10.0,0.0,5000.0,0.0,1201.4452433333333,22.36501428797927,2725.6666666666665,720.7581656376383,1.0,0.0,1269.6666666666667,144.33756729740648,117.66666666666667,2.0816659994661335,3.4288293333333333,4.739538091841898,0.0,0.0,9.0,0.0
1,18.916408999999998,7.999819727648055,5.398183333333333,0.6272488987103392,4.0,1.0,1590.3333333333333,256.0006510408388,1031.0,169.99705879808627,22.111110999999998,0.40061640776807883,101.33333333333333,38.68246803570492,23.333333333333332,2.081665999466133,13.333333333333334,0.5773502691896258,5000.0,0.0,1574.4156036666666,257.17458627464316,2622.3333333333335,173.8658486688324,1.0,0.0,1119.0,104.48444860360799,116.33333333333333,0.5773502691896247,7.098056333333333,3.578440276641813,0.0,0.0,13.0,0.0
2,22.832359999999998,6.915382033464745,9.856323333333334,1.1196819712013466,8.0,1.0,1309.6666666666667,1360.1589367913346,1371.0,82.60145277172793,22.974359000000003,1.2023971315389095,95.33333333333333,33.85754470326124,17.666666666666668,18.502252115170556,14.333333333333334,0.5773502691896255,4999.666666666667,0.5773502691897571,1137.6669976666667,171.98264216381565,2681.6666666666665,1421.6080097317029,1.0,0.0,1269.0,125.76565508913791,123.33333333333333,2.081665999466134,3.915951,4.350664441950449,0.0,0.0,14.0,0.0
3,25.976508,3.550719606717911,15.085133333333332,2.629943787105217,12.333333333333334,0.5773502691896255,888.0,475.40719388751364,1592.3333333333333,143.61522667646815,22.952381000000003,0.9724084518755481,102.0,35.59494346111537,15.666666666666666,12.423096769056148,16.0,1.0,4971.0,50.22947341949744,1031.3922336666667,338.43372947363235,2481.0,475.8224458766106,1.0,0.0,1585.3333333333333,275.37852736430506,120.33333333333333,2.88675134594813,3.144148,3.691568486622319,0.0,0.0,16.0,1.0
4,28.816995666666667,3.9301310821676587,18.835133333333335,5.661929092043923,17.0,1.0,720.6666666666666,829.8971823866697,1788.3333333333333,270.1487244710464,23.066421666666667,1.1832161999855866,161.66666666666666,55.77036249956901,8.333333333333334,9.71253485622231,17.333333333333332,2.3094010767585034,3820.6666666666665,1278.4683544512682,1988.3583073333332,1826.9713474466919,2509.3333333333335,1098.6593345224594,1.0,0.0,1102.0,606.2177826491071,123.0,2.6457513110645907,2.840488,1.538255576995253,0.0,0.0,17.333333333333332,2.3094010767585034
5,33.80840966666667,7.193484618815855,22.44033333333333,7.925589921471673,21.0,2.0,611.3333333333334,1058.8603936937736,1962.0,440.41230682168725,22.962500000000002,0.4233423555469026,163.33333333333334,22.30097157823697,12.0,20.784609690826528,18.333333333333332,2.081665999466133,3011.6666666666665,1727.5885891419093,1074.6961356666666,667.5431532249099,2574.0,1128.5388783732708,1.0,0.0,1119.3333333333333,465.13474750155285,128.33333333333334,5.77350269189626,4.991414,3.8402803827309278,0.0,0.0,18.333333333333332,2.081665999466133
6,38.742887333333336,3.206811851757183,25.036966666666668,6.894030303337326,25.333333333333332,2.886751345948129,191.66666666666666,261.83646295604694,2044.3333333333333,428.5047646565127,23.28706133333333,0.7733272769567436,119.33333333333333,23.24507116214819,3.0,2.6457513110645907,18.666666666666668,1.5275252316519465,3013.6666666666665,1852.336452519718,1309.9601026666667,547.713803685955,2237.3333333333335,179.82584167280666,1.0,0.0,1136.0,578.9792742404516,128.33333333333334,3.214550253664321,4.934478,4.983288993730647,0.0,0.0,18.666666666666668,1.5275252316519465
7,42.886583333333334,4.454850584091492,28.73896666666667,9.298375415271927,29.0,3.605551275463989,655.0,1134.4932789576146,2313.6666666666665,393.79859488491496,23.361145333333337,0.26905915127037217,138.33333333333334,45.8839114868527,10.0,17.320508075688775,20.666666666666668,4.04145188432738,2430.3333333333335,2256.0040632351115,1992.3190923333332,1561.917721105815,2969.3333333333335,1370.2168928068772,1.0,0.0,1169.3333333333333,1370.8575175171682,131.0,2.6457513110645907,4.143696,5.599356149025262,0.0,0.0,20.333333333333332,3.5118845842842465
8,46.005426666666665,4.228176782446583,31.970199999999995,11.568676070752433,34.0,6.0,1035.3333333333333,1717.6033690387699,2517.3333333333335,513.1338356933143,23.659150333333333,0.5845275019247003,124.33333333333333,73.33030296769087,17.333333333333332,28.307831660749528,21.666666666666668,4.725815626252608,3670.3333333333335,1844.9998193315178,1500.2321279999999,777.0603711004038,3553.3333333333335,2216.466632578378,1.0,0.0,1002.6666666666666,397.42965834639637,131.0,1.7320508075688772,3.118843,0.6050425696990255,0.0,0.0,21.333333333333332,4.163331998932266
9,49.40895066666667,6.07466594234789,36.5379,11.06539197498218,38.666666666666664,8.020806277010644,2014.6666666666667,3186.1759733783274,2486.0,751.8643494673756,23.78717933333333,0.5310665763172565,159.0,36.05551275463989,32.0,50.3189825016365,23.333333333333332,6.806859285554046,3819.3333333333335,1282.4025629003295,840.7612363333333,166.21623492487726,4501.333333333333,3926.280979926594,1.0,0.0,1336.0,425.7546241674892,132.66666666666666,0.5773502691896278,3.4035246666666663,3.2605010786125086,0.0,0.0,23.0,6.244997998398398
10,54.40036466666667,6.719053158013289,41.280033333333336,11.438045429326348,45.0,11.789826122551595,1548.6666666666667,2534.8722518764794,2746.0,1131.9642220494427,24.222751333333335,0.9565519469309194,157.66666666666666,40.62429486567531,21.666666666666668,34.961884007206095,25.666666666666668,10.016652800877813,4303.0,665.3577984813885,922.192783,229.61808047704682,4296.0,3623.712047058927,1.0,0.0,1386.3333333333333,144.33756729740642,131.0,1.0,4.991414,2.119172287937675,0.0,0.0,25.333333333333332,9.451631252505218
11,55.273388000000004,7.183763657172124,45.72126666666667,11.18103621330927,51.333333333333336,14.977761292440647,0.0,0.0,3067.0,1373.4129022256927,24.54124566666667,0.7043616945592184,176.0,32.92415526630866,0.0,0.0,25.333333333333332,9.451631252505218,3171.6666666666665,1570.8196374292413,721.0343953333332,310.95578204750757,3067.6666666666665,1373.7955937232196,1.0,0.0,1269.3333333333333,28.290163190291644,133.33333333333334,2.5166114784235836,0.873023,0.5117235088717343,0.0,0.0,25.333333333333332,9.451631252505218
