Time,GenerateTime,EvalTime,EvalAvgTime,SelectTime,Attempts,Candidates,EstimatedGain,UtilityScore,NBVTime,Iteration,Progress,Planner,TrajectoryLength,MoveTime,MapUpdateTime,Gain
247,-1,2922.000000,21.709924,0.000000,-1,131,2459.000000,900.095781,15134.000000,52,48.206963,1,2.731931,3902.000000,116.000000,0.000000
267,619.000000,304.000000,29.900000,0.000000,12,10,542.000000,542.000000,925.000000,53,49.763221,0,0.000000,1203.000000,125.000000,-1
270,680.000000,402.000000,32.916667,0.000000,12,12,533.000000,533.000000,1085.000000,54,50.104839,0,0.000000,1203.000000,111.000000,-1
273,598.000000,369.000000,30.166667,0.000000,12,12,443.000000,443.000000,970.000000,55,50.503393,0,0.000000,1203.000000,120.000000,-1
276,653.000000,364.000000,29.750000,0.000000,12,12,699.000000,699.000000,1021.000000,56,50.958883,0,0.000000,652.000000,120.000000,-1
278,550.000000,359.000000,29.416667,0.000000,12,12,607.000000,607.000000,912.000000,57,51.281522,0,0.000000,53.000000,116.000000,-1
280,-1,3020.000000,22.638462,0.000000,-1,130,1690.000000,666.454951,15435.000000,58,51.281522,1,2.535805,4102.000000,118.000000,0.000000
300,618.000000,343.000000,30.545455,0.000000,12,11,135.000000,135.000000,964.000000,59,53.388164,0,0.000000,1202.000000,124.000000,-1
303,532.000000,321.000000,28.545455,0.000000,12,11,150.000000,150.000000,856.000000,60,53.691824,0,0.000000,1203.000000,110.000000,-1
306,598.000000,314.000000,27.818182,0.000000,12,11,124.000000,124.000000,914.000000,61,53.881612,0,0.000000,1202.000000,116.000000,-1
308,557.000000,320.000000,25.916667,0.000000,12,12,91.000000,91.000000,880.000000,62,54.090378,0,0.000000,1203.000000,108.000000,-1
311,574.000000,314.000000,25.416667,0.000000,12,12,133.000000,133.000000,890.000000,63,54.185272,0,0.000000,1203.000000,123.000000,-1
314,570.000000,321.000000,26.166667,0.000000,12,12,44.000000,44.000000,894.000000,64,54.261187,0,0.000000,1252.000000,113.000000,-1
317,-1,3027.000000,24.789916,0.000000,-1,119,5000.000000,534.713586,13561.000000,65,54.280166,1,9.350800,15904.000000,110.000000,-1
348,587.000000,292.000000,23.583333,0.000000,12,12,1521.000000,1521.000000,882.000000,66,60.163582,0,0.000000,1253.000000,115.000000,-1
351,595.000000,284.000000,23.000000,0.000000,12,12,1554.000000,1554.000000,881.000000,67,61.719840,0,0.000000,1202.000000,111.000000,-1
353,592.000000,313.000000,25.666667,0.000000,12,12,856.000000,856.000000,909.000000,68,63.522822,0,0.000000,1253.000000,110.000000,-1
356,605.000000,347.000000,28.250000,0.000000,12,12,804.000000,804.000000,955.000000,69,64.187079,0,0.000000,1203.000000,117.000000,-1
359,592.000000,340.000000,27.750000,0.000000,12,12,112.000000,112.000000,935.000000,70,64.414824,0,0.000000,1203.000000,116.000000,-1
362,575.000000,363.000000,29.500000,0.000000,12,12,34.000000,34.000000,941.000000,71,64.490739,0,0.000000,1253.000000,115.000000,-1
364,-1,2766.000000,24.044643,0.000000,-1,112,4878.000000,923.955640,12214.000000,72,64.528697,1,5.279474,7254.000000,111.000000,-1
385,664.000000,333.000000,29.545455,0.000000,12,11,632.000000,632.000000,1000.000000,73,68.666066,0,0.000000,1204.000000,114.000000,-1
388,654.000000,327.000000,29.000000,0.000000,12,11,709.000000,709.000000,984.000000,74,69.273387,0,0.000000,1203.000000,119.000000,-1
391,605.000000,318.000000,28.181818,0.000000,12,11,836.000000,836.000000,926.000000,75,69.918665,0,0.000000,1203.000000,112.000000,-1
394,608.000000,294.000000,26.090909,0.000000,12,11,743.000000,743.000000,905.000000,76,70.639858,0,0.000000,1202.000000,118.000000,-1
396,608.000000,298.000000,26.545455,0.000000,12,11,944.000000,944.000000,909.000000,77,71.399008,0,0.000000,1203.000000,113.000000,-1
399,683.000000,312.000000,28.000000,0.000000,12,11,830.000000,830.000000,998.000000,78,72.366925,0,0.000000,1203.000000,117.000000,-1
402,576.000000,332.000000,29.545455,0.000000,12,11,473.000000,473.000000,911.000000,79,73.183011,0,0.000000,1203.000000,113.000000,-1
404,574.000000,340.000000,30.363636,0.000000,12,11,346.000000,346.000000,916.000000,80,73.600544,0,0.000000,1203.000000,115.000000,-1
407,625.000000,351.000000,31.272727,0.000000,12,11,270.000000,270.000000,979.000000,81,73.885226,0,0.000000,1203.000000,111.000000,-1
409,628.000000,338.000000,30.000000,0.000000,12,11,335.000000,335.000000,969.000000,82,74.112971,0,0.000000,1202.000000,115.000000,-1
412,582.000000,315.000000,27.909091,0.000000,12,11,285.000000,285.000000,899.000000,83,74.511525,0,0.000000,1202.000000,113.000000,-1
415,549.000000,320.000000,28.454545,0.000000,12,11,431.000000,431.000000,871.000000,84,74.758249,0,0.000000,1203.000000,126.000000,-1
417,565.000000,316.000000,28.090909,0.000000,12,11,3.000000,3.000000,883.000000,85,74.985994,0,0.000000,1202.000000,117.000000,-1
420,626.000000,322.000000,28.636364,0.000000,12,11,38.000000,38.000000,950.000000,86,75.042930,0,0.000000,1203.000000,111.000000,-1
423,-1,2810.000000,29.537634,0.000000,-1,93,2260.000000,315.373421,10301.000000,87,75.061909,1,7.166108,8753.000000,117.000000,-1
443,591.000000,358.000000,29.166667,0.000000,12,12,473.000000,473.000000,952.000000,88,78.022595,0,0.000000,1203.000000,123.000000,-1
446,505.000000,329.000000,26.666667,0.000000,12,12,462.000000,462.000000,836.000000,89,78.516043,0,0.000000,1252.000000,120.000000,-1
449,565.000000,331.000000,26.916667,0.000000,12,12,584.000000,584.000000,900.000000,90,79.199279,0,0.000000,1202.000000,115.000000,-1
451,605.000000,318.000000,25.916667,0.000000,12,12,522.000000,522.000000,926.000000,91,80.148217,0,0.000000,1203.000000,118.000000,-1
454,567.000000,345.000000,28.000000,0.000000,12,12,572.000000,572.000000,915.000000,92,81.533666,0,0.000000,1202.000000,117.000000,-1
456,580.000000,333.000000,27.166667,0.000000,12,12,437.000000,437.000000,916.000000,93,83.032988,0,0.000000,1202.000000,111.000000,-1
459,560.000000,342.000000,27.833333,0.000000,12,12,139.000000,139.000000,905.000000,94,83.773160,0,0.000000,1253.000000,113.000000,-1
462,592.000000,362.000000,29.416667,0.000000,12,12,25.000000,25.000000,958.000000,95,83.981926,0,0.000000,1202.000000,128.000000,-1
464,559.000000,375.000000,30.666667,0.000000,12,12,104.000000,104.000000,938.000000,96,84.019884,0,0.000000,1202.000000,116.000000,-1
467,512.000000,343.000000,28.000000,0.000000,12,12,75.000000,75.000000,858.000000,97,84.057841,0,0.000000,1253.000000,114.000000,-1
469,571.000000,324.000000,26.333333,0.000000,12,12,32.000000,32.000000,898.000000,98,84.076820,0,0.000000,1203.000000,116.000000,-1
472,-1,2317.000000,28.200000,0.000000,-1,80,855.000000,332.047573,9790.000000,99,84.076820,1,2.574932,4603.000000,115.000000,0.000000
487,-1,2031.000000,30.492308,0.000000,-1,65,761.000000,164.095056,8317.000000,100,84.190693,1,4.637556,8404.000000,115.000000,-1
505,-1,1652.000000,25.967742,0.000000,-1,62,355.000000,787.842764,6479.000000,101,84.247629,1,0.450598,2104.000000,118.000000,-1
515,-1,1554.000000,27.618182,0.000000,-1,55,908.000000,97.883520,6175.000000,102,84.266608,1,9.276332,13854.000000,117.000000,-1
536,621.000000,363.000000,32.454545,0.000000,12,11,41.000000,41.000000,986.000000,103,84.589246,0,0.000000,1253.000000,121.000000,-1
539,633.000000,343.000000,30.727273,0.000000,12,11,11.000000,11.000000,979.000000,104,84.646183,0,0.000000,1252.000000,121.000000,-1
542,585.000000,353.000000,31.454545,0.000000,12,11,116.000000,116.000000,941.000000,105,84.665162,0,0.000000,1202.000000,116.000000,-1
544,600.000000,377.000000,33.545455,0.000000,12,11,92.000000,92.000000,981.000000,106,84.684140,0,0.000000,1202.000000,117.000000,-1
547,658.000000,336.000000,29.909091,0.000000,12,11,80.000000,80.000000,997.000000,107,84.703119,0,0.000000,1203.000000,115.000000,-1
550,-1,1396.000000,29.000000,0.000000,-1,47,399.000000,87.508577,4770.000000,108,84.722098,1,4.559553,6353.000000,130.000000,-1
562,-1,1163.000000,28.450000,0.000000,-1,40,118.000000,216.377102,4095.000000,109,84.968822,1,0.545344,2404.000000,120.000000,-1
570,605.000000,262.000000,23.272727,0.000000,12,11,120.000000,120.000000,870.000000,110,85.044737,0,0.000000,1203.000000,120.000000,-1
573,548.000000,263.000000,23.363636,0.000000,12,11,115.000000,115.000000,813.000000,111,85.063715,0,0.000000,1202.000000,117.000000,-1
575,-1,985.000000,24.538462,0.000000,-1,39,125.000000,133.975162,3649.000000,112,85.063715,1,0.933009,1704.000000,120.000000,0.000000
581,659.000000,260.000000,22.909091,0.000000,12,11,121.000000,121.000000,921.000000,113,85.120652,0,0.000000,1203.000000,116.000000,-1
583,-1,955.000000,54.941176,0.000000,-1,17,129.000000,21.319073,2112.000000,114,85.120652,1,6.050920,8354.000000,121.000000,0.000000
