Time,GenerateTime,EvalTime,EvalAvgTime,SelectTime,Attempts,Candidates,EstimatedGain,UtilityScore,NBVTime,Iteration,Progress,Planner,TrajectoryLength,MoveTime,MapUpdateTime,Gain,ClusterTime,NbvMemory
0,2382.000000,223.000000,21.800000,0.000000,60,10,5000.000000,-1,2606.000000,0,13.153192,1,3.11231,1305.000000,121.000000,4.763669,-1,0
4,4580.000000,211.000000,20.500000,0.000000,65,10,3611.000000,-1,4792.000000,1,15.373707,1,5.86546,1003.000000,121.000000,2.220515,-1,0
10,3615.000000,191.000000,18.500000,0.000000,59,10,5000.000000,-1,3807.000000,2,23.268871,1,10.1638,1603.000000,103.000000,7.895164,-1,0
16,3902.000000,182.000000,17.700000,0.000000,52,10,4946.000000,-1,4085.000000,3,28.924542,1,14.7551,1702.000000,101.000000,5.655671,-1,0
22,2352.000000,217.000000,21.300000,0.000000,37,10,4600.000000,-1,2569.000000,4,31.809314,1,18.9468,1202.000000,102.000000,2.884772,-1,0
26,2820.000000,191.000000,18.600000,0.000000,53,10,4108.000000,-1,3011.000000,5,39.248988,1,22.8765,1302.000000,106.000000,7.439674,-1,0
31,3106.000000,213.000000,20.700000,0.000000,52,10,3250.000000,-1,3321.000000,6,42.152738,1,27.0095,1302.000000,111.000000,2.903750,-1,0
36,4472.000000,219.000000,21.500000,0.000000,59,10,2418.000000,-1,4692.000000,7,43.917763,1,31.1571,1702.000000,110.000000,1.765025,-1,0
43,3892.000000,202.000000,19.700000,0.000000,72,10,853.000000,-1,4095.000000,8,45.018531,1,35.624,1402.000000,110.000000,1.100768,-1,0
48,5879.000000,200.000000,19.500000,0.000000,92,10,4060.000000,-1,6080.000000,9,48.947134,1,38.6109,1102.000000,111.000000,3.928603,-1,0
56,4753.000000,218.000000,21.500000,0.000000,68,10,4147.000000,-1,4972.000000,10,54.602805,1,42.8392,1402.000000,111.000000,5.655671,-1,0
63,5311.000000,213.000000,20.900000,0.000000,89,10,1700.000000,-1,5525.000000,11,56.766384,1,48.8809,1352.000000,115.000000,2.163579,-1,0
70,4488.000000,211.000000,20.600000,0.000000,59,10,2325.000000,-1,4700.000000,12,58.702217,1,53.1131,1202.000000,119.000000,1.935834,-1,0
77,5207.000000,223.000000,21.700000,0.000000,71,10,1954.000000,-1,5431.000000,13,59.081792,1,57.6164,1153.000000,122.000000,0.379575,-1,0
84,3679.000000,224.000000,22.000000,0.000000,57,10,184.000000,-1,3903.000000,14,59.271580,1,59.9181,1102.000000,123.000000,0.189788,-1,0
89,3980.000000,223.000000,21.800000,0.000000,57,10,1113.000000,-1,4203.000000,15,61.207414,1,62.6043,1102.000000,127.000000,1.935834,-1,0
95,5737.000000,208.000000,20.300000,0.000000,97,10,965.000000,-1,5947.000000,16,61.264350,1,66.1598,1252.000000,124.000000,0.056936,-1,0
102,5238.000000,200.000000,19.500000,0.000000,72,10,183.000000,-1,5439.000000,17,61.662904,1,67.5264,752.000000,123.000000,0.398554,-1,0
109,6041.000000,204.000000,19.900000,0.000000,100,10,1964.000000,-1,6246.000000,18,62.460012,1,72.474,1802.000000,121.000000,0.797108,-1,0
118,4183.000000,192.000000,18.800000,0.000000,56,10,29.000000,-1,4376.000000,19,62.535927,1,78.5857,1451.000000,123.000000,0.075915,-1,0
124,4921.000000,195.000000,19.100000,0.000000,90,10,541.000000,-1,5116.000000,20,63.352013,1,82.7464,1302.000000,116.000000,0.816087,-1,0
